DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-09-28 00:00:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-09-28 00:15:00;7;0;4;0;0;0;0;0;0;0;0;0
2020-09-28 00:30:00;4;0;5;0;0;0;0;0;0;0;0;0
2020-09-28 00:45:00;4;0;2;0;0;0;0;0;0;0;0;0
2020-09-28 01:00:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-09-28 01:15:00;3;0;1;0;0;0;0;0;0;0;0;0
2020-09-28 01:30:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-09-28 01:45:00;5;0;4;0;0;0;0;0;0;0;0;0
2020-09-28 02:00:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-09-28 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-28 02:30:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-09-28 02:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-09-28 03:00:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-09-28 03:15:00;0;0;6;0;0;0;0;0;0;0;0;0
2020-09-28 03:30:00;4;0;7;0;0;0;0;0;0;0;0;0
2020-09-28 03:45:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-09-28 04:00:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-09-28 04:15:00;0;0;7;0;0;0;0;0;0;0;0;0
2020-09-28 04:30:00;4;0;17;0;0;0;0;0;0;0;0;0
2020-09-28 04:45:00;2;0;24;0;0;0;0;0;0;0;0;0
2020-09-28 05:00:00;9;0;81;0;0;0;0;0;0;0;0;0
2020-09-28 05:15:00;11;0;102;0;0;0;0;0;0;0;0;0
2020-09-28 05:30:00;13;0;155;0;0;0;0;0;0;0;0;0
2020-09-28 05:45:00;21;0;131;0;0;0;0;0;0;1;0;0
2020-09-28 06:00:00;29;0;96;0;1;0;0;0;0;0;0;0
2020-09-28 06:15:00;36;0;171;0;7;0;0;0;0;0;0;0
2020-09-28 06:30:00;45;0;225;0;8;2;0;0;0;2;1;0
2020-09-28 06:45:00;61;0;219;0;5;2;0;0;0;2;0;0
2020-09-28 07:00:00;40;0;219;0;6;0;0;0;0;1;0;0
