DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-04-30 00:00:00;1;2;6;1;0;0;1;2;0;0
2020-04-30 00:15:00;2;4;3;0;1;0;0;2;0;0
2020-04-30 00:30:00;5;5;6;2;0;0;0;1;0;0
2020-04-30 00:45:00;2;2;4;0;1;1;0;1;0;0
2020-04-30 01:00:00;7;8;3;3;0;0;0;2;0;0
2020-04-30 01:15:00;1;2;2;0;0;0;0;0;0;0
2020-04-30 01:30:00;3;4;2;1;0;0;0;2;0;0
2020-04-30 01:45:00;3;3;0;1;1;0;1;1;0;0
2020-04-30 02:00:00;0;0;1;0;0;0;0;0;0;0
2020-04-30 02:15:00;2;2;1;0;0;0;0;1;0;0
2020-04-30 02:30:00;1;2;2;1;0;0;0;0;0;0
2020-04-30 02:45:00;2;2;3;0;0;0;0;2;0;0
2020-04-30 03:00:00;2;3;2;0;0;0;0;0;0;0
2020-04-30 03:15:00;2;2;1;0;0;0;0;0;0;0
2020-04-30 03:30:00;3;4;1;0;0;0;0;0;0;0
2020-04-30 03:45:00;3;4;1;3;0;0;0;1;0;0
2020-04-30 04:00:00;3;2;1;0;0;0;0;1;0;0
2020-04-30 04:15:00;5;4;4;1;0;0;0;0;0;0
2020-04-30 04:30:00;7;6;4;1;0;1;0;0;0;0
2020-04-30 04:45:00;10;3;10;0;0;0;0;2;0;0
2020-04-30 05:00:00;35;6;33;0;0;1;1;3;0;0
2020-04-30 05:15:00;82;4;83;4;0;4;1;1;0;0
2020-04-30 05:30:00;79;12;113;7;0;5;5;6;0;0
2020-04-30 05:45:00;57;14;36;6;1;3;2;5;0;0
2020-04-30 06:00:00;37;19;36;3;3;2;5;3;0;0
2020-04-30 06:15:00;30;26;41;1;1;0;2;5;0;0
2020-04-30 06:30:00;51;24;59;1;0;0;4;7;0;0
2020-04-30 06:45:00;49;29;49;2;2;3;2;7;0;0
2020-04-30 07:00:00;44;31;44;2;7;4;4;7;0;0
2020-04-30 07:15:00;40;23;55;2;2;3;6;6;0;0
2020-04-30 07:30:00;42;31;54;3;3;2;5;8;0;0
2020-04-30 07:45:00;43;35;61;6;4;3;8;9;1;0
2020-04-30 08:00:00;50;39;49;6;7;4;4;8;0;0
2020-04-30 08:15:00;25;25;40;2;4;3;5;4;2;0
2020-04-30 08:30:00;30;31;45;5;4;3;4;6;2;0
2020-04-30 08:45:00;37;36;32;2;3;3;10;3;4;0
2020-04-30 09:00:00;20;34;39;2;3;5;8;11;1;0
2020-04-30 09:15:00;32;43;34;2;2;4;10;9;1;0
2020-04-30 09:30:00;35;47;49;1;6;2;6;5;0;0
2020-04-30 09:45:00;30;40;57;4;2;4;9;6;0;0
2020-04-30 10:00:00;31;52;55;3;10;3;10;6;0;0
2020-04-30 10:15:00;36;54;46;2;5;3;15;13;3;0
2020-04-30 10:30:00;41;50;54;6;5;3;12;12;1;0
2020-04-30 10:45:00;33;48;53;5;9;11;15;5;1;0
2020-04-30 11:00:00;28;35;66;8;6;0;11;8;1;0
2020-04-30 11:15:00;37;52;63;3;3;2;14;13;0;0
2020-04-30 11:30:00;37;41;79;2;10;5;6;13;2;0
2020-04-30 11:45:00;34;43;70;3;8;6;11;14;4;11
2020-04-30 12:00:00;44;59;85;3;10;7;15;17;0;0
2020-04-30 12:15:00;34;36;68;5;7;6;18;12;5;8
2020-04-30 12:30:00;48;63;71;6;6;5;7;15;2;3
2020-04-30 12:45:00;37;56;61;4;2;1;17;9;0;0
2020-04-30 13:00:00;36;43;75;2;11;5;12;7;2;9
2020-04-30 13:15:00;39;56;72;0;7;2;14;12;1;1
2020-04-30 13:30:00;37;31;62;6;5;0;14;11;7;19
2020-04-30 13:45:00;34;45;56;6;3;5;22;19;1;0
2020-04-30 14:00:00;50;66;93;5;24;3;28;27;2;0
2020-04-30 14:15:00;32;62;68;6;17;4;61;42;3;0
2020-04-30 14:30:00;35;80;66;4;17;3;117;77;3;0
2020-04-30 14:45:00;30;59;50;6;16;0;42;26;1;0
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;14;22;33;1;4;2;10;2;1;0
2020-04-30 16:30:00;32;55;83;2;5;5;18;14;0;0
2020-04-30 16:45:00;41;56;87;3;5;1;25;13;1;0
2020-04-30 17:00:00;36;52;72;4;3;4;16;17;0;0
2020-04-30 17:15:00;33;59;86;3;8;2;17;9;0;0
2020-04-30 17:30:00;37;57;72;6;10;9;13;13;0;0
2020-04-30 17:45:00;32;45;69;3;5;5;9;11;2;5
2020-04-30 18:00:00;38;52;83;5;2;4;12;10;2;0
2020-04-30 18:15:00;33;43;73;7;7;6;14;7;0;2
2020-04-30 18:30:00;31;39;64;6;6;5;6;11;4;1
2020-04-30 18:45:00;27;32;59;10;8;5;8;6;0;0
2020-04-30 19:00:00;36;41;63;7;2;7;2;8;0;1
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;
