DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-05-18 00:00:00;9;0;0;1;4;1;1;2;0;0;0;0;0;0;0
2020-05-18 00:15:00;4;0;2;6;9;0;1;5;0;0;0;0;0;0;0
2020-05-18 00:30:00;11;3;5;6;4;0;4;9;0;0;0;0;0;0;0
2020-05-18 00:45:00;8;3;1;3;8;0;4;8;0;0;0;0;0;0;0
2020-05-18 01:00:00;6;2;3;1;4;0;0;3;0;0;0;0;0;0;0
2020-05-18 01:15:00;8;0;6;9;6;0;2;9;0;0;0;0;0;0;0
2020-05-18 01:30:00;2;2;8;5;1;2;3;13;0;0;0;0;0;0;0
2020-05-18 01:45:00;5;1;10;0;0;0;1;8;0;0;0;0;0;0;0
2020-05-18 02:00:00;1;0;0;2;2;1;0;1;0;0;0;0;0;0;0
2020-05-18 02:15:00;6;0;3;3;1;1;0;3;0;0;0;0;0;0;0
2020-05-18 02:30:00;0;1;2;5;5;0;2;7;0;0;0;0;0;0;0
2020-05-18 02:45:00;4;0;5;1;3;1;5;9;0;0;0;0;0;0;0
2020-05-18 03:00:00;3;0;0;2;3;0;0;2;0;0;0;0;0;0;0
2020-05-18 03:15:00;1;1;6;8;2;1;0;7;0;0;0;0;0;0;0
2020-05-18 03:30:00;0;2;4;4;1;0;0;8;0;0;0;0;0;0;0
2020-05-18 03:45:00;3;3;1;4;2;0;1;8;0;0;0;0;0;0;0
2020-05-18 04:00:00;2;2;2;5;3;0;1;8;0;0;0;0;0;0;0
2020-05-18 04:15:00;3;2;3;5;2;1;2;9;0;0;0;0;0;0;0
2020-05-18 04:30:00;11;3;2;6;4;0;2;6;0;0;0;0;0;0;0
2020-05-18 04:45:00;15;4;5;4;5;0;2;9;0;0;0;0;0;0;0
2020-05-18 05:00:00;21;5;4;6;7;0;4;11;0;0;0;0;0;0;0
2020-05-18 05:15:00;28;10;10;10;19;0;9;19;0;1;0;0;0;0;0
2020-05-18 05:30:00;62;16;17;23;10;0;17;26;0;3;1;0;0;0;0
2020-05-18 05:45:00;63;19;16;27;17;1;21;32;0;0;1;0;0;0;0
2020-05-18 06:00:00;66;22;7;28;27;0;14;29;0;0;2;0;0;0;0
2020-05-18 06:15:00;104;26;13;25;37;2;21;26;0;0;0;0;0;0;0
2020-05-18 06:30:00;129;33;22;49;39;3;40;31;0;0;3;0;0;0;0
2020-05-18 06:45:00;139;32;22;59;46;3;43;47;0;0;0;0;0;0;0
2020-05-18 07:00:00;159;21;45;37;38;4;38;30;0;0;0;0;0;0;0
2020-05-18 07:15:00;178;23;52;42;75;6;40;33;0;1;1;0;0;0;0
2020-05-18 07:30:00;178;18;42;45;51;4;31;40;0;0;1;0;0;0;0
2020-05-18 07:45:00;149;23;38;48;46;9;55;42;0;0;4;0;0;6;0
2020-05-18 08:00:00;133;16;38;37;51;11;54;31;0;1;2;0;0;0;0
2020-05-18 08:15:00;105;20;40;29;50;3;28;36;0;0;0;0;0;0;0
2020-05-18 08:30:00;124;10;41;41;52;9;47;42;0;2;1;0;0;0;0
2020-05-18 08:45:00;128;11;33;32;61;4;35;30;0;0;0;0;0;0;0
2020-05-18 09:00:00;129;9;31;40;57;9;37;47;0;4;0;0;0;0;0
2020-05-18 09:15:00;109;9;30;28;46;6;46;38;0;0;0;0;0;0;0
2020-05-18 09:30:00;116;13;41;47;71;8;49;34;0;1;0;0;0;0;0
2020-05-18 09:45:00;139;11;49;46;71;10;56;45;0;0;1;0;0;0;0
2020-05-18 10:00:00;105;8;48;46;68;14;45;35;0;2;2;0;0;6;0
2020-05-18 10:15:00;124;14;42;57;69;15;51;44;0;0;0;0;0;0;0
2020-05-18 10:30:00;106;8;44;34;93;10;61;42;0;0;1;0;0;0;0
2020-05-18 10:45:00;115;11;46;44;81;12;56;38;0;0;2;3;0;2;0
2020-05-18 11:00:00;87;11;42;50;95;13;50;34;0;2;2;0;0;0;0
2020-05-18 11:15:00;119;14;50;51;98;9;67;46;0;0;0;0;0;0;0
2020-05-18 11:30:00;97;13;48;36;102;16;57;44;0;0;1;0;0;0;0
2020-05-18 11:45:00;96;8;37;54;105;9;56;43;0;0;2;0;0;1;0
2020-05-18 12:00:00;94;9;47;43;89;13;66;38;0;0;1;0;0;6;0
2020-05-18 12:15:00;101;10;42;37;108;17;56;32;0;0;7;0;0;0;0
2020-05-18 12:30:00;70;11;44;48;91;10;46;48;0;0;0;0;0;0;0
2020-05-18 12:45:00;117;6;33;52;85;10;46;29;0;0;2;0;0;0;0
2020-05-18 13:00:00;99;5;42;47;99;13;45;39;0;0;1;0;0;0;0
2020-05-18 13:15:00;127;8;44;40;84;9;60;40;0;1;6;0;0;4;0
2020-05-18 13:30:00;114;10;33;28;97;11;50;31;0;1;2;0;1;0;0
2020-05-18 13:45:00;112;10;38;26;109;11;58;30;0;2;2;0;0;0;0
2020-05-18 14:00:00;95;13;41;42;85;11;48;42;0;3;0;6;0;0;0
2020-05-18 14:15:00;101;4;42;43;119;10;55;36;0;0;3;0;0;52;0
2020-05-18 14:30:00;105;18;57;33;112;21;51;53;0;1;0;0;0;0;0
2020-05-18 14:45:00;101;11;48;38;97;9;73;34;0;1;0;0;0;0;0
2020-05-18 15:00:00;115;8;53;35;104;12;92;35;0;0;0;0;0;0;0
2020-05-18 15:15:00;89;5;57;35;122;9;56;29;0;1;2;0;0;0;0
2020-05-18 15:30:00;108;17;64;41;117;8;57;48;0;0;0;0;0;0;0
2020-05-18 15:45:00;94;8;80;43;135;18;75;54;0;1;1;0;0;0;0
2020-05-18 16:00:00;92;5;72;43;120;7;60;49;0;0;3;0;0;2;0
2020-05-18 16:15:00;118;9;59;49;137;5;75;34;0;0;0;0;0;0;0
2020-05-18 16:30:00;111;9;71;38;141;7;79;52;0;0;0;0;1;0;0
2020-05-18 16:45:00;98;6;54;34;117;14;64;41;0;2;0;0;0;0;0
2020-05-18 17:00:00;95;11;59;49;137;7;63;39;0;4;1;0;0;0;0
2020-05-18 17:15:00;112;7;63;38;126;13;69;52;0;0;1;0;0;0;0
2020-05-18 17:30:00;95;4;56;34;134;5;39;51;0;1;1;0;0;0;0
2020-05-18 17:45:00;96;7;47;41;108;14;53;38;0;1;1;0;2;0;0
2020-05-18 18:00:00;86;1;39;38;117;15;46;32;0;0;0;0;2;0;0
2020-05-18 18:15:00;85;7;29;31;115;8;33;29;0;0;0;1;0;0;0
2020-05-18 18:30:00;75;2;35;27;102;13;46;33;0;2;3;1;0;0;0
2020-05-18 18:45:00;66;7;26;25;79;10;34;31;0;0;1;0;0;0;0
2020-05-18 19:00:00;77;3;22;23;87;11;32;23;0;0;0;0;0;0;0
2020-05-18 19:15:00;61;1;26;19;83;10;32;23;0;0;0;0;0;0;0
2020-05-18 19:30:00;57;0;18;19;68;3;27;21;0;1;0;0;0;0;0
2020-05-18 19:45:00;40;3;24;13;39;7;22;18;0;0;1;3;2;0;0
2020-05-18 20:00:00;27;2;27;2;54;8;25;11;0;0;0;0;0;0;0
2020-05-18 20:15:00;52;2;15;4;39;3;21;13;0;3;0;0;10;0;0
2020-05-18 20:30:00;43;4;14;7;42;5;27;13;0;5;0;2;0;0;0
2020-05-18 20:45:00;37;2;9;4;33;4;19;15;0;1;0;3;0;0;0
2020-05-18 21:00:00;55;2;11;4;29;3;13;12;0;0;0;0;0;0;0
2020-05-18 21:15:00;28;6;12;3;28;3;18;13;0;0;0;0;0;0;0
2020-05-18 21:30:00;36;3;10;5;20;3;20;12;0;1;0;10;0;0;0
2020-05-18 21:45:00;32;1;8;2;14;5;22;9;0;0;0;0;0;0;0
2020-05-18 22:00:00;16;2;17;2;30;2;12;12;0;0;0;0;0;0;0
2020-05-18 22:15:00;12;1;7;1;19;0;7;6;0;1;1;1;0;0;0
2020-05-18 22:30:00;18;3;8;5;21;1;12;10;0;2;1;0;0;0;0
2020-05-18 22:45:00;12;4;5;1;8;2;9;10;0;0;1;0;0;3;0
2020-05-18 23:00:00;9;2;8;1;9;1;5;4;0;0;0;0;0;0;0
2020-05-18 23:15:00;9;0;6;5;9;3;5;9;0;0;0;0;0;0;0
2020-05-18 23:30:00;7;1;5;3;7;5;3;7;0;0;0;0;0;0;0
2020-05-18 23:45:00;10;3;2;1;8;0;2;4;0;0;0;0;0;0;0
