DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-11-30 00:00:00;16;11;26;18;0;0;0;0;0;0;0;0
2019-11-30 00:15:00;21;26;23;32;0;0;0;0;0;0;0;0
2019-11-30 00:30:00;16;11;20;18;0;0;0;0;0;0;0;0
2019-11-30 00:45:00;16;9;13;18;0;0;0;0;0;0;0;0
2019-11-30 01:00:00;17;7;11;12;0;0;0;0;0;0;0;0
2019-11-30 01:15:00;15;5;14;24;0;0;0;0;0;0;0;0
2019-11-30 01:30:00;10;2;15;16;0;0;0;0;0;0;0;0
2019-11-30 01:45:00;7;9;9;8;0;0;0;0;0;0;0;0
2019-11-30 02:00:00;8;4;12;9;0;0;0;0;0;0;0;0
2019-11-30 02:15:00;12;4;7;9;0;0;0;0;0;0;0;0
2019-11-30 02:30:00;9;6;4;2;0;0;0;0;0;0;0;0
2019-11-30 02:45:00;10;3;5;7;0;0;0;0;0;0;0;0
2019-11-30 03:00:00;4;2;9;5;0;0;0;0;0;0;0;0
2019-11-30 03:15:00;4;5;4;4;0;0;0;0;0;0;0;0
2019-11-30 03:30:00;7;1;2;8;0;0;0;0;0;0;0;0
2019-11-30 03:45:00;4;3;5;5;0;0;0;0;0;0;0;0
2019-11-30 04:00:00;6;6;8;5;0;0;0;0;0;0;0;0
2019-11-30 04:15:00;6;0;8;6;0;0;0;0;0;0;0;0
2019-11-30 04:30:00;10;4;3;6;0;0;0;0;0;0;0;0
2019-11-30 04:45:00;12;4;7;6;0;0;0;0;0;0;0;0
2019-11-30 05:00:00;11;5;4;8;0;0;0;0;0;0;0;0
2019-11-30 05:15:00;14;4;10;7;0;0;0;0;0;0;0;0
2019-11-30 05:30:00;33;19;13;24;0;0;0;0;0;0;0;0
2019-11-30 05:45:00;39;21;16;8;0;0;0;0;0;0;0;0
2019-11-30 06:00:00;37;22;16;19;0;0;0;0;0;0;0;0
2019-11-30 06:15:00;32;14;21;16;0;0;0;0;0;0;0;0
2019-11-30 06:30:00;25;10;31;33;0;0;0;0;0;0;0;0
2019-11-30 06:45:00;42;15;21;31;0;0;0;0;0;0;0;0
2019-11-30 07:00:00;30;15;22;28;0;0;0;0;0;0;0;0
2019-11-30 07:15:00;30;16;19;28;0;0;0;0;0;0;0;0
2019-11-30 07:30:00;40;21;41;37;0;0;0;0;0;0;0;0
2019-11-30 07:45:00;53;22;50;51;0;0;0;0;0;0;0;0
2019-11-30 08:00:00;51;22;41;42;0;0;0;0;0;0;0;0
2019-11-30 08:15:00;72;27;43;31;0;0;0;0;0;0;0;0
2019-11-30 08:30:00;69;45;39;47;3;0;0;0;0;1;0;0
2019-11-30 08:45:00;88;61;47;49;0;0;0;0;0;3;0;0
2019-11-30 09:00:00;89;60;58;59;0;0;0;0;9;2;0;0
2019-11-30 09:15:00;129;76;73;81;0;1;0;0;0;7;0;0
2019-11-30 09:30:00;108;63;66;70;0;0;0;0;1;3;3;0
2019-11-30 09:45:00;140;96;82;102;11;0;0;0;0;12;0;0
2019-11-30 10:00:00;151;89;69;98;8;8;4;1;10;4;0;1
2019-11-30 10:15:00;119;99;76;115;1;0;0;0;3;2;0;0
2019-11-30 10:30:00;154;91;92;129;10;3;0;0;17;4;0;0
2019-11-30 10:45:00;163;117;100;101;3;1;0;0;2;4;0;0
2019-11-30 11:00:00;148;126;106;131;2;0;0;0;0;4;0;0
2019-11-30 11:15:00;152;112;110;137;4;1;0;0;4;1;0;0
2019-11-30 11:30:00;163;111;109;149;1;0;3;0;16;0;1;0
2019-11-30 11:45:00;168;128;101;132;3;0;0;0;2;2;0;0
2019-11-30 12:00:00;179;127;136;168;8;3;0;0;3;5;0;0
2019-11-30 12:15:00;128;110;101;131;3;0;0;0;2;4;0;0
2019-11-30 12:30:00;163;117;114;152;11;0;2;0;0;31;0;0
2019-11-30 12:45:00;177;152;108;153;3;5;0;0;1;5;0;0
2019-11-30 13:00:00;173;134;105;138;1;0;0;0;2;4;0;0
2019-11-30 13:15:00;165;135;126;159;0;4;0;0;15;2;0;0
2019-11-30 13:30:00;172;135;141;160;2;0;0;0;0;7;0;0
2019-11-30 13:45:00;192;136;133;191;1;1;0;0;10;1;2;0
2019-11-30 14:00:00;161;120;111;140;2;3;0;0;4;0;0;0
2019-11-30 14:15:00;196;146;144;175;12;0;4;0;0;32;0;4
2019-11-30 14:30:00;157;112;106;150;1;1;0;0;20;6;3;0
2019-11-30 14:45:00;169;126;123;172;11;4;0;0;0;6;0;0
2019-11-30 15:00:00;174;134;131;173;13;4;0;0;12;8;0;0
2019-11-30 15:15:00;145;116;125;168;28;4;0;0;5;6;0;0
2019-11-30 15:30:00;144;115;125;162;1;6;0;0;16;3;0;0
2019-11-30 15:45:00;160;140;133;179;4;2;0;0;11;6;12;0
2019-11-30 16:00:00;161;114;109;155;2;0;0;0;16;5;0;0
2019-11-30 16:15:00;181;97;101;142;2;6;0;0;17;7;0;0
2019-11-30 16:30:00;171;117;132;165;3;0;0;0;1;16;0;7
2019-11-30 16:45:00;170;123;143;203;4;0;0;0;2;1;0;0
2019-11-30 17:00:00;179;121;131;192;62;1;0;0;0;13;0;0
2019-11-30 17:15:00;171;106;126;162;4;2;0;0;3;1;0;0
2019-11-30 17:30:00;147;98;134;161;5;0;0;0;0;14;0;0
2019-11-30 17:45:00;163;126;131;153;6;0;1;0;6;0;0;0
2019-11-30 18:00:00;166;100;128;159;2;0;0;0;2;5;0;0
2019-11-30 18:15:00;128;112;141;160;9;0;0;0;4;19;0;0
2019-11-30 18:30:00;116;96;112;134;0;0;0;0;0;1;0;0
2019-11-30 18:45:00;103;70;111;129;1;3;0;0;0;6;0;0
2019-11-30 19:00:00;112;82;108;134;0;0;0;0;7;0;0;0
2019-11-30 19:15:00;91;54;80;124;0;0;0;0;0;0;0;0
2019-11-30 19:30:00;73;53;77;101;0;0;0;0;0;0;0;0
2019-11-30 19:45:00;80;65;93;113;1;4;0;0;3;0;0;0
2019-11-30 20:00:00;70;47;98;128;0;0;0;0;0;1;0;0
2019-11-30 20:15:00;57;51;102;120;0;6;0;0;0;0;0;0
2019-11-30 20:30:00;64;44;65;76;1;0;0;0;0;2;0;0
2019-11-30 20:45:00;52;44;41;67;0;0;0;0;0;0;0;0
2019-11-30 21:00:00;51;36;38;61;0;0;0;0;0;0;0;0
2019-11-30 21:15:00;40;31;31;44;0;0;0;0;0;0;0;0
2019-11-30 21:30:00;41;32;48;47;0;0;0;0;0;0;0;0
2019-11-30 21:45:00;36;16;35;48;0;0;0;0;0;0;0;0
2019-11-30 22:00:00;47;26;40;56;0;0;0;0;0;0;0;0
2019-11-30 22:15:00;54;30;55;65;0;2;0;0;0;0;0;0
2019-11-30 22:30:00;48;29;35;31;2;0;0;0;0;7;0;0
2019-11-30 22:45:00;37;32;47;47;0;0;0;0;0;0;0;0
2019-11-30 23:00:00;40;18;34;42;0;0;0;0;0;0;0;0
2019-11-30 23:15:00;39;20;37;45;0;0;0;0;0;0;0;0
2019-11-30 23:30:00;35;17;20;38;0;0;0;0;0;0;0;0
2019-11-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
