DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-12-31 00:00:00;9;20;6;0;0;0;0;0
2019-12-31 00:15:00;14;30;14;0;0;0;0;0
2019-12-31 00:30:00;6;20;9;0;0;0;0;0
2019-12-31 00:45:00;9;14;9;0;0;0;0;0
2019-12-31 01:00:00;10;16;9;0;0;0;0;0
2019-12-31 01:15:00;8;20;2;0;0;0;0;0
2019-12-31 01:30:00;9;25;3;0;0;0;0;0
2019-12-31 01:45:00;8;15;5;0;0;0;0;0
2019-12-31 02:00:00;5;6;7;0;0;0;0;0
2019-12-31 02:15:00;7;12;6;0;0;0;0;0
2019-12-31 02:30:00;3;4;4;0;0;0;0;0
2019-12-31 02:45:00;4;11;14;0;0;0;0;0
2019-12-31 03:00:00;10;10;4;0;0;0;0;0
2019-12-31 03:15:00;4;10;3;0;0;0;0;0
2019-12-31 03:30:00;4;3;4;0;0;0;0;0
2019-12-31 03:45:00;4;5;4;0;0;0;0;0
2019-12-31 04:00:00;5;7;3;0;0;0;0;0
2019-12-31 04:15:00;6;9;0;0;0;0;0;0
2019-12-31 04:30:00;1;10;5;0;0;0;0;0
2019-12-31 04:45:00;4;9;7;0;0;0;0;0
2019-12-31 05:00:00;5;8;5;0;0;0;0;0
2019-12-31 05:15:00;7;23;9;0;0;0;0;0
2019-12-31 05:30:00;9;18;11;0;0;0;0;0
2019-12-31 05:45:00;19;24;10;0;0;0;0;0
2019-12-31 06:00:00;5;18;13;0;0;0;0;0
2019-12-31 06:15:00;8;13;6;0;0;0;0;0
2019-12-31 06:30:00;10;17;11;0;0;0;0;0
2019-12-31 06:45:00;9;20;11;0;0;0;0;0
2019-12-31 07:00:00;3;21;5;0;0;0;0;0
2019-12-31 07:15:00;11;30;5;0;0;0;0;0
2019-12-31 07:30:00;11;24;9;0;0;0;0;0
2019-12-31 07:45:00;16;32;17;0;0;0;0;0
2019-12-31 08:00:00;17;39;17;0;0;0;0;1
2019-12-31 08:15:00;16;40;16;0;0;2;1;0
2019-12-31 08:30:00;12;41;30;0;0;0;0;0
2019-12-31 08:45:00;35;69;23;0;0;0;0;1
2019-12-31 09:00:00;37;54;36;0;0;0;0;5
2019-12-31 09:15:00;35;71;40;0;0;2;0;0
2019-12-31 09:30:00;33;82;38;0;0;2;13;1
2019-12-31 09:45:00;51;114;48;0;0;0;1;0
2019-12-31 10:00:00;46;109;60;0;0;4;7;0
2019-12-31 10:15:00;51;102;51;0;0;0;0;6
2019-12-31 10:30:00;56;139;47;0;0;4;3;2
2019-12-31 10:45:00;57;158;75;0;0;1;0;6
2019-12-31 11:00:00;59;138;71;0;0;0;2;3
2019-12-31 11:15:00;55;137;57;0;0;1;9;7
2019-12-31 11:30:00;67;171;78;0;0;0;2;1
2019-12-31 11:45:00;75;164;70;0;0;2;16;2
2019-12-31 12:00:00;69;154;74;0;0;11;2;2
2019-12-31 12:15:00;75;156;47;0;0;0;1;0
2019-12-31 12:30:00;64;145;66;0;0;9;6;7
2019-12-31 12:45:00;67;189;70;0;0;0;12;0
2019-12-31 13:00:00;59;150;75;0;0;2;0;0
2019-12-31 13:15:00;62;138;69;0;0;1;0;4
2019-12-31 13:30:00;65;154;76;0;0;9;19;0
2019-12-31 13:45:00;54;135;64;0;0;0;9;0
2019-12-31 14:00:00;61;137;66;0;0;0;4;0
2019-12-31 14:15:00;47;134;47;0;0;1;4;3
2019-12-31 14:30:00;52;118;50;0;0;1;0;2
2019-12-31 14:45:00;60;138;55;0;0;1;1;2
2019-12-31 15:00:00;58;137;52;0;0;0;6;0
2019-12-31 15:15:00;55;123;45;0;0;0;3;2
2019-12-31 15:30:00;49;117;48;0;0;0;4;0
2019-12-31 15:45:00;45;132;40;0;0;0;0;0
2019-12-31 16:00:00;45;157;45;0;0;1;3;2
2019-12-31 16:15:00;49;121;36;0;0;51;0;7
2019-12-31 16:30:00;42;97;36;0;0;0;0;1
2019-12-31 16:45:00;55;95;38;0;0;1;8;0
2019-12-31 17:00:00;32;87;39;0;0;0;1;6
2019-12-31 17:15:00;42;78;39;0;0;0;1;3
2019-12-31 17:30:00;47;90;48;0;0;0;7;0
2019-12-31 17:45:00;44;108;42;0;0;0;7;0
2019-12-31 18:00:00;50;114;56;0;0;4;0;4
2019-12-31 18:15:00;33;84;35;0;0;6;0;6
2019-12-31 18:30:00;40;80;44;0;0;2;0;2
2019-12-31 18:45:00;43;99;45;0;0;0;0;2
2019-12-31 19:00:00;28;62;32;0;0;0;0;2
2019-12-31 19:15:00;31;71;32;0;0;0;0;0
