DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-10-01 00:00:00;9;8;6;0;0;0;0;12;0;0;0;0;0
2020-10-01 00:15:00;14;7;6;2;1;1;2;17;0;0;0;0;0
2020-10-01 00:30:00;10;4;4;2;0;0;0;13;0;0;0;0;0
2020-10-01 00:45:00;15;7;6;3;0;0;0;16;0;0;0;0;0
2020-10-01 01:00:00;7;8;8;2;0;0;1;10;0;0;0;0;0
2020-10-01 01:15:00;5;4;4;1;0;0;0;15;0;0;0;0;0
2020-10-01 01:30:00;7;5;7;1;0;0;0;8;0;0;0;0;0
2020-10-01 01:45:00;10;7;3;2;0;3;1;6;0;0;0;0;0
2020-10-01 02:00:00;6;4;2;2;1;1;1;4;0;0;0;0;0
2020-10-01 02:15:00;12;7;3;2;2;2;0;9;0;0;0;0;0
2020-10-01 02:30:00;11;11;9;3;1;1;0;6;0;0;0;0;0
2020-10-01 02:45:00;8;6;3;0;0;0;1;2;0;0;0;0;0
2020-10-01 03:00:00;5;2;0;0;0;0;0;5;0;0;0;0;0
2020-10-01 03:15:00;4;5;3;1;0;0;0;9;0;0;0;0;0
2020-10-01 03:30:00;6;2;3;1;0;0;0;4;0;0;0;0;0
2020-10-01 03:45:00;6;7;3;3;0;0;2;6;0;0;0;0;0
2020-10-01 04:00:00;1;5;3;0;0;0;0;4;0;0;0;0;0
2020-10-01 04:15:00;19;9;6;3;1;1;0;10;0;0;0;0;0
2020-10-01 04:30:00;12;4;1;2;0;0;0;8;0;0;0;0;0
2020-10-01 04:45:00;19;5;5;4;2;1;2;17;0;0;0;0;0
2020-10-01 05:00:00;24;9;7;2;4;3;2;22;0;0;0;0;0
2020-10-01 05:15:00;34;19;12;10;8;11;7;47;0;0;0;0;0
2020-10-01 05:30:00;55;26;17;11;6;5;4;75;0;0;0;0;0
2020-10-01 05:45:00;60;23;17;12;3;4;7;92;0;0;0;0;0
2020-10-01 06:00:00;61;22;15;10;6;6;2;72;0;0;0;0;0
2020-10-01 06:15:00;108;30;18;7;7;8;8;105;0;0;0;0;0
2020-10-01 06:30:00;110;21;20;12;8;9;10;127;0;0;0;0;0
2020-10-01 06:45:00;110;23;18;17;10;9;20;188;0;4;0;0;0
2020-10-01 07:00:00;137;36;26;20;11;14;16;146;0;1;0;0;0
2020-10-01 07:15:00;168;28;14;15;12;14;19;163;1;3;0;0;0
2020-10-01 07:30:00;59;10;7;6;9;8;10;66;1;0;0;0;0
2020-10-01 07:45:00;161;24;22;20;31;31;27;214;3;2;0;0;0
2020-10-01 08:00:00;174;36;30;17;17;18;24;196;2;4;0;0;0
2020-10-01 08:15:00;150;31;32;26;26;28;20;190;2;3;0;0;0
2020-10-01 08:30:00;152;33;28;26;20;19;22;187;2;2;0;0;0
2020-10-01 08:45:00;179;38;21;18;31;34;12;178;1;1;0;0;0
2020-10-01 09:00:00;133;32;32;29;24;26;31;183;5;0;0;0;0
2020-10-01 09:15:00;116;30;20;16;30;32;8;197;2;1;0;0;0
2020-10-01 09:30:00;154;35;19;15;39;38;5;182;1;0;0;0;0
