DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-05-04 00:00:00;2;0;2;2;1;4;1;0;0
2020-05-04 00:15:00;3;3;3;2;2;4;0;0;1
2020-05-04 00:30:00;1;0;2;2;0;1;1;0;1
2020-05-04 00:45:00;2;0;0;3;0;3;3;0;0
2020-05-04 01:00:00;5;6;2;3;1;1;2;0;1
2020-05-04 01:15:00;2;1;4;2;0;1;1;0;1
2020-05-04 01:30:00;3;1;1;1;0;1;1;0;0
2020-05-04 01:45:00;2;1;0;0;1;4;2;0;0
2020-05-04 02:00:00;1;1;1;3;0;3;1;0;2
2020-05-04 02:15:00;1;3;3;3;1;0;0;0;1
2020-05-04 02:30:00;2;1;2;1;0;1;3;0;4
2020-05-04 02:45:00;2;0;1;6;1;1;0;0;3
2020-05-04 03:00:00;3;3;3;3;1;0;1;0;1
2020-05-04 03:15:00;3;3;1;3;1;2;1;0;0
2020-05-04 03:30:00;0;1;2;1;0;0;2;0;1
2020-05-04 03:45:00;4;2;1;2;1;4;2;0;1
2020-05-04 04:00:00;5;5;3;4;1;5;1;0;1
2020-05-04 04:15:00;4;0;0;2;1;5;1;0;7
2020-05-04 04:30:00;8;2;0;7;1;4;3;0;1
2020-05-04 04:45:00;13;5;0;8;3;4;4;0;1
2020-05-04 05:00:00;15;4;3;15;2;8;6;0;1
2020-05-04 05:15:00;29;10;2;17;7;14;6;0;3
2020-05-04 05:30:00;34;16;4;27;15;22;30;0;6
2020-05-04 05:45:00;27;16;4;24;12;48;44;0;17
2020-05-04 06:00:00;25;22;12;32;13;34;36;0;9
2020-05-04 06:15:00;36;25;11;25;22;54;69;0;16
2020-05-04 06:30:00;48;28;12;33;21;80;100;0;7
2020-05-04 06:45:00;56;42;6;34;28;89;86;0;20
2020-05-04 07:00:00;69;27;9;24;18;99;107;0;14
2020-05-04 07:15:00;30;22;10;18;12;62;85;0;14
2020-05-04 07:30:00;46;17;9;21;13;72;82;0;24
2020-05-04 07:45:00;60;48;17;28;19;93;89;0;19
2020-05-04 08:00:00;47;30;9;35;19;61;71;0;11
2020-05-04 08:15:00;38;16;12;30;19;53;74;0;15
2020-05-04 08:30:00;49;21;14;37;21;66;69;0;5
2020-05-04 08:45:00;40;21;13;32;17;57;65;0;16
