DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-01-24 00:00:00;0;3;4;0;0;6;0;0;7;0;1;0;0;0;0;0;0
2020-01-24 00:15:00;1;7;4;0;0;7;0;0;6;0;0;0;0;0;0;0;0
2020-01-24 00:30:00;2;6;2;0;0;4;0;0;5;0;0;1;0;0;0;0;0
2020-01-24 00:45:00;0;4;3;1;1;5;1;1;6;1;0;0;0;0;0;0;0
2020-01-24 01:00:00;0;7;4;0;0;5;0;0;4;0;1;2;0;0;0;0;0
2020-01-24 01:15:00;0;3;3;0;0;5;0;0;4;0;0;1;0;0;0;0;0
2020-01-24 01:30:00;0;0;2;0;0;7;0;0;8;0;0;0;0;0;0;0;0
2020-01-24 01:45:00;0;4;4;0;1;3;1;0;4;0;0;0;0;0;0;0;0
2020-01-24 02:00:00;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-01-24 02:15:00;0;0;0;0;0;5;0;0;4;0;0;1;0;0;0;0;0
2020-01-24 02:30:00;1;3;1;1;1;3;1;0;4;1;0;0;0;0;0;0;0
2020-01-24 02:45:00;0;3;0;0;0;6;0;0;5;1;0;0;0;0;0;0;0
2020-01-24 03:00:00;2;2;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-01-24 03:15:00;0;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-01-24 03:30:00;0;4;1;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-01-24 03:45:00;0;1;0;0;0;4;0;0;4;1;0;0;0;0;0;0;0
2020-01-24 04:00:00;0;9;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
2020-01-24 04:15:00;2;8;0;1;1;7;1;1;10;1;0;0;0;0;0;0;0
2020-01-24 04:30:00;3;7;0;0;0;9;0;0;9;0;0;1;0;0;0;0;0
2020-01-24 04:45:00;1;11;5;0;0;6;0;0;6;0;0;0;0;0;0;0;0
2020-01-24 05:00:00;0;15;5;1;1;8;0;1;8;1;0;3;0;0;0;0;0
2020-01-24 05:15:00;4;23;12;0;0;14;0;0;14;0;0;1;0;0;0;0;0
2020-01-24 05:30:00;2;31;13;2;2;19;2;1;20;3;1;1;0;0;0;0;0
2020-01-24 05:45:00;16;34;9;3;1;56;5;1;58;2;2;0;0;0;0;0;0
