DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-07-03 00:00:00;0;1;1;2;0;0;0;0
2020-07-03 00:15:00;1;3;1;0;0;0;0;0
2020-07-03 00:30:00;0;0;5;1;0;0;0;0
2020-07-03 00:45:00;1;3;2;0;3;0;0;0
2020-07-03 01:00:00;0;2;1;1;0;0;0;0
2020-07-03 01:15:00;0;0;1;1;0;0;0;0
2020-07-03 01:30:00;0;1;0;0;0;0;0;0
2020-07-03 01:45:00;0;1;2;0;0;0;0;0
2020-07-03 02:00:00;0;0;0;0;0;0;0;0
2020-07-03 02:15:00;0;3;2;1;0;0;0;0
2020-07-03 02:30:00;0;1;2;0;0;0;0;0
2020-07-03 02:45:00;0;0;0;0;0;0;0;0
2020-07-03 03:00:00;0;0;0;0;0;0;0;0
2020-07-03 03:15:00;0;0;0;0;0;0;0;0
2020-07-03 03:30:00;0;0;0;0;0;0;0;0
2020-07-03 03:45:00;0;1;1;1;0;0;0;0
2020-07-03 04:00:00;0;1;1;1;0;0;0;0
2020-07-03 04:15:00;0;3;1;1;0;0;0;0
2020-07-03 04:30:00;2;2;2;1;1;0;0;0
2020-07-03 04:45:00;2;3;0;0;0;0;0;0
2020-07-03 05:00:00;1;3;16;6;0;0;0;0
2020-07-03 05:15:00;1;21;22;6;2;0;0;0
2020-07-03 05:30:00;4;12;33;13;2;0;0;0
2020-07-03 05:45:00;3;26;46;3;11;0;0;0
2020-07-03 06:00:00;3;13;25;0;8;0;0;0
2020-07-03 06:15:00;2;9;35;3;3;0;0;0
2020-07-03 06:30:00;0;14;66;3;5;0;0;0
2020-07-03 06:45:00;4;20;76;6;4;0;0;0
2020-07-03 07:00:00;4;15;48;9;8;0;0;0
2020-07-03 07:15:00;1;11;43;2;5;0;0;0
2020-07-03 07:30:00;3;16;41;4;9;0;0;0
2020-07-03 07:45:00;7;14;41;7;6;0;0;0
2020-07-03 08:00:00;4;14;41;6;22;0;0;0
2020-07-03 08:15:00;6;14;38;7;7;0;0;0
2020-07-03 08:30:00;2;10;31;6;12;0;0;0
2020-07-03 08:45:00;5;10;21;3;11;0;3;0
2020-07-03 09:00:00;3;12;12;3;8;0;0;0
2020-07-03 09:15:00;3;13;15;4;264;0;0;0
2020-07-03 09:30:00;7;10;13;4;10;0;0;0
2020-07-03 09:45:00;3;12;11;3;10;0;0;0
2020-07-03 10:00:00;3;19;9;3;7;0;0;0
2020-07-03 10:15:00;3;16;10;4;12;0;1;0
2020-07-03 10:30:00;2;17;5;2;9;0;0;0
2020-07-03 10:45:00;1;14;9;7;9;0;0;0
2020-07-03 11:00:00;6;14;22;2;6;0;1;0
2020-07-03 11:15:00;2;10;9;7;9;0;0;0
2020-07-03 11:30:00;7;24;16;8;12;0;0;0
2020-07-03 11:45:00;2;26;18;3;263;0;0;0
2020-07-03 12:00:00;0;21;12;2;12;0;0;0
2020-07-03 12:15:00;3;22;19;6;10;0;0;0
2020-07-03 12:30:00;5;35;11;2;8;0;0;3
2020-07-03 12:45:00;5;22;23;3;9;0;0;0
2020-07-03 13:00:00;2;25;42;2;5;0;0;0
2020-07-03 13:15:00;2;34;30;6;16;0;1;0
2020-07-03 13:30:00;9;33;18;4;5;0;0;0
