DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-08-13 00:00:00;4;2;0;6;3;0;0;0
2020-08-13 00:15:00;1;0;0;8;4;0;0;0
2020-08-13 00:30:00;4;3;1;5;6;0;0;0
2020-08-13 00:45:00;2;0;0;5;2;0;0;0
2020-08-13 01:00:00;1;0;0;3;0;0;0;0
2020-08-13 01:15:00;2;1;0;2;1;0;0;0
2020-08-13 01:30:00;1;1;0;8;0;0;0;0
2020-08-13 01:45:00;1;1;0;3;0;0;0;0
2020-08-13 02:00:00;0;0;0;5;0;0;0;0
2020-08-13 02:15:00;1;0;0;0;1;0;0;0
2020-08-13 02:30:00;1;1;1;0;2;0;0;0
2020-08-13 02:45:00;2;0;0;2;0;0;0;0
2020-08-13 03:00:00;1;0;3;1;1;0;0;0
2020-08-13 03:15:00;0;0;0;4;1;0;0;0
2020-08-13 03:30:00;2;0;0;2;0;0;0;0
2020-08-13 03:45:00;0;0;1;1;0;0;0;0
2020-08-13 04:00:00;3;0;0;0;0;0;0;0
2020-08-13 04:15:00;8;1;1;1;0;0;0;0
2020-08-13 04:30:00;5;1;0;4;2;0;0;0
2020-08-13 04:45:00;5;0;0;2;0;0;0;0
2020-08-13 05:00:00;16;2;1;7;0;0;0;0
2020-08-13 05:15:00;13;4;3;7;1;0;0;0
2020-08-13 05:30:00;40;5;1;26;1;0;0;0
2020-08-13 05:45:00;45;3;3;24;2;0;0;0
2020-08-13 06:00:00;44;1;4;21;4;0;0;0
2020-08-13 06:15:00;56;9;4;26;1;0;0;0
2020-08-13 06:30:00;88;9;6;51;2;14;0;0
2020-08-13 06:45:00;77;11;6;50;10;4;0;1
2020-08-13 07:00:00;100;8;10;62;4;17;0;1
2020-08-13 07:15:00;80;11;14;68;12;1;0;0
2020-08-13 07:30:00;109;10;11;74;9;5;0;2
2020-08-13 07:45:00;100;10;23;82;17;5;0;0
2020-08-13 08:00:00;93;16;27;62;21;6;0;2
2020-08-13 08:15:00;96;13;27;63;16;6;0;0
2020-08-13 08:30:00;82;14;29;62;17;5;0;0
2020-08-13 08:45:00;79;17;30;73;20;11;0;0
2020-08-13 09:00:00;83;9;32;66;17;10;0;0
2020-08-13 09:15:00;80;16;39;69;23;2;0;0
2020-08-13 09:30:00;96;18;28;63;20;14;0;0
2020-08-13 09:45:00;95;15;43;96;30;12;0;0
2020-08-13 10:00:00;101;15;45;68;20;4;0;0
2020-08-13 10:15:00;100;14;36;90;28;6;0;0
2020-08-13 10:30:00;71;10;40;80;30;6;0;2
2020-08-13 10:45:00;67;14;34;79;26;8;0;0
2020-08-13 11:00:00;98;17;42;72;28;6;0;0
2020-08-13 11:15:00;83;17;57;84;22;26;0;0
2020-08-13 11:30:00;85;13;36;83;22;12;0;0
2020-08-13 11:45:00;68;8;37;74;22;5;0;0
2020-08-13 12:00:00;83;11;40;89;21;7;0;0
2020-08-13 12:15:00;79;17;37;83;21;5;0;0
