DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-12-14 00:00:00;1;0;0;0;1;1;0;0;0;0;1;0;1;2;1;0;0
2020-12-14 00:15:00;8;3;0;0;2;1;0;0;0;0;8;2;1;3;1;0;0
2020-12-14 00:30:00;3;2;0;0;3;0;0;0;0;0;3;2;0;3;0;0;0
2020-12-14 00:45:00;5;1;0;0;3;0;0;0;0;0;5;1;0;3;0;0;0
2020-12-14 01:00:00;3;1;0;0;7;1;0;0;0;0;3;1;1;9;2;0;0
2020-12-14 01:15:00;2;1;0;0;4;0;0;0;0;0;2;1;0;4;0;0;0
2020-12-14 01:30:00;8;0;0;0;3;0;0;0;0;0;7;1;0;3;0;0;0
2020-12-14 01:45:00;4;0;0;0;4;0;0;0;0;0;4;0;0;4;0;0;0
2020-12-14 02:00:00;6;0;0;0;1;0;0;0;0;0;6;0;0;1;0;0;0
2020-12-14 02:15:00;11;0;0;0;5;0;0;0;0;0;11;0;0;5;0;0;0
2020-12-14 02:30:00;6;0;0;0;2;1;1;1;1;0;6;0;1;3;1;0;0
2020-12-14 02:45:00;9;1;0;0;2;0;0;0;0;0;8;1;0;2;0;0;0
2020-12-14 03:00:00;3;1;0;0;5;2;0;0;0;0;3;1;1;6;2;0;0
2020-12-14 03:15:00;5;2;0;1;7;0;0;0;0;2;5;2;0;7;0;0;0
2020-12-14 03:30:00;10;1;1;0;6;1;0;0;0;0;9;3;1;7;1;0;0
2020-12-14 03:45:00;11;3;2;0;10;1;1;1;0;0;9;5;1;11;1;0;0
2020-12-14 04:00:00;8;3;0;0;3;0;0;0;0;0;7;3;0;3;0;0;0
2020-12-14 04:15:00;14;1;0;0;2;0;0;0;0;0;11;1;0;2;0;0;0
2020-12-14 04:30:00;25;5;1;0;10;3;5;5;5;0;24;5;3;11;3;0;0
2020-12-14 04:45:00;29;2;0;0;28;6;1;1;1;0;27;2;5;34;6;0;0
2020-12-14 05:00:00;29;8;1;0;33;13;3;4;3;0;23;7;12;46;12;0;0
2020-12-14 05:15:00;44;19;1;0;41;26;3;3;3;2;37;21;24;55;24;0;0
2020-12-14 05:30:00;45;24;2;0;57;22;3;3;3;1;44;24;19;73;19;0;0
2020-12-14 05:45:00;67;54;3;0;58;30;4;3;3;8;63;55;30;76;30;0;0
2020-12-14 06:00:00;60;36;2;0;45;22;0;0;0;0;57;33;23;64;22;0;0
2020-12-14 06:15:00;70;59;4;0;77;35;2;3;1;1;65;64;33;99;31;0;0
2020-12-14 06:30:00;109;88;1;0;99;48;4;4;4;2;96;91;47;136;47;0;0
2020-12-14 06:45:00;146;173;1;0;101;62;13;13;6;4;127;175;66;145;64;0;4
2020-12-14 07:00:00;104;98;2;1;106;66;7;7;6;2;96;103;64;155;67;0;0
2020-12-14 07:15:00;130;127;2;0;104;82;6;7;3;5;109;133;82;165;81;0;1
2020-12-14 07:30:00;136;157;0;0;112;60;7;8;4;2;125;157;58;157;55;0;0
2020-12-14 07:45:00;165;193;1;0;109;58;17;17;8;4;141;197;58;148;57;0;2
2020-12-14 08:00:00;153;141;0;0;109;74;16;19;6;0;133;141;76;163;76;0;5
2020-12-14 08:15:00;116;153;1;0;100;85;22;23;10;2;108;155;89;162;89;0;0
2020-12-14 08:30:00;143;165;2;0;98;62;8;8;5;1;130;170;62;144;62;0;0
2020-12-14 08:45:00;159;169;1;0;105;86;13;15;3;2;140;168;85;169;83;0;0
2020-12-14 09:00:00;150;167;2;0;114;64;14;15;9;1;143;171;62;164;62;0;0
2020-12-14 09:15:00;160;131;1;0;123;120;22;22;3;1;146;130;124;208;122;1;0
2020-12-14 09:30:00;168;152;0;0;139;95;28;27;10;0;157;154;98;208;99;1;0
2020-12-14 09:45:00;177;204;1;0;132;106;29;28;13;2;166;203;110;210;107;0;0
2020-12-14 10:00:00;145;182;2;0;162;102;16;18;12;1;132;192;102;238;100;1;0
2020-12-14 10:15:00;166;166;9;0;135;104;36;36;12;2;149;169;107;213;103;0;1
2020-12-14 10:30:00;160;195;2;0;174;114;35;37;19;5;151;199;118;249;119;1;0
2020-12-14 10:45:00;165;159;2;0;176;127;31;30;16;4;166;160;136;259;132;0;0
2020-12-14 11:00:00;149;172;5;0;164;118;41;42;22;3;149;169;128;248;127;5;0
2020-12-14 11:15:00;154;175;1;0;167;102;30;30;9;2;135;181;107;243;104;0;11
2020-12-14 11:30:00;164;189;2;0;180;125;40;42;16;1;151;195;111;267;130;0;0
2020-12-14 11:45:00;161;169;1;1;170;128;41;43;13;4;149;180;134;258;132;3;0
2020-12-14 12:00:00;151;181;1;1;169;118;38;40;25;5;137;200;118;252;118;0;3
2020-12-14 12:15:00;142;179;4;0;174;142;28;28;7;2;125;181;147;268;149;3;0
2020-12-14 12:30:00;136;149;1;1;183;106;28;29;13;4;139;151;116;260;118;0;0
2020-12-14 12:45:00;138;146;3;0;181;140;29;29;16;2;125;147;142;278;142;7;6
2020-12-14 13:00:00;136;147;4;0;170;117;25;25;14;2;137;153;113;259;114;0;0
2020-12-14 13:15:00;155;169;5;0;165;127;36;37;18;4;147;171;131;246;129;0;0
2020-12-14 13:30:00;149;163;3;0;181;133;27;28;16;3;141;166;133;269;137;0;0
2020-12-14 13:45:00;151;180;4;0;161;137;42;42;13;3;134;179;131;248;135;0;0
2020-12-14 14:00:00;135;156;1;0;154;123;32;30;14;5;125;159;122;233;121;0;0
2020-12-14 14:15:00;158;162;0;0;166;134;33;33;14;2;152;167;128;258;128;1;0
2020-12-14 14:30:00;179;171;4;0;167;121;17;17;2;1;158;175;119;256;122;0;0
2020-12-14 14:45:00;157;208;3;0;167;116;30;29;12;4;148;204;124;238;121;3;0
2020-12-14 15:00:00;168;182;2;1;190;110;20;20;12;1;157;186;113;264;116;0;0
