DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-01-31 00:00:00;8;13;7;1;1;7;17;8
2020-01-31 00:15:00;9;9;1;2;2;8;24;7
2020-01-31 00:30:00;8;12;4;0;1;5;11;6
2020-01-31 00:45:00;9;11;3;1;2;6;15;10
2020-01-31 01:00:00;8;8;1;2;2;8;16;5
2020-01-31 01:15:00;7;6;3;0;0;6;6;5
2020-01-31 01:30:00;8;7;2;1;1;4;14;7
2020-01-31 01:45:00;6;6;1;0;0;6;15;3
2020-01-31 02:00:00;11;5;0;2;2;3;7;4
2020-01-31 02:15:00;10;7;2;0;0;2;5;5
2020-01-31 02:30:00;6;1;1;1;1;12;6;4
2020-01-31 02:45:00;8;8;1;1;0;2;16;8
2020-01-31 03:00:00;6;6;0;3;2;8;8;5
2020-01-31 03:15:00;8;7;3;0;0;2;3;3
2020-01-31 03:30:00;7;3;0;2;2;7;9;4
2020-01-31 03:45:00;12;2;0;0;0;4;7;5
2020-01-31 04:00:00;12;6;0;2;3;10;11;7
2020-01-31 04:15:00;19;12;5;3;3;10;9;7
2020-01-31 04:30:00;14;9;5;4;3;8;10;4
2020-01-31 04:45:00;27;16;1;1;1;17;30;13
2020-01-31 05:00:00;23;17;3;2;2;5;32;15
2020-01-31 05:15:00;48;31;7;5;6;19;59;22
2020-01-31 05:30:00;57;28;16;6;6;26;55;25
2020-01-31 05:45:00;85;69;28;3;13;44;87;37
2020-01-31 06:00:00;68;61;25;6;2;38;50;34
2020-01-31 06:15:00;88;90;19;11;10;72;71;49
2020-01-31 06:30:00;106;104;29;17;24;87;75;54
2020-01-31 06:45:00;126;171;23;22;26;111;92;70
2020-01-31 07:00:00;118;116;33;13;18;123;96;80
2020-01-31 07:15:00;141;165;35;26;32;134;85;75
2020-01-31 07:30:00;137;174;36;18;14;120;99;70
2020-01-31 07:45:00;164;208;55;31;47;123;110;60
2020-01-31 08:00:00;142;198;36;13;28;86;100;56
2020-01-31 08:15:00;126;155;32;24;36;94;90;65
2020-01-31 08:30:00;127;138;30;26;28;93;84;53
2020-01-31 08:45:00;126;147;40;19;31;84;92;70
2020-01-31 09:00:00;103;134;28;15;21;76;101;77
2020-01-31 09:15:00;103;114;34;13;20;75;83;76
2020-01-31 09:30:00;120;114;25;10;14;73;95;64
2020-01-31 09:45:00;98;130;33;13;15;59;118;82
2020-01-31 10:00:00;101;102;26;9;20;57;106;72
2020-01-31 10:15:00;101;97;36;7;19;41;117;73
