DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-01-25 00:00:00;17;13;23;15;0;0
2020-01-25 00:15:00;18;13;24;17;0;0
2020-01-25 00:30:00;13;15;28;11;0;0
2020-01-25 00:45:00;8;11;16;7;0;0
2020-01-25 01:00:00;16;12;13;14;0;0
2020-01-25 01:15:00;15;6;8;5;0;0
2020-01-25 01:30:00;14;8;13;13;0;0
2020-01-25 01:45:00;16;12;11;8;0;0
2020-01-25 02:00:00;11;6;10;5;0;0
2020-01-25 02:15:00;9;3;11;12;0;0
2020-01-25 02:30:00;10;4;5;4;0;0
2020-01-25 02:45:00;10;5;9;4;0;0
2020-01-25 03:00:00;7;5;5;3;0;0
2020-01-25 03:15:00;3;3;6;6;0;0
2020-01-25 03:30:00;3;3;10;4;0;0
2020-01-25 03:45:00;9;5;7;7;0;0
2020-01-25 04:00:00;6;3;6;3;0;0
2020-01-25 04:15:00;11;4;5;5;0;0
2020-01-25 04:30:00;10;7;10;7;0;0
2020-01-25 04:45:00;6;5;12;8;0;0
2020-01-25 05:00:00;6;7;26;19;0;0
2020-01-25 05:15:00;16;18;28;9;0;0
2020-01-25 05:30:00;38;33;43;24;0;0
2020-01-25 05:45:00;81;84;21;18;0;0
2020-01-25 06:00:00;97;89;17;18;4;0
2020-01-25 06:15:00;72;86;28;23;0;0
2020-01-25 06:30:00;34;30;31;18;0;0
2020-01-25 06:45:00;36;32;37;19;0;0
2020-01-25 07:00:00;34;29;32;22;0;0
2020-01-25 07:15:00;38;32;37;27;0;0
2020-01-25 07:30:00;37;25;25;22;9;0
2020-01-25 07:45:00;56;51;35;27;0;0
2020-01-25 08:00:00;46;29;51;43;1;1
2020-01-25 08:15:00;51;44;59;34;0;0
2020-01-25 08:30:00;47;35;50;37;0;0
2020-01-25 08:45:00;54;62;53;44;0;0
2020-01-25 09:00:00;74;59;58;46;6;0
2020-01-25 09:15:00;59;37;78;72;7;0
2020-01-25 09:30:00;57;53;79;63;0;0
2020-01-25 09:45:00;88;90;88;67;3;0
2020-01-25 10:00:00;89;73;76;77;8;0
2020-01-25 10:15:00;91;79;88;70;3;0
2020-01-25 10:30:00;96;82;95;69;16;0
2020-01-25 10:45:00;101;97;103;60;10;0
2020-01-25 11:00:00;103;89;86;78;6;0
2020-01-25 11:15:00;108;87;97;63;17;8
2020-01-25 11:30:00;111;101;94;86;14;0
2020-01-25 11:45:00;36;24;29;22;14;0
2020-01-25 12:00:00;68;39;54;47;20;1
2020-01-25 12:15:00;117;106;91;85;14;0
2020-01-25 12:30:00;116;104;80;80;23;1
2020-01-25 12:45:00;119;100;116;82;11;0
2020-01-25 13:00:00;123;116;100;92;13;7
2020-01-25 13:15:00;104;87;112;109;7;1
2020-01-25 13:30:00;118;112;116;107;10;0
2020-01-25 13:45:00;118;108;104;98;19;0
2020-01-25 14:00:00;83;90;76;75;5;0
2020-01-25 14:15:00;148;131;100;92;8;0
2020-01-25 14:30:00;119;111;119;94;6;2
2020-01-25 14:45:00;93;106;88;85;12;0
2020-01-25 15:00:00;103;113;90;81;17;1
2020-01-25 15:15:00;124;141;109;103;7;0
2020-01-25 15:30:00;97;92;97;80;17;0
2020-01-25 15:45:00;122;117;117;108;25;0
2020-01-25 16:00:00;88;88;77;92;21;10
2020-01-25 16:15:00;99;133;107;103;15;30
2020-01-25 16:30:00;124;117;108;99;11;0
2020-01-25 16:45:00;109;131;107;91;7;0
2020-01-25 17:00:00;113;119;112;95;18;9
2020-01-25 17:15:00;105;105;83;75;10;0
2020-01-25 17:30:00;123;107;102;91;48;12
2020-01-25 17:45:00;112;119;89;79;5;2
2020-01-25 18:00:00;105;106;100;94;6;0
2020-01-25 18:15:00;92;112;80;87;3;4
2020-01-25 18:30:00;87;93;89;62;4;0
2020-01-25 18:45:00;90;74;83;59;4;2
2020-01-25 19:00:00;78;84;83;63;1;0
2020-01-25 19:15:00;94;91;59;37;0;0
2020-01-25 19:30:00;85;72;75;71;4;0
2020-01-25 19:45:00;66;57;65;61;4;0
2020-01-25 20:00:00;66;76;65;54;0;0
2020-01-25 20:15:00;60;64;46;48;0;0
2020-01-25 20:30:00;41;57;54;49;0;0
2020-01-25 20:45:00;51;41;34;39;9;0
2020-01-25 21:00:00;49;41;38;36;0;0
2020-01-25 21:15:00;35;37;21;24;0;0
2020-01-25 21:30:00;35;28;34;37;0;0
2020-01-25 21:45:00;42;36;37;34;0;0
2020-01-25 22:00:00;36;28;34;26;0;0
2020-01-25 22:15:00;44;39;43;45;1;0
2020-01-25 22:30:00;39;32;25;23;0;0
2020-01-25 22:45:00;50;40;44;36;0;0
2020-01-25 23:00:00;27;21;22;15;0;0
2020-01-25 23:15:00;30;19;25;18;0;0
2020-01-25 23:30:00;22;25;30;17;0;0
2020-01-25 23:45:00;29;11;25;16;0;0
