DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-10-29 00:00:00;0;8;8;3;2;1;7;0;0
2019-10-29 00:15:00;0;2;7;1;0;1;11;0;0
2019-10-29 00:30:00;0;2;3;2;0;0;7;0;0
2019-10-29 00:45:00;2;4;8;0;0;0;7;0;0
2019-10-29 01:00:00;1;2;2;1;2;0;3;0;0
2019-10-29 01:15:00;0;4;5;0;0;0;3;0;0
2019-10-29 01:30:00;1;2;3;1;0;0;3;0;0
2019-10-29 01:45:00;0;6;5;1;0;0;5;0;0
2019-10-29 02:00:00;1;2;4;0;0;0;3;0;0
2019-10-29 02:15:00;1;3;4;1;1;0;4;0;0
2019-10-29 02:30:00;1;2;3;0;0;0;2;0;0
2019-10-29 02:45:00;1;1;2;1;0;0;1;0;0
2019-10-29 03:00:00;0;2;2;0;0;0;3;0;0
2019-10-29 03:15:00;1;1;4;0;0;0;5;0;0
2019-10-29 03:30:00;1;4;4;1;0;0;2;0;0
2019-10-29 03:45:00;0;0;0;0;0;0;0;0;0
2019-10-29 04:00:00;3;2;4;1;0;0;2;0;0
2019-10-29 04:15:00;0;2;6;1;0;0;4;0;0
2019-10-29 04:30:00;1;3;5;1;1;0;12;0;0
2019-10-29 04:45:00;5;7;15;1;0;2;13;0;0
2019-10-29 05:00:00;8;12;23;2;1;2;24;0;0
2019-10-29 05:15:00;11;19;38;8;3;7;51;0;0
2019-10-29 05:30:00;16;29;46;15;8;12;86;0;0
2019-10-29 05:45:00;22;39;58;25;8;16;67;0;0
2019-10-29 06:00:00;26;33;52;23;4;9;43;0;0
2019-10-29 06:15:00;42;44;65;38;23;31;78;0;0
2019-10-29 06:30:00;29;50;68;42;36;60;143;8;18
2019-10-29 06:45:00;48;55;89;31;31;62;172;5;25
2019-10-29 07:00:00;38;41;69;31;30;48;179;0;4
2019-10-29 07:15:00;44;49;83;32;21;58;171;2;15
2019-10-29 07:30:00;59;43;95;21;19;45;184;8;26
2019-10-29 07:45:00;70;55;101;37;24;43;184;1;19
