DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-10-02 00:00:00;5;4;0;0;0;0;0;0;0;1;8
2020-10-02 00:15:00;4;3;0;0;0;0;0;0;2;0;12
2020-10-02 00:30:00;10;3;0;0;0;0;0;0;0;0;8
2020-10-02 00:45:00;5;0;0;0;0;0;0;0;0;0;6
2020-10-02 01:00:00;11;1;1;1;1;0;1;0;1;1;9
2020-10-02 01:15:00;2;0;0;0;1;0;1;0;0;0;4
2020-10-02 01:30:00;6;0;0;0;0;0;0;0;0;0;2
2020-10-02 01:45:00;4;1;0;0;0;0;0;0;0;0;7
2020-10-02 02:00:00;2;1;0;0;0;0;0;0;0;0;9
2020-10-02 02:15:00;3;1;0;0;0;0;0;0;0;0;7
2020-10-02 02:30:00;5;2;0;0;0;0;0;0;0;0;7
2020-10-02 02:45:00;5;0;0;0;0;0;0;0;0;0;2
2020-10-02 03:00:00;6;0;1;1;1;0;1;0;0;0;8
2020-10-02 03:15:00;5;0;0;1;0;0;0;0;0;0;8
2020-10-02 03:30:00;10;4;0;0;0;1;0;1;0;0;3
2020-10-02 03:45:00;5;2;0;0;0;0;0;0;0;0;10
2020-10-02 04:00:00;6;0;0;0;0;0;0;0;0;0;7
2020-10-02 04:15:00;5;2;1;1;0;0;0;0;0;0;6
2020-10-02 04:30:00;14;4;0;0;0;0;0;0;0;1;10
2020-10-02 04:45:00;8;6;7;7;1;2;0;0;1;1;20
2020-10-02 05:00:00;32;12;10;10;0;0;0;0;0;3;45
2020-10-02 05:15:00;51;43;30;30;4;2;4;1;0;19;85
2020-10-02 05:30:00;73;38;46;47;5;4;5;4;5;32;53
2020-10-02 05:45:00;107;41;62;58;9;7;9;5;19;71;76
2020-10-02 06:00:00;68;20;25;24;16;3;17;3;10;38;62
2020-10-02 06:15:00;50;25;33;33;4;3;5;3;6;22;41
2020-10-02 06:30:00;59;23;35;34;8;5;8;4;3;34;53
2020-10-02 06:45:00;44;26;34;33;9;3;9;3;7;18;43
2020-10-02 07:00:00;57;29;30;29;7;4;7;4;2;24;53
2020-10-02 07:15:00;75;18;25;25;7;3;7;3;3;29;36
2020-10-02 07:30:00;78;29;44;44;10;4;12;4;9;25;43
2020-10-02 07:45:00;62;19;18;18;10;3;12;3;6;35;54
2020-10-02 08:00:00;63;23;17;18;10;7;11;5;6;15;57
2020-10-02 08:15:00;60;17;19;20;9;4;9;4;9;15;47
2020-10-02 08:30:00;42;21;10;10;7;5;7;4;7;7;33
2020-10-02 08:45:00;53;18;11;12;6;2;6;2;1;9;40
2020-10-02 09:00:00;57;21;6;6;8;2;9;2;10;7;38
2020-10-02 09:15:00;49;9;3;3;8;2;8;2;4;5;38
2020-10-02 09:30:00;60;11;9;9;2;0;2;0;5;3;33
2020-10-02 09:45:00;50;12;6;6;5;1;6;1;6;4;39
2020-10-02 10:00:00;46;4;2;2;7;2;8;2;11;10;44
2020-10-02 10:15:00;55;8;5;6;5;3;6;3;5;8;46
2020-10-02 10:30:00;44;6;5;5;12;6;12;7;4;8;31
2020-10-02 10:45:00;55;11;2;2;10;3;10;6;5;11;52
2020-10-02 11:00:00;48;5;4;5;14;4;14;3;7;6;58
2020-10-02 11:15:00;47;6;4;4;9;2;9;2;6;6;46
2020-10-02 11:30:00;52;11;2;2;14;6;16;6;11;4;58
2020-10-02 11:45:00;59;7;2;3;18;10;19;10;16;4;57
2020-10-02 12:00:00;67;12;2;2;60;38;58;38;78;7;50
2020-10-02 12:15:00;60;7;3;3;22;14;25;20;25;5;61
2020-10-02 12:30:00;58;15;4;4;28;12;28;12;12;5;70
2020-10-02 12:45:00;55;12;4;5;25;15;28;16;17;4;67
2020-10-02 13:00:00;65;16;4;4;22;12;23;12;23;6;64
2020-10-02 13:15:00;91;45;10;11;24;15;25;15;19;8;80
2020-10-02 13:30:00;87;43;8;9;22;11;23;12;27;10;98
2020-10-02 13:45:00;87;33;10;9;44;33;45;32;39;18;95
2020-10-02 14:00:00;122;58;14;14;36;38;34;38;28;13;87
2020-10-02 14:15:00;150;48;4;4;35;27;36;26;39;9;127
2020-10-02 14:30:00;133;42;4;4;35;25;39;25;33;8;84
2020-10-02 14:45:00;85;23;4;4;28;18;28;18;18;6;77
2020-10-02 15:00:00;71;37;2;2;27;19;29;20;24;9;90
2020-10-02 15:15:00;89;23;4;4;38;23;36;21;27;5;72
2020-10-02 15:30:00;67;21;3;3;29;17;29;17;14;10;60
2020-10-02 15:45:00;64;12;3;3;31;21;33;19;18;9;75
2020-10-02 16:00:00;62;15;2;2;29;16;29;17;24;6;67
2020-10-02 16:15:00;56;19;3;4;21;12;21;11;17;5;64
2020-10-02 16:30:00;60;16;0;0;26;12;30;13;19;5;72
2020-10-02 16:45:00;60;21;6;7;19;9;19;8;16;7;60
2020-10-02 17:00:00;53;13;2;2;21;9;20;9;11;10;63
2020-10-02 17:15:00;47;17;3;4;18;10;19;10;10;6;67
2020-10-02 17:30:00;51;16;2;2;18;10;18;9;5;6;69
2020-10-02 17:45:00;54;10;3;3;13;5;13;5;9;3;46
2020-10-02 18:00:00;48;16;2;2;11;7;11;6;6;3;48
2020-10-02 18:15:00;38;9;2;2;9;2;9;2;6;1;50
2020-10-02 18:30:00;47;14;2;2;11;3;12;1;2;2;44
2020-10-02 18:45:00;37;7;1;1;7;1;7;0;3;3;58
2020-10-02 19:00:00;31;5;0;0;10;1;9;0;1;3;50
2020-10-02 19:15:00;42;5;0;0;4;0;4;0;3;3;53
2020-10-02 19:30:00;32;8;0;0;1;0;1;0;1;0;42
2020-10-02 19:45:00;37;7;0;0;2;0;1;0;2;3;44
2020-10-02 20:00:00;21;4;0;0;2;0;2;0;1;1;49
2020-10-02 20:15:00;20;5;1;2;3;2;3;2;0;1;27
2020-10-02 20:30:00;26;8;2;1;3;0;3;0;1;2;41
2020-10-02 20:45:00;31;13;8;8;2;1;2;0;3;3;40
2020-10-02 21:00:00;56;28;9;9;2;1;2;1;0;5;65
2020-10-02 21:15:00;56;39;15;14;2;3;2;1;1;4;83
2020-10-02 21:30:00;72;25;6;6;5;2;5;0;4;4;40
2020-10-02 21:45:00;94;36;0;0;12;4;14;4;20;8;70
2020-10-02 22:00:00;41;13;0;0;7;3;7;3;21;0;91
2020-10-02 22:15:00;20;7;0;0;4;0;4;1;2;1;35
2020-10-02 22:30:00;13;3;0;0;0;0;0;0;0;0;24
2020-10-02 22:45:00;13;2;0;0;2;1;2;1;0;0;19
2020-10-02 23:00:00;11;4;0;0;0;0;0;0;0;0;15
2020-10-02 23:15:00;12;1;0;0;0;0;0;0;0;0;13
2020-10-02 23:30:00;13;3;0;0;0;0;0;0;0;0;9
