DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-12-24 00:00:00;0;2;2;0;0;1;1;1
2020-12-24 00:15:00;2;3;2;3;1;4;1;1
2020-12-24 00:30:00;2;9;5;0;0;1;3;3
2020-12-24 00:45:00;1;2;3;0;1;2;3;1
2020-12-24 01:00:00;2;2;1;1;1;2;5;4
2020-12-24 01:15:00;2;3;1;0;0;3;0;0
2020-12-24 01:30:00;1;1;0;0;0;2;0;0
2020-12-24 01:45:00;0;0;0;0;0;0;1;2
2020-12-24 02:00:00;2;1;0;0;0;0;1;0
2020-12-24 02:15:00;1;3;0;0;0;2;0;0
2020-12-24 02:30:00;3;1;0;0;0;2;3;3
2020-12-24 02:45:00;3;1;0;1;1;1;1;0
2020-12-24 03:00:00;2;1;1;0;0;0;2;1
2020-12-24 03:15:00;3;2;0;1;1;2;1;0
2020-12-24 03:30:00;2;1;2;0;0;0;0;1
2020-12-24 03:45:00;0;0;0;0;0;1;5;3
2020-12-24 04:00:00;5;4;1;0;0;1;0;0
2020-12-24 04:15:00;3;2;1;1;1;2;6;0
2020-12-24 04:30:00;11;10;5;0;0;2;3;1
2020-12-24 04:45:00;9;6;3;0;0;3;7;1
2020-12-24 05:00:00;14;3;1;0;2;4;10;6
2020-12-24 05:15:00;10;8;3;1;1;6;9;4
2020-12-24 05:30:00;9;7;8;1;0;5;24;12
2020-12-24 05:45:00;18;8;2;3;1;8;4;2
2020-12-24 06:00:00;10;5;5;1;1;4;11;6
2020-12-24 06:15:00;13;9;8;3;1;8;5;2
2020-12-24 06:30:00;14;10;9;1;1;8;12;9
2020-12-24 06:45:00;15;14;2;3;1;6;13;8
2020-12-24 07:00:00;7;16;9;3;3;16;15;7
2020-12-24 07:15:00;14;18;3;3;0;6;17;12
2020-12-24 07:30:00;25;20;5;1;0;11;11;15
2020-12-24 07:45:00;15;21;5;3;3;12;26;11
2020-12-24 08:00:00;28;24;13;2;1;5;26;10
2020-12-24 08:15:00;23;19;10;9;6;13;25;10
2020-12-24 08:30:00;30;33;6;7;5;20;30;18
2020-12-24 08:45:00;28;25;8;3;6;20;39;13
2020-12-24 09:00:00;31;40;18;5;2;18;33;17
2020-12-24 09:15:00;36;40;8;7;9;21;40;20
2020-12-24 09:30:00;36;43;25;3;8;24;43;27
2020-12-24 09:45:00;51;54;18;4;2;22;56;26
2020-12-24 10:00:00;51;48;24;1;1;16;55;21
2020-12-24 10:15:00;40;52;28;3;5;21;61;29
2020-12-24 10:30:00;52;39;29;0;2;31;64;27
2020-12-24 10:45:00;43;54;29;4;3;37;59;28
2020-12-24 11:00:00;42;55;39;5;7;28;69;35
2020-12-24 11:15:00;55;65;24;4;1;50;55;26
2020-12-24 11:30:00;59;56;22;4;6;39;71;35
2020-12-24 11:45:00;46;55;26;3;2;43;59;33
2020-12-24 12:00:00;60;59;32;5;2;41;76;34
2020-12-24 12:15:00;53;40;25;7;3;41;58;32
2020-12-24 12:30:00;39;47;20;9;3;36;54;21
2020-12-24 12:45:00;55;50;31;5;3;33;77;27
2020-12-24 13:00:00;40;41;30;6;5;38;61;40
2020-12-24 13:15:00;44;39;27;2;1;32;52;33
2020-12-24 13:30:00;49;39;33;6;3;36;53;24
2020-12-24 13:45:00;46;44;23;7;7;37;63;32
2020-12-24 14:00:00;49;35;30;3;0;30;44;25
2020-12-24 14:15:00;62;33;23;6;4;46;51;32
2020-12-24 14:30:00;56;29;33;8;3;36;57;19
2020-12-24 14:45:00;52;25;19;6;6;47;49;25
2020-12-24 15:00:00;46;24;23;7;1;44;39;18
2020-12-24 15:15:00;47;32;37;8;2;32;45;20
2020-12-24 15:30:00;39;24;26;4;8;30;46;17
2020-12-24 15:45:00;46;28;30;5;3;32;46;26
2020-12-24 16:00:00;37;25;23;7;4;32;32;21
2020-12-24 16:15:00;40;29;21;4;1;25;42;21
2020-12-24 16:30:00;30;19;21;5;4;21;39;17
2020-12-24 16:45:00;44;22;16;5;1;27;35;20
2020-12-24 17:00:00;30;16;8;1;1;20;23;13
2020-12-24 17:15:00;27;15;13;3;2;24;16;11
2020-12-24 17:30:00;29;25;21;3;2;18;22;11
2020-12-24 17:45:00;21;16;14;3;2;9;18;11
2020-12-24 18:00:00;11;12;9;1;3;13;20;8
2020-12-24 18:15:00;12;7;8;1;3;18;16;9
2020-12-24 18:30:00;16;13;8;0;1;13;16;14
2020-12-24 18:45:00;16;9;5;1;1;9;17;8
2020-12-24 19:00:00;21;12;11;1;3;8;13;4
2020-12-24 19:15:00;16;6;4;3;2;12;20;7
2020-12-24 19:30:00;19;15;9;0;0;7;19;13
2020-12-24 19:45:00;20;7;8;4;5;16;33;16
2020-12-24 20:00:00;28;23;12;0;1;13;29;16
2020-12-24 20:15:00;36;20;13;2;2;26;39;17
2020-12-24 20:30:00;36;32;26;4;5;37;59;21
2020-12-24 20:45:00;41;30;23;5;7;41;33;25
2020-12-24 21:00:00;10;2;4;1;3;12;8;5
2020-12-24 21:15:00;2;4;5;1;0;8;5;2
2020-12-24 21:30:00;5;2;0;0;0;1;2;2
2020-12-24 21:45:00;2;2;1;1;0;2;1;1
2020-12-24 22:00:00;2;0;0;1;1;2;0;1
2020-12-24 22:15:00;2;4;2;0;0;1;1;2
2020-12-24 22:30:00;2;0;0;0;1;1;3;1
2020-12-24 22:45:00;1;1;0;0;0;1;3;1
2020-12-24 23:00:00;0;0;0;0;0;0;0;0
2020-12-24 23:15:00;2;2;0;0;0;1;3;1
2020-12-24 23:30:00;0;1;1;0;0;1;2;0
2020-12-24 23:45:00;0;0;0;0;0;0;3;0
