DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-10-02 00:00:00;7;6;0;0;9;4;2;2;2;0;6;6;4;13;5;0;0
2019-10-02 00:15:00;12;10;2;0;10;5;0;0;0;0;11;10;6;16;6;0;0
2019-10-02 00:30:00;11;6;0;0;16;6;4;3;0;0;8;4;5;22;5;0;0
2019-10-02 00:45:00;3;2;0;0;14;5;3;3;1;0;3;1;5;19;5;0;0
2019-10-02 01:00:00;9;4;0;0;7;2;2;2;1;0;10;3;3;10;2;0;0
2019-10-02 01:15:00;5;5;1;0;7;2;2;2;0;1;5;6;2;8;2;0;0
2019-10-02 01:30:00;7;3;0;0;5;4;1;1;1;0;7;4;4;8;3;0;0
2019-10-02 01:45:00;5;1;0;0;6;3;0;0;0;0;5;1;4;10;4;0;0
2019-10-02 02:00:00;7;1;0;0;9;1;1;1;0;0;7;1;1;11;1;0;0
2019-10-02 02:15:00;11;4;0;0;8;1;2;2;1;0;10;4;1;9;2;0;0
2019-10-02 02:30:00;7;0;0;0;9;1;1;1;0;0;6;0;1;9;1;0;0
2019-10-02 02:45:00;6;3;0;0;8;4;2;2;1;0;6;3;3;12;4;0;0
2019-10-02 03:00:00;6;2;0;0;6;4;1;1;0;0;7;1;4;10;4;0;0
2019-10-02 03:15:00;8;2;1;0;9;5;0;0;0;0;8;2;5;13;6;0;0
2019-10-02 03:30:00;18;3;1;0;8;1;0;0;0;0;15;4;1;8;1;0;0
2019-10-02 03:45:00;8;2;1;0;5;1;1;1;2;0;9;2;1;8;1;0;0
2019-10-02 04:00:00;7;4;0;0;7;3;0;0;0;0;7;4;3;12;3;0;0
2019-10-02 04:15:00;22;1;0;1;13;2;0;0;0;0;20;1;3;13;2;0;0
2019-10-02 04:30:00;22;7;0;1;15;2;1;0;0;1;23;6;2;14;2;0;0
