DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-10-30 00:00:00;19;3;0;0;5;6;0;0;0;0;19;3;6;12;6;0;0
2019-10-30 00:15:00;9;9;0;0;13;4;1;1;0;0;8;9;4;17;4;0;0
2019-10-30 00:30:00;9;8;0;0;6;8;0;0;0;1;8;8;7;13;7;0;0
2019-10-30 00:45:00;3;3;0;0;9;5;0;0;0;0;3;3;4;13;4;0;0
2019-10-30 01:00:00;6;2;0;0;12;7;2;2;1;0;6;2;7;19;7;0;0
2019-10-30 01:15:00;7;2;0;0;7;5;0;0;0;0;7;2;5;12;5;0;0
2019-10-30 01:30:00;4;4;0;0;5;6;0;0;0;0;4;4;6;11;6;0;0
2019-10-30 01:45:00;7;0;0;0;3;1;1;1;0;0;6;1;1;4;2;0;0
2019-10-30 02:00:00;7;1;0;0;4;1;2;2;0;0;6;1;3;6;2;0;0
2019-10-30 02:15:00;6;3;0;0;5;2;0;0;0;0;6;3;2;7;2;0;0
2019-10-30 02:30:00;8;2;0;0;5;2;1;1;2;0;6;2;2;6;2;0;0
2019-10-30 02:45:00;8;3;0;0;8;2;1;1;0;0;8;4;2;10;3;0;0
2019-10-30 03:00:00;6;4;0;0;12;2;1;1;0;0;5;4;2;15;2;0;0
2019-10-30 03:15:00;8;1;1;0;8;5;0;0;0;0;8;1;4;11;5;0;0
2019-10-30 03:30:00;5;4;0;0;9;2;0;0;0;0;4;5;2;9;2;0;0
2019-10-30 03:45:00;10;5;1;0;8;1;0;0;0;0;10;5;1;11;1;0;0
2019-10-30 04:00:00;15;4;0;0;10;4;0;0;0;0;14;6;4;14;4;0;0
2019-10-30 04:15:00;16;3;0;1;14;0;0;0;0;0;16;3;2;14;2;0;0
2019-10-30 04:30:00;25;8;1;1;15;5;0;0;0;1;21;8;5;19;5;0;0
2019-10-30 04:45:00;34;7;3;2;26;4;1;1;2;3;33;7;4;31;4;0;0
2019-10-30 05:00:00;27;11;0;1;26;13;6;6;5;0;22;10;13;38;13;0;0
2019-10-30 05:15:00;29;24;1;0;42;17;3;3;4;4;27;25;17;60;17;0;0
2019-10-30 05:30:00;66;31;0;0;58;23;4;4;5;0;59;32;20;75;20;0;0
2019-10-30 05:45:00;72;59;6;1;65;38;4;4;3;11;69;62;35;91;36;0;0
2019-10-30 06:00:00;64;42;2;0;70;37;0;0;0;4;61;41;34;96;34;0;0
2019-10-30 06:15:00;96;71;1;0;88;59;4;5;2;0;88;77;56;135;55;0;0
2019-10-30 06:30:00;136;133;0;1;113;68;4;5;4;0;122;139;70;164;69;0;24
