DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-12-19 00:00:00;1;3;3;2;1;7;2;0;0
2020-12-19 00:15:00;4;5;5;2;4;1;3;0;0
2020-12-19 00:30:00;4;1;2;2;1;4;3;1;1
2020-12-19 00:45:00;3;4;3;1;0;2;0;0;0
2020-12-19 01:00:00;1;0;0;0;0;2;2;0;0
2020-12-19 01:15:00;4;2;1;1;1;1;1;0;0
2020-12-19 01:30:00;1;0;0;0;0;3;3;0;0
2020-12-19 01:45:00;2;1;0;0;0;2;2;0;0
2020-12-19 02:00:00;1;2;2;1;3;7;1;0;0
2020-12-19 02:15:00;5;4;5;1;1;5;3;0;2
2020-12-19 02:30:00;0;1;1;1;0;3;3;0;0
2020-12-19 02:45:00;1;3;2;0;0;3;2;0;0
2020-12-19 03:00:00;2;3;3;3;2;6;6;0;0
2020-12-19 03:15:00;4;3;4;1;2;8;2;0;0
2020-12-19 03:30:00;4;2;0;0;0;4;3;0;1
2020-12-19 03:45:00;1;2;0;0;0;4;0;0;0
2020-12-19 04:00:00;1;2;4;2;0;3;7;0;0
2020-12-19 04:15:00;4;4;3;2;2;9;5;0;0
2020-12-19 04:30:00;4;5;7;2;0;3;7;0;0
2020-12-19 04:45:00;5;4;3;2;0;7;4;0;0
2020-12-19 05:00:00;6;1;2;2;1;8;4;0;0
2020-12-19 05:15:00;8;9;8;3;0;22;6;0;1
2020-12-19 05:30:00;9;12;17;3;2;17;13;0;1
2020-12-19 05:45:00;5;9;5;1;2;19;9;2;4
2020-12-19 06:00:00;13;12;9;5;1;28;11;2;4
2020-12-19 06:15:00;12;9;8;4;3;12;11;0;0
2020-12-19 06:30:00;8;9;12;4;4;16;9;0;0
2020-12-19 06:45:00;9;6;7;2;1;21;12;1;4
2020-12-19 07:00:00;10;5;10;1;6;21;13;2;3
2020-12-19 07:15:00;17;11;15;6;6;14;11;2;4
2020-12-19 07:30:00;21;19;17;6;9;13;13;3;5
2020-12-19 07:45:00;25;18;19;7;13;34;21;49;6
2020-12-19 08:00:00;19;17;21;5;8;27;18;7;30
2020-12-19 08:15:00;17;16;25;6;9;23;24;6;12
2020-12-19 08:30:00;24;24;28;7;8;29;23;4;7
2020-12-19 08:45:00;28;28;28;7;12;30;19;11;15
2020-12-19 09:00:00;38;20;27;5;10;33;26;8;13
2020-12-19 09:15:00;34;44;46;10;10;42;23;8;11
2020-12-19 09:30:00;36;36;37;8;13;56;35;5;7
2020-12-19 09:45:00;31;43;45;11;12;48;35;3;6
2020-12-19 10:00:00;34;30;35;13;11;51;43;11;14
2020-12-19 10:15:00;41;47;43;18;9;46;39;18;16
2020-12-19 10:30:00;52;43;39;13;11;45;37;12;18
2020-12-19 10:45:00;51;32;63;16;16;57;33;14;22
2020-12-19 11:00:00;56;49;59;15;10;59;57;10;15
2020-12-19 11:15:00;52;43;52;15;12;54;39;13;22
2020-12-19 11:30:00;56;59;52;19;13;55;31;16;23
2020-12-19 11:45:00;55;46;55;18;15;58;56;8;17
2020-12-19 12:00:00;70;60;63;13;11;57;55;7;13
2020-12-19 12:15:00;53;52;51;20;14;52;25;12;14
2020-12-19 12:30:00;53;48;58;13;12;52;51;31;26
2020-12-19 12:45:00;51;52;46;20;16;62;44;13;21
2020-12-19 13:00:00;56;56;49;22;14;68;38;14;17
2020-12-19 13:15:00;62;57;57;10;10;52;60;8;14
2020-12-19 13:30:00;48;58;56;18;15;74;56;9;17
2020-12-19 13:45:00;48;54;52;18;12;58;37;19;46
2020-12-19 14:00:00;52;43;61;13;12;68;45;12;16
2020-12-19 14:15:00;50;53;47;18;13;56;65;8;10
2020-12-19 14:30:00;51;56;44;12;13;56;40;9;17
2020-12-19 14:45:00;58;55;39;17;18;37;33;12;20
2020-12-19 15:00:00;63;57;54;16;12;60;43;5;15
2020-12-19 15:15:00;48;49;52;23;20;68;46;9;148
2020-12-19 15:30:00;59;47;51;14;9;59;55;9;11
2020-12-19 15:45:00;44;52;40;15;16;52;28;20;20
2020-12-19 16:00:00;57;62;52;18;14;43;32;13;15
2020-12-19 16:15:00;62;57;41;12;12;57;50;9;13
2020-12-19 16:30:00;34;43;41;18;16;50;30;11;14
2020-12-19 16:45:00;54;57;42;24;14;69;30;14;17
2020-12-19 17:00:00;53;64;48;17;11;39;28;5;15
2020-12-19 17:15:00;46;56;47;24;15;46;44;8;16
2020-12-19 17:30:00;39;39;35;10;19;42;30;7;12
2020-12-19 17:45:00;44;58;45;16;12;46;37;9;14
2020-12-19 18:00:00;45;43;37;13;14;40;39;9;38
2020-12-19 18:15:00;44;44;37;14;9;44;26;13;17
2020-12-19 18:30:00;40;41;40;15;16;39;25;5;7
2020-12-19 18:45:00;30;33;25;7;14;41;15;4;8
2020-12-19 19:00:00;41;33;23;6;8;20;26;6;13
2020-12-19 19:15:00;29;17;16;6;11;28;20;4;10
2020-12-19 19:30:00;28;31;27;16;9;35;14;1;9
2020-12-19 19:45:00;35;32;32;12;12;24;13;4;62
2020-12-19 20:00:00;34;25;21;8;7;25;8;8;11
2020-12-19 20:15:00;35;36;25;10;10;26;14;5;9
2020-12-19 20:30:00;25;29;21;8;13;23;12;4;7
2020-12-19 20:45:00;25;20;19;6;13;20;17;6;10
2020-12-19 21:00:00;8;11;10;9;7;11;10;3;4
2020-12-19 21:15:00;8;12;13;4;4;7;7;7;9
