DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-10-11 00:00:00;6;12;7;0;0;0;0;0
2019-10-11 00:15:00;13;12;15;0;0;0;0;0
2019-10-11 00:30:00;9;10;4;0;0;0;0;0
2019-10-11 00:45:00;4;8;9;0;0;0;0;0
2019-10-11 01:00:00;9;12;5;0;0;0;0;0
2019-10-11 01:15:00;10;12;7;0;0;0;0;0
2019-10-11 01:30:00;8;5;1;0;0;0;0;0
2019-10-11 01:45:00;7;13;6;0;0;0;0;0
2019-10-11 02:00:00;5;13;12;0;0;0;0;0
2019-10-11 02:15:00;11;15;10;0;0;0;0;0
2019-10-11 02:30:00;5;9;2;0;0;0;0;0
2019-10-11 02:45:00;4;4;6;0;0;0;0;0
2019-10-11 03:00:00;6;6;6;0;0;0;0;0
2019-10-11 03:15:00;2;5;2;0;0;0;0;0
2019-10-11 03:30:00;4;6;8;0;0;0;0;0
2019-10-11 03:45:00;4;8;6;0;0;0;0;0
2019-10-11 04:00:00;8;6;6;0;0;0;0;0
2019-10-11 04:15:00;7;12;5;0;0;0;0;0
2019-10-11 04:30:00;16;18;19;0;0;0;0;0
2019-10-11 04:45:00;10;34;40;0;0;0;0;0
2019-10-11 05:00:00;18;26;69;0;0;0;0;0
2019-10-11 05:15:00;24;53;125;0;0;0;0;0
2019-10-11 05:30:00;46;89;103;0;0;0;0;0
2019-10-11 05:45:00;103;126;71;0;0;0;0;0
2019-10-11 06:00:00;116;155;62;0;0;22;0;0
2019-10-11 06:15:00;64;140;78;0;0;0;0;0
2019-10-11 06:30:00;71;144;96;0;0;5;5;0
2019-10-11 06:45:00;66;161;97;0;3;7;10;1
2019-10-11 07:00:00;44;122;90;0;11;2;2;0
2019-10-11 07:15:00;64;167;101;0;7;19;41;5
2019-10-11 07:30:00;86;174;94;0;48;8;30;46
2019-10-11 07:45:00;84;181;121;0;9;2;9;11
2019-10-11 08:00:00;79;168;102;0;8;3;8;12
2019-10-11 08:15:00;84;141;87;0;12;1;30;2
2019-10-11 08:30:00;71;140;84;0;15;1;6;7
2019-10-11 08:45:00;80;130;86;0;20;0;1;7
2019-10-11 09:00:00;53;129;63;0;4;1;13;5
2019-10-11 09:15:00;61;128;76;0;6;2;3;1
2019-10-11 09:30:00;58;105;67;0;10;1;1;17
2019-10-11 09:45:00;57;131;84;0;4;2;12;1
2019-10-11 10:00:00;76;139;68;0;5;4;13;1
2019-10-11 10:15:00;68;150;69;0;3;0;1;5
2019-10-11 10:30:00;73;166;64;0;0;12;39;5
2019-10-11 10:45:00;66;137;73;0;3;3;0;4
2019-10-11 11:00:00;60;126;70;0;3;1;11;11
2019-10-11 11:15:00;80;177;78;0;8;1;9;42
2019-10-11 11:30:00;78;162;87;0;37;0;0;20
2019-10-11 11:45:00;87;160;95;0;34;0;6;10
2019-10-11 12:00:00;108;193;90;0;15;7;6;28
2019-10-11 12:15:00;115;221;81;0;19;4;35;17
2019-10-11 12:30:00;97;172;90;0;25;6;5;41
2019-10-11 12:45:00;94;213;111;0;31;0;1;10
2019-10-11 13:00:00;105;226;96;0;16;2;20;36
2019-10-11 13:15:00;104;189;129;0;24;7;5;18
2019-10-11 13:30:00;111;193;131;0;35;10;48;33
2019-10-11 13:45:00;120;192;140;0;11;15;7;12
2019-10-11 14:00:00;153;208;127;0;30;23;39;17
2019-10-11 14:15:00;175;243;112;0;14;4;7;19
2019-10-11 14:30:00;179;216;106;0;27;1;20;8
2019-10-11 14:45:00;159;222;100;0;31;4;5;26
2019-10-11 15:00:00;141;194;91;0;41;5;18;20
2019-10-11 15:15:00;152;215;86;0;8;10;14;31
2019-10-11 15:30:00;143;235;107;0;17;3;17;1
2019-10-11 15:45:00;128;225;96;0;32;1;28;10
2019-10-11 16:00:00;107;237;85;0;33;6;5;88
2019-10-11 16:15:00;117;216;97;0;34;41;96;20
