DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-02-15 00:00:00;23;32;16;21;10;4;4;6;0;4;3
2020-02-15 00:15:00;27;41;31;34;22;17;3;10;0;6;0
2020-02-15 00:30:00;23;34;19;38;8;6;3;7;0;8;4
2020-02-15 00:45:00;14;23;13;22;6;7;2;5;0;2;3
2020-02-15 01:00:00;24;30;24;33;15;5;1;6;0;4;2
2020-02-15 01:15:00;15;20;15;24;8;9;0;3;0;5;5
2020-02-15 01:30:00;13;18;15;12;8;1;2;7;0;4;2
2020-02-15 01:45:00;18;26;12;18;8;4;4;5;0;2;0
2020-02-15 02:00:00;14;20;12;11;4;3;1;2;0;2;3
2020-02-15 02:15:00;15;18;10;8;4;0;0;2;0;1;0
2020-02-15 02:30:00;11;15;11;12;6;3;0;4;0;1;0
2020-02-15 02:45:00;9;11;8;13;4;3;1;0;0;2;2
2020-02-15 03:00:00;17;22;14;17;8;7;2;1;0;1;3
2020-02-15 03:15:00;6;8;5;6;3;2;2;5;0;1;0
2020-02-15 03:30:00;6;14;5;10;5;2;0;2;0;2;2
2020-02-15 03:45:00;8;14;6;5;5;2;0;2;0;3;1
2020-02-15 04:00:00;9;13;7;6;5;2;1;7;0;1;1
2020-02-15 04:15:00;9;12;19;8;4;0;1;1;0;1;0
2020-02-15 04:30:00;11;14;9;15;7;2;0;4;0;4;4
2020-02-15 04:45:00;13;16;8;11;8;2;0;1;0;3;5
2020-02-15 05:00:00;20;24;16;8;11;7;2;5;0;4;10
2020-02-15 05:15:00;34;40;37;12;20;9;1;2;0;0;6
2020-02-15 05:30:00;47;50;39;27;12;8;6;13;0;6;8
2020-02-15 05:45:00;28;32;18;34;38;14;3;23;0;3;8
2020-02-15 06:00:00;33;41;17;29;22;5;2;22;0;1;0
2020-02-15 06:15:00;41;58;25;19;19;10;5;18;0;3;5
2020-02-15 06:30:00;36;42;29;32;19;12;2;10;0;4;8
2020-02-15 06:45:00;39;47;25;29;22;13;3;9;0;10;11
2020-02-15 07:00:00;32;40;27;26;16;8;2;11;0;6;8
2020-02-15 07:15:00;44;56;47;34;19;8;4;10;0;10;13
2020-02-15 07:30:00;49;57;53;49;29;10;4;12;0;6;6
2020-02-15 07:45:00;58;72;59;68;35;14;4;21;0;11;13
2020-02-15 08:00:00;47;59;48;53;40;10;7;12;0;10;14
2020-02-15 08:15:00;67;74;61;56;23;11;2;18;0;10;14
2020-02-15 08:30:00;76;86;57;58;48;20;8;22;0;12;11
