DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-02-29 00:00:00;13;21;15;25;12;4;6;5;0;1;3
2020-02-29 00:15:00;34;42;27;33;15;9;24;6;0;7;4
2020-02-29 00:30:00;26;37;22;18;16;10;3;5;0;2;1
2020-02-29 00:45:00;19;26;22;29;19;17;2;3;0;6;2
2020-02-29 01:00:00;24;26;18;20;10;6;4;8;0;4;3
2020-02-29 01:15:00;19;25;14;15;15;9;2;8;0;4;3
2020-02-29 01:30:00;15;19;13;15;7;2;2;3;0;0;2
2020-02-29 01:45:00;10;14;8;14;11;2;1;3;0;0;2
2020-02-29 02:00:00;12;13;14;6;7;4;2;2;0;5;3
2020-02-29 02:15:00;13;17;6;12;3;2;0;5;0;1;2
2020-02-29 02:30:00;10;15;7;12;1;1;0;3;0;1;0
2020-02-29 02:45:00;7;11;5;10;2;2;2;2;0;1;1
2020-02-29 03:00:00;17;24;16;8;3;3;1;6;0;4;0
2020-02-29 03:15:00;7;11;6;8;4;7;1;2;0;1;0
2020-02-29 03:30:00;7;18;8;11;3;2;1;1;0;0;1
2020-02-29 03:45:00;7;9;11;6;3;1;0;3;0;3;0
2020-02-29 04:00:00;11;17;10;12;4;3;2;3;0;2;2
2020-02-29 04:15:00;11;11;8;7;3;2;2;2;0;1;0
2020-02-29 04:30:00;13;17;7;7;5;0;0;4;0;2;1
2020-02-29 04:45:00;14;17;13;8;4;3;1;4;0;2;4
2020-02-29 05:00:00;14;18;16;12;12;2;1;4;0;2;2
2020-02-29 05:15:00;26;27;25;20;8;7;1;2;0;5;5
2020-02-29 05:30:00;42;43;21;23;15;9;1;15;0;2;3
2020-02-29 05:45:00;22;27;13;30;28;4;0;15;0;9;5
2020-02-29 06:00:00;25;34;15;33;25;6;0;16;0;2;1
2020-02-29 06:15:00;34;54;21;18;23;7;5;12;0;2;9
2020-02-29 06:30:00;37;42;23;24;22;3;1;9;0;5;8
2020-02-29 06:45:00;34;43;27;30;16;29;2;11;0;7;8
