DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-06-26 00:00:00;14;4;8;4;0;2;0;10;0;0;0;0;0
2020-06-26 00:15:00;17;5;6;1;1;1;1;18;0;0;0;0;0
2020-06-26 00:30:00;10;7;13;1;0;0;0;27;0;0;0;0;0
2020-06-26 00:45:00;4;4;5;2;1;1;0;13;0;0;0;0;0
2020-06-26 01:00:00;7;6;6;2;1;0;1;10;0;0;0;0;0
2020-06-26 01:15:00;9;3;2;1;0;0;0;9;0;0;0;0;0
2020-06-26 01:30:00;9;3;6;1;1;2;1;10;0;0;0;0;0
2020-06-26 01:45:00;10;3;1;0;1;2;1;3;0;0;0;0;0
2020-06-26 02:00:00;8;0;3;3;0;0;0;4;0;0;0;0;0
2020-06-26 02:15:00;10;2;3;1;0;0;0;4;0;0;0;0;0
2020-06-26 02:30:00;7;3;6;7;1;1;0;5;0;0;0;0;0
2020-06-26 02:45:00;10;6;4;3;0;0;0;6;0;0;0;0;0
2020-06-26 03:00:00;9;2;3;1;0;0;0;5;0;0;0;0;0
2020-06-26 03:15:00;5;3;3;2;1;1;1;3;0;0;0;0;0
2020-06-26 03:30:00;3;3;3;3;1;1;0;4;0;0;0;0;0
2020-06-26 03:45:00;5;0;1;1;0;0;0;4;0;0;0;0;0
2020-06-26 04:00:00;6;1;2;1;0;1;1;5;0;0;0;0;0
2020-06-26 04:15:00;11;4;6;1;1;1;0;7;0;0;0;0;0
2020-06-26 04:30:00;12;3;2;0;0;0;0;7;0;0;0;0;0
2020-06-26 04:45:00;13;3;4;0;2;2;0;9;0;0;0;0;0
2020-06-26 05:00:00;9;8;8;4;3;1;1;23;0;0;0;0;0
2020-06-26 05:15:00;22;15;20;10;5;6;4;53;0;0;0;0;0
2020-06-26 05:30:00;41;15;16;8;10;11;5;60;0;0;0;0;0
