DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2019-11-18 00:00:00;4;1;1;2;5;1;1;3;0;0;0;0;0;0;0
2019-11-18 00:15:00;0;1;0;1;7;0;2;1;0;0;0;0;0;0;0
2019-11-18 00:30:00;1;2;2;5;10;0;3;9;0;0;0;0;0;0;0
2019-11-18 00:45:00;6;2;1;5;8;0;1;7;0;0;0;0;0;0;0
2019-11-18 01:00:00;4;1;2;1;1;1;1;3;0;0;0;0;0;0;0
2019-11-18 01:15:00;5;2;2;2;8;0;2;6;0;0;0;0;0;0;0
2019-11-18 01:30:00;3;1;5;3;7;0;3;7;0;0;0;0;0;0;0
2019-11-18 01:45:00;4;1;4;0;1;0;1;4;0;0;0;0;0;0;0
2019-11-18 02:00:00;4;0;8;1;6;2;2;9;0;0;0;0;0;0;0
2019-11-18 02:15:00;3;0;0;2;3;0;0;0;0;0;0;0;0;0;0
2019-11-18 02:30:00;4;1;2;4;1;0;1;6;0;0;0;0;0;0;0
2019-11-18 02:45:00;7;0;4;4;3;1;3;4;0;0;0;0;0;0;0
2019-11-18 03:00:00;8;0;1;3;5;0;2;3;0;0;0;0;0;0;0
2019-11-18 03:15:00;4;0;1;3;3;0;1;2;0;0;0;0;0;0;0
2019-11-18 03:30:00;3;2;2;2;1;0;2;7;0;0;0;0;0;0;0
2019-11-18 03:45:00;6;2;2;5;4;1;1;7;0;0;0;0;0;0;0
2019-11-18 04:00:00;3;4;5;5;3;0;3;10;0;0;0;0;0;0;0
2019-11-18 04:15:00;7;1;4;3;3;1;2;6;0;0;0;0;0;0;0
2019-11-18 04:30:00;13;3;6;6;5;0;2;10;0;0;0;0;0;0;0
2019-11-18 04:45:00;16;3;3;5;10;0;7;9;0;0;0;0;0;0;0
2019-11-18 05:00:00;30;5;4;9;13;3;7;12;0;0;0;0;0;0;0
2019-11-18 05:15:00;56;12;5;12;29;1;15;22;0;0;3;0;0;18;0
2019-11-18 05:30:00;66;16;12;25;22;1;20;40;0;2;1;0;2;0;0
2019-11-18 05:45:00;121;33;22;40;20;2;18;36;0;0;1;0;0;1;0
2019-11-18 06:00:00;93;42;20;40;36;3;17;35;0;1;0;0;0;0;0
2019-11-18 06:15:00;121;31;22;39;39;5;32;35;0;0;1;0;0;2;0
2019-11-18 06:30:00;136;52;29;70;50;0;24;35;0;0;1;0;0;0;0
2019-11-18 06:45:00;147;38;25;78;47;4;47;40;0;0;0;0;0;0;0
2019-11-18 07:00:00;166;43;37;70;55;6;66;34;0;0;1;0;0;2;0
2019-11-18 07:15:00;199;24;57;64;55;7;58;49;0;0;2;0;0;2;0
2019-11-18 07:30:00;182;26;60;63;49;14;55;46;0;0;3;0;0;4;0
2019-11-18 07:45:00;180;42;62;54;58;12;72;46;0;3;0;4;0;0;0
2019-11-18 08:00:00;166;30;44;52;52;7;76;34;0;3;1;0;0;0;0
2019-11-18 08:15:00;161;20;54;54;51;12;56;36;0;0;2;0;0;0;0
2019-11-18 08:30:00;162;15;46;43;53;7;53;30;0;0;2;0;0;5;0
2019-11-18 08:45:00;149;21;32;39;52;8;46;33;0;0;1;0;0;1;0
2019-11-18 09:00:00;120;10;41;39;62;7;53;33;0;3;1;0;0;0;0
2019-11-18 09:15:00;146;17;35;44;62;3;51;53;0;3;0;0;0;0;0
2019-11-18 09:30:00;129;15;50;52;73;3;37;40;0;1;0;0;0;0;0
2019-11-18 09:45:00;150;16;47;50;63;8;37;50;0;0;3;0;0;0;0
2019-11-18 10:00:00;118;11;41;40;61;7;51;38;0;0;1;0;2;0;0
2019-11-18 10:15:00;125;9;43;54;63;18;54;37;0;2;1;0;1;0;0
2019-11-18 10:30:00;130;10;50;52;69;8;56;47;0;0;3;0;0;0;0
2019-11-18 10:45:00;119;11;51;58;64;9;63;44;0;0;0;0;0;0;0
2019-11-18 11:00:00;118;8;47;49;87;15;60;37;0;0;1;0;1;0;0
2019-11-18 11:15:00;101;13;38;49;79;9;67;41;0;0;1;0;0;0;0
2019-11-18 11:30:00;92;7;49;32;89;5;64;40;0;0;1;0;0;2;0
2019-11-18 11:45:00;127;4;50;45;92;12;54;32;0;0;2;0;0;0;0
2019-11-18 12:00:00;92;9;54;40;75;10;74;39;0;1;2;4;0;0;0
2019-11-18 12:15:00;96;3;37;38;108;11;68;32;0;4;0;0;0;0;0
2019-11-18 12:30:00;122;12;51;42;116;10;57;40;0;3;1;0;0;4;0
2019-11-18 12:45:00;105;20;42;39;86;13;60;45;0;0;2;0;0;0;0
2019-11-18 13:00:00;98;3;40;48;106;12;58;31;0;0;4;0;0;0;0
2019-11-18 13:15:00;126;10;40;43;113;14;70;31;0;0;0;0;0;0;0
2019-11-18 13:30:00;111;13;40;35;103;5;59;42;0;0;4;0;0;1;0
2019-11-18 13:45:00;109;13;43;30;89;12;58;26;0;0;5;0;0;2;0
2019-11-18 14:00:00;94;4;52;38;105;10;53;36;0;0;0;0;0;0;0
2019-11-18 14:15:00;111;14;45;39;113;7;50;42;0;0;10;0;0;2;0
2019-11-18 14:30:00;142;8;55;38;105;13;64;40;0;0;2;0;0;2;0
2019-11-18 14:45:00;101;11;53;49;108;8;50;39;0;2;2;6;0;2;0
2019-11-18 15:00:00;103;8;55;41;119;11;71;37;0;0;1;0;0;0;0
2019-11-18 15:15:00;104;9;74;44;142;13;69;32;0;2;4;2;0;0;0
2019-11-18 15:30:00;92;5;93;50;117;7;63;45;0;1;0;0;3;0;0
2019-11-18 15:45:00;96;8;80;51;134;13;75;57;0;1;1;2;0;2;0
2019-11-18 16:00:00;102;13;86;52;146;12;76;54;0;0;9;0;0;0;0
