DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-02-09 00:00:00;14;36;12;0;0;0;0;0
2020-02-09 00:15:00;16;26;17;0;0;0;0;0
2020-02-09 00:30:00;16;33;19;0;0;0;0;0
2020-02-09 00:45:00;15;29;10;0;0;0;0;0
2020-02-09 01:00:00;11;25;12;0;0;0;0;0
2020-02-09 01:15:00;9;28;12;0;0;0;0;0
2020-02-09 01:30:00;7;20;8;0;0;0;0;0
2020-02-09 01:45:00;8;22;10;0;0;0;0;0
2020-02-09 02:00:00;10;13;8;0;0;0;0;0
2020-02-09 02:15:00;8;16;9;0;0;0;0;0
2020-02-09 02:30:00;9;11;5;0;0;0;0;0
2020-02-09 02:45:00;4;12;8;0;0;0;0;0
2020-02-09 03:00:00;11;10;10;0;0;0;0;0
2020-02-09 03:15:00;9;14;6;0;0;0;0;0
2020-02-09 03:30:00;4;3;8;0;0;0;0;0
2020-02-09 03:45:00;7;20;6;0;0;0;0;0
2020-02-09 04:00:00;4;13;2;0;0;0;0;0
2020-02-09 04:15:00;7;8;4;0;0;0;0;0
2020-02-09 04:30:00;2;7;8;0;0;0;0;0
2020-02-09 04:45:00;5;10;5;0;0;0;0;0
2020-02-09 05:00:00;17;14;6;0;0;0;0;0
2020-02-09 05:15:00;9;22;9;0;0;0;0;0
2020-02-09 05:30:00;10;17;10;0;0;0;0;0
2020-02-09 05:45:00;11;25;17;0;0;0;0;0
2020-02-09 06:00:00;5;15;6;0;0;0;0;0
2020-02-09 06:15:00;6;18;6;0;0;0;0;0
2020-02-09 06:30:00;14;18;6;0;0;0;0;0
2020-02-09 06:45:00;5;22;3;0;0;0;0;0
2020-02-09 07:00:00;8;13;6;0;0;0;0;0
2020-02-09 07:15:00;6;19;5;0;0;0;0;0
2020-02-09 07:30:00;9;18;11;0;0;0;0;0
2020-02-09 07:45:00;9;18;7;0;0;0;0;0
2020-02-09 08:00:00;8;14;13;0;0;0;0;0
2020-02-09 08:15:00;11;23;14;0;0;0;0;0
2020-02-09 08:30:00;11;32;14;0;0;0;0;0
2020-02-09 08:45:00;14;38;25;0;0;1;1;0
2020-02-09 09:00:00;29;49;16;0;0;0;0;0
2020-02-09 09:15:00;40;70;28;0;0;0;0;0
2020-02-09 09:30:00;34;64;37;0;0;1;1;0
2020-02-09 09:45:00;33;71;47;0;0;0;0;0
2020-02-09 10:00:00;38;84;40;0;0;6;4;4
2020-02-09 10:15:00;50;89;44;0;0;3;27;0
2020-02-09 10:30:00;44;75;32;0;1;4;7;1
2020-02-09 10:45:00;47;72;49;0;6;0;0;4
2020-02-09 11:00:00;36;72;41;0;2;0;3;14
2020-02-09 11:15:00;46;89;47;0;4;0;1;0
2020-02-09 11:30:00;44;93;54;0;1;0;0;0
2020-02-09 11:45:00;41;92;50;0;3;0;0;0
2020-02-09 12:00:00;49;109;46;0;5;1;3;1
2020-02-09 12:15:00;46;96;61;0;6;0;8;3
2020-02-09 12:30:00;38;107;39;0;2;1;11;1
2020-02-09 12:45:00;48;92;35;0;1;1;6;6
2020-02-09 13:00:00;50;92;50;0;2;1;8;0
2020-02-09 13:15:00;69;106;57;0;5;0;2;1
2020-02-09 13:30:00;63;104;55;0;3;3;1;2
2020-02-09 13:45:00;68;141;54;0;26;3;8;28
2020-02-09 14:00:00;71;98;55;0;2;2;2;3
2020-02-09 14:15:00;56;111;54;0;5;6;2;7
2020-02-09 14:30:00;49;102;64;0;5;1;3;0
2020-02-09 14:45:00;56;109;49;0;7;8;4;1
2020-02-09 15:00:00;53;93;49;0;13;0;2;4
2020-02-09 15:15:00;50;117;42;0;0;0;0;0
2020-02-09 15:30:00;61;96;45;0;0;1;14;0
2020-02-09 15:45:00;52;107;63;0;8;0;6;2
2020-02-09 16:00:00;44;101;45;0;5;3;0;5
2020-02-09 16:15:00;49;113;45;0;14;3;16;13
2020-02-09 16:30:00;64;115;46;0;5;1;9;5
2020-02-09 16:45:00;46;110;55;0;5;0;0;2
2020-02-09 17:00:00;59;130;52;0;13;5;12;2
2020-02-09 17:15:00;52;120;53;0;12;0;0;3
2020-02-09 17:30:00;51;108;49;0;17;1;4;0
2020-02-09 17:45:00;66;132;49;0;4;3;0;2
2020-02-09 18:00:00;43;121;50;0;2;0;4;8
2020-02-09 18:15:00;51;118;55;0;6;1;1;5
2020-02-09 18:30:00;47;89;40;0;5;0;2;10
2020-02-09 18:45:00;40;79;28;0;6;1;2;5
2020-02-09 19:00:00;35;98;55;0;4;0;0;0
2020-02-09 19:15:00;36;79;43;0;0;0;0;0
2020-02-09 19:30:00;27;66;40;0;0;0;0;0
2020-02-09 19:45:00;35;81;27;0;0;0;0;0
2020-02-09 20:00:00;40;74;41;0;0;0;0;0
2020-02-09 20:15:00;38;89;32;0;0;0;0;0
2020-02-09 20:30:00;33;76;34;0;0;0;0;0
2020-02-09 20:45:00;35;54;33;0;0;0;0;0
2020-02-09 21:00:00;20;61;27;0;0;0;0;0
2020-02-09 21:15:00;23;57;31;0;0;0;0;0
2020-02-09 21:30:00;20;82;36;0;0;0;0;0
2020-02-09 21:45:00;18;45;22;0;0;0;0;0
2020-02-09 22:00:00;22;40;25;0;0;0;0;0
2020-02-09 22:15:00;22;32;22;0;0;0;0;0
2020-02-09 22:30:00;14;40;12;0;0;0;0;0
2020-02-09 22:45:00;16;37;18;0;0;0;0;0
2020-02-09 23:00:00;10;17;16;0;0;0;0;0
2020-02-09 23:15:00;15;16;9;0;0;0;0;0
2020-02-09 23:30:00;6;12;9;0;0;0;0;0
2020-02-09 23:45:00;3;18;14;0;0;0;0;0
