DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-10-22 00:00:00;6;5;1;1;0;6;5;4;0;0;0
2019-10-22 00:15:00;6;6;1;2;0;11;3;0;1;3;0
2019-10-22 00:30:00;14;3;1;3;1;12;6;3;0;3;1
2019-10-22 00:45:00;9;9;0;2;0;8;3;3;0;1;1
2019-10-22 01:00:00;5;6;1;0;0;12;5;2;2;3;1
2019-10-22 01:15:00;5;6;1;1;0;16;7;0;1;0;0
2019-10-22 01:30:00;5;6;0;2;2;9;6;0;0;0;0
2019-10-22 01:45:00;5;4;1;2;3;14;7;1;2;2;0
2019-10-22 02:00:00;9;10;0;1;0;7;3;1;0;4;2
2019-10-22 02:15:00;6;7;0;1;0;5;2;0;1;2;1
2019-10-22 02:30:00;7;6;0;0;0;11;6;0;2;2;0
2019-10-22 02:45:00;6;5;1;0;0;8;3;0;1;2;2
2019-10-22 03:00:00;7;7;3;2;1;7;4;1;0;2;2
2019-10-22 03:15:00;3;2;0;1;1;12;2;1;0;0;0
2019-10-22 03:30:00;9;10;0;2;2;16;7;0;0;1;0
2019-10-22 03:45:00;7;7;0;2;2;18;12;0;0;0;0
2019-10-22 04:00:00;17;15;1;1;2;10;5;1;1;1;1
2019-10-22 04:15:00;10;8;3;4;2;15;7;1;2;1;0
2019-10-22 04:30:00;23;14;4;3;4;17;8;2;2;3;0
2019-10-22 04:45:00;25;15;3;7;6;51;21;6;1;9;7
2019-10-22 05:00:00;20;22;4;18;2;80;84;4;1;7;3
2019-10-22 05:15:00;20;25;9;16;8;135;139;9;6;13;8
2019-10-22 05:30:00;40;51;21;25;17;123;147;10;2;28;12
2019-10-22 05:45:00;80;97;34;33;13;121;132;9;12;24;7
2019-10-22 06:00:00;99;115;15;47;16;123;147;11;8;30;7
2019-10-22 06:15:00;66;81;30;54;21;138;157;20;15;31;14
2019-10-22 06:30:00;60;79;26;66;24;137;161;32;30;43;14
2019-10-22 06:45:00;65;77;22;60;17;107;127;34;19;42;11
2019-10-22 07:00:00;69;64;19;83;14;132;137;49;17;38;12
2019-10-22 07:15:00;55;85;26;102;28;106;112;47;22;48;14
2019-10-22 07:30:00;63;70;19;107;25;108;109;60;29;49;11
2019-10-22 07:45:00;86;74;31;106;25;77;103;56;47;45;15
2019-10-22 08:00:00;74;69;27;90;26;63;116;52;31;47;14
2019-10-22 08:15:00;58;65;12;69;24;87;103;52;27;51;21
2019-10-22 08:30:00;69;79;17;77;21;105;129;45;43;52;26
2019-10-22 08:45:00;80;78;17;64;19;94;112;33;22;36;21
2019-10-22 09:00:00;66;81;23;48;16;83;107;22;30;40;12
2019-10-22 09:15:00;52;54;15;50;19;65;101;44;26;53;22
2019-10-22 09:30:00;56;64;20;60;18;78;112;43;28;59;22
2019-10-22 09:45:00;71;88;22;80;22;83;98;38;41;46;28
2019-10-22 10:00:00;62;80;27;56;15;84;91;29;32;51;23
2019-10-22 10:15:00;62;65;23;63;10;67;80;35;34;55;22
2019-10-22 10:30:00;90;104;32;64;8;83;101;27;29;59;27
2019-10-22 10:45:00;69;69;28;42;14;78;68;21;35;60;22
2019-10-22 11:00:00;75;81;26;51;13;66;68;39;24;65;31
2019-10-22 11:15:00;70;81;18;46;15;77;83;27;31;56;20
2019-10-22 11:30:00;81;82;29;55;18;65;93;23;31;68;36
2019-10-22 11:45:00;78;84;34;44;13;71;65;29;39;70;33
2019-10-22 12:00:00;78;93;33;22;42;76;81;43;45;60;25
2019-10-22 12:15:00;70;98;35;37;37;67;69;32;28;64;20
2019-10-22 12:30:00;67;77;24;50;13;69;67;34;37;52;16
2019-10-22 12:45:00;93;97;34;52;9;81;95;40;31;63;26
2019-10-22 13:00:00;90;102;19;52;24;77;108;28;29;66;19
2019-10-22 13:15:00;91;109;41;50;16;129;135;33;36;67;25
2019-10-22 13:30:00;84;99;30;72;12;133;143;40;30;55;19
2019-10-22 13:45:00;91;99;26;65;14;100;114;33;38;51;25
2019-10-22 14:00:00;98;121;32;56;17;94;91;38;27;69;21
2019-10-22 14:15:00;113;143;37;66;19;85;92;30;28;62;18
2019-10-22 14:30:00;122;166;39;71;17;80;82;32;24;56;12
2019-10-22 14:45:00;128;150;47;78;16;77;90;26;37;70;23
2019-10-22 15:00:00;119;142;44;59;20;73;63;30;33;64;33
2019-10-22 15:15:00;121;166;43;74;21;90;91;39;47;62;17
2019-10-22 15:30:00;138;170;57;68;24;98;74;47;56;78;24
2019-10-22 15:45:00;136;143;38;76;22;85;89;50;45;72;30
2019-10-22 16:00:00;121;153;35;70;23;82;87;50;40;80;24
2019-10-22 16:15:00;126;161;46;65;14;100;100;47;49;86;31
2019-10-22 16:30:00;136;170;47;81;22;101;87;53;35;97;38
2019-10-22 16:45:00;131;142;46;76;16;105;91;53;42;83;25
2019-10-22 17:00:00;127;159;55;70;21;104;90;54;40;88;23
2019-10-22 17:15:00;135;149;45;95;17;111;91;53;53;108;35
2019-10-22 17:30:00;120;147;37;76;22;108;85;62;45;85;22
2019-10-22 17:45:00;124;141;31;69;22;105;93;53;37;76;21
2019-10-22 18:00:00;129;169;32;70;17;87;93;34;38;71;26
2019-10-22 18:15:00;96;129;30;55;22;80;81;46;31;70;29
2019-10-22 18:30:00;99;128;24;69;18;82;87;29;37;69;24
2019-10-22 18:45:00;85;107;21;69;9;66;66;38;36;64;17
2019-10-22 19:00:00;92;85;22;52;14;72;71;29;27;42;19
2019-10-22 19:15:00;86;77;22;46;11;83;64;22;30;53;20
2019-10-22 19:30:00;54;61;24;27;9;53;51;25;19;39;14
2019-10-22 19:45:00;63;56;28;30;6;59;40;23;20;41;17
2019-10-22 20:00:00;61;62;22;38;8;53;61;9;13;37;9
2019-10-22 20:15:00;42;54;22;22;0;52;45;8;17;38;15
2019-10-22 20:30:00;41;41;14;16;6;41;29;11;9;23;9
2019-10-22 20:45:00;40;30;17;16;4;56;53;9;10;26;9
2019-10-22 21:00:00;46;34;15;26;6;83;103;13;14;35;17
2019-10-22 21:15:00;27;32;17;20;2;76;92;6;9;35;16
2019-10-22 21:30:00;38;32;17;16;4;55;52;3;20;39;10
2019-10-22 21:45:00;59;78;26;16;6;40;37;6;10;27;6
2019-10-22 22:00:00;99;125;21;11;1;25;29;10;9;17;3
2019-10-22 22:15:00;55;54;14;13;1;33;29;8;8;20;8
2019-10-22 22:30:00;23;22;14;7;2;32;24;4;5;11;3
2019-10-22 22:45:00;21;13;8;9;2;22;8;5;6;20;5
2019-10-22 23:00:00;26;20;7;8;3;27;16;8;8;19;6
2019-10-22 23:15:00;12;13;2;4;1;17;12;6;5;8;3
2019-10-22 23:30:00;11;12;4;3;0;14;9;6;1;5;1
2019-10-22 23:45:00;8;8;0;3;4;17;14;6;2;6;0
