DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-11-24 00:00:00;12;21;15;25;11;0;0;0;0;0;0;0
2019-11-24 00:15:00;7;33;24;20;9;0;0;0;0;0;0;0
2019-11-24 00:30:00;2;20;19;25;12;0;0;0;0;0;0;0
2019-11-24 00:45:00;9;23;16;18;7;0;0;0;0;0;0;0
2019-11-24 01:00:00;5;15;15;17;9;0;0;0;0;0;0;0
2019-11-24 01:15:00;4;17;23;15;10;0;0;0;0;0;0;0
2019-11-24 01:30:00;2;15;11;16;9;0;0;0;0;0;0;0
2019-11-24 01:45:00;3;10;10;17;14;0;0;0;0;0;0;0
2019-11-24 02:00:00;1;18;8;12;7;0;0;0;0;0;0;0
2019-11-24 02:15:00;3;10;11;14;4;0;0;0;0;0;0;0
2019-11-24 02:30:00;5;8;3;7;3;0;0;0;0;0;0;0
2019-11-24 02:45:00;1;11;6;11;3;0;0;0;0;0;0;0
2019-11-24 03:00:00;0;10;5;4;3;0;0;0;0;0;0;0
2019-11-24 03:15:00;1;9;7;6;7;0;0;0;0;0;0;0
2019-11-24 03:30:00;4;13;13;5;6;0;0;0;0;0;0;0
2019-11-24 03:45:00;2;7;11;7;3;0;0;0;0;0;0;0
2019-11-24 04:00:00;1;5;5;9;4;0;0;0;0;0;0;0
2019-11-24 04:15:00;1;12;4;1;3;0;0;0;0;0;0;0
2019-11-24 04:30:00;1;6;6;6;4;0;0;0;0;0;0;0
2019-11-24 04:45:00;2;6;4;2;1;0;0;0;0;0;0;0
2019-11-24 05:00:00;3;5;8;3;4;0;0;0;0;0;0;0
2019-11-24 05:15:00;7;8;8;5;3;0;0;0;0;0;0;0
2019-11-24 05:30:00;6;9;4;12;4;0;0;0;0;0;0;0
2019-11-24 05:45:00;4;2;5;11;7;0;0;0;0;0;0;0
2019-11-24 06:00:00;1;9;10;8;7;0;0;0;0;0;0;0
2019-11-24 06:15:00;4;4;8;9;3;0;0;0;0;0;0;0
2019-11-24 06:30:00;1;6;2;8;3;0;0;0;0;0;0;0
2019-11-24 06:45:00;6;8;3;9;7;0;0;0;0;0;0;0
2019-11-24 07:00:00;1;8;8;5;3;0;0;0;0;0;0;0
2019-11-24 07:15:00;4;10;13;5;3;0;0;0;0;0;0;0
2019-11-24 07:30:00;4;10;3;15;3;0;0;0;0;0;0;0
2019-11-24 07:45:00;7;11;13;22;7;0;0;0;0;0;0;0
2019-11-24 08:00:00;8;15;14;17;10;0;0;0;0;0;0;0
2019-11-24 08:15:00;5;18;17;18;9;0;0;0;0;0;0;0
2019-11-24 08:30:00;9;15;17;17;5;0;0;0;0;0;0;0
2019-11-24 08:45:00;6;31;25;22;15;0;0;0;0;0;0;0
2019-11-24 09:00:00;8;16;28;25;15;2;1;0;0;3;0;0
2019-11-24 09:15:00;8;27;26;33;14;2;1;0;0;0;0;0
2019-11-24 09:30:00;10;23;15;28;30;0;1;0;0;0;0;2
2019-11-24 09:45:00;8;34;25;49;30;0;2;0;0;0;1;6
2019-11-24 10:00:00;15;33;46;22;25;6;0;0;0;39;0;0
2019-11-24 10:15:00;18;28;30;29;20;1;0;0;0;6;2;0
2019-11-24 10:30:00;11;34;21;34;21;0;0;0;0;0;0;0
2019-11-24 10:45:00;19;35;39;47;21;2;0;0;0;2;7;1
2019-11-24 11:00:00;22;44;54;38;19;1;4;0;0;15;4;58
2019-11-24 11:15:00;22;33;56;31;25;1;6;0;0;1;1;0
2019-11-24 11:30:00;29;51;38;48;39;0;1;0;0;1;3;0
2019-11-24 11:45:00;24;45;38;44;44;2;11;0;0;19;2;0
2019-11-24 12:00:00;24;37;47;29;20;0;0;0;0;0;2;7
2019-11-24 12:15:00;15;48;61;40;32;2;2;0;0;19;0;0
2019-11-24 12:30:00;17;61;37;47;30;3;5;0;0;18;9;58
2019-11-24 12:45:00;21;46;62;35;36;6;0;0;0;3;5;5
2019-11-24 13:00:00;12;53;49;42;20;2;3;0;0;0;0;0
2019-11-24 13:15:00;27;58;64;48;40;3;0;0;0;0;5;0
2019-11-24 13:30:00;22;58;40;53;37;0;1;0;0;6;2;0
2019-11-24 13:45:00;15;54;47;59;42;0;3;0;0;25;2;6
2019-11-24 14:00:00;17;50;34;36;35;7;4;0;0;19;23;2
2019-11-24 14:15:00;15;62;60;54;49;6;5;0;1;34;3;5
2019-11-24 14:30:00;20;44;43;66;47;4;2;0;3;1;6;25
2019-11-24 14:45:00;21;39;38;57;36;7;0;0;0;29;2;1
2019-11-24 15:00:00;20;58;47;67;39;2;4;0;0;8;6;9
2019-11-24 15:15:00;13;49;47;41;38;3;4;0;0;7;4;1
2019-11-24 15:30:00;22;60;48;62;44;5;1;0;0;3;12;8
2019-11-24 15:45:00;16;54;39;51;36;3;1;0;4;9;1;0
2019-11-24 16:00:00;24;55;45;58;41;2;2;0;0;4;2;2
2019-11-24 16:15:00;27;60;44;49;55;0;2;0;0;4;0;0
2019-11-24 16:30:00;15;52;40;53;48;2;14;0;0;21;5;9
2019-11-24 16:45:00;20;57;44;57;51;1;3;0;0;9;8;29
2019-11-24 17:00:00;17;66;55;58;42;5;4;0;2;8;0;8
2019-11-24 17:15:00;17;62;43;52;49;1;3;0;0;20;5;0
2019-11-24 17:30:00;25;54;52;57;45;4;2;0;0;10;2;16
2019-11-24 17:45:00;15;44;34;46;47;0;3;0;0;1;0;0
2019-11-24 18:00:00;15;48;34;46;47;2;2;0;0;1;2;39
2019-11-24 18:15:00;18;35;33;41;30;2;7;0;0;31;2;21
2019-11-24 18:30:00;15;41;29;37;33;5;0;0;0;0;3;0
2019-11-24 18:45:00;10;39;24;38;30;0;4;0;0;31;3;0
2019-11-24 19:00:00;11;32;34;48;33;1;9;0;0;32;7;4
2019-11-24 19:15:00;16;43;31;39;28;1;0;0;0;4;0;0
2019-11-24 19:30:00;14;36;37;39;30;1;1;0;0;0;1;0
2019-11-24 19:45:00;14;38;29;41;34;0;0;0;0;0;6;6
2019-11-24 20:00:00;9;34;24;31;23;0;3;0;1;2;4;0
2019-11-24 20:15:00;12;38;26;37;26;0;3;0;0;0;0;0
2019-11-24 20:30:00;16;30;34;34;38;4;0;0;0;0;0;0
2019-11-24 20:45:00;12;31;18;31;15;0;0;0;0;0;0;0
2019-11-24 21:00:00;8;29;27;20;9;0;0;0;0;0;0;0
2019-11-24 21:15:00;14;25;23;29;13;0;0;0;0;0;0;0
2019-11-24 21:30:00;2;20;21;23;14;0;0;0;0;0;0;0
2019-11-24 21:45:00;16;26;16;26;12;1;0;0;0;0;0;0
2019-11-24 22:00:00;11;18;17;15;16;0;0;0;0;0;0;0
2019-11-24 22:15:00;10;22;18;21;12;0;0;0;0;0;0;0
2019-11-24 22:30:00;2;14;10;22;11;0;0;0;0;0;0;0
2019-11-24 22:45:00;3;22;12;17;6;0;0;0;0;0;0;0
2019-11-24 23:00:00;8;9;10;14;6;0;0;0;0;0;0;0
2019-11-24 23:15:00;3;10;5;15;10;0;0;0;0;0;0;0
2019-11-24 23:30:00;4;5;4;9;2;0;0;0;0;0;0;0
2019-11-24 23:45:00;1;4;3;9;9;0;0;0;0;0;0;0
