DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-08-28 00:00:00;8;6;2;4;3;5;0;6
2019-08-28 00:15:00;3;5;5;5;3;6;0;5
2019-08-28 00:30:00;4;4;3;2;2;1;0;2
2019-08-28 00:45:00;2;4;3;2;2;2;0;5
2019-08-28 01:00:00;5;2;1;2;1;0;0;1
2019-08-28 01:15:00;3;2;2;4;4;1;0;4
2019-08-28 01:30:00;2;2;3;1;3;6;0;3
2019-08-28 01:45:00;5;3;2;1;2;1;0;0
2019-08-28 02:00:00;0;0;0;1;0;1;0;0
2019-08-28 02:15:00;2;1;2;2;1;0;0;2
2019-08-28 02:30:00;2;1;0;2;3;1;0;1
2019-08-28 02:45:00;3;1;1;1;2;2;0;2
2019-08-28 03:00:00;0;1;0;1;2;3;0;1
2019-08-28 03:15:00;3;0;1;4;2;2;0;0
2019-08-28 03:30:00;3;0;0;0;1;0;0;0
2019-08-28 03:45:00;1;1;1;0;0;2;0;1
2019-08-28 04:00:00;5;1;2;4;2;0;0;0
2019-08-28 04:15:00;2;2;1;1;0;0;0;2
2019-08-28 04:30:00;3;4;2;3;0;0;0;1
2019-08-28 04:45:00;8;13;8;6;2;3;0;8
2019-08-28 05:00:00;6;10;9;3;2;2;0;2
2019-08-28 05:15:00;13;22;34;8;8;12;0;8
2019-08-28 05:30:00;20;25;47;12;6;13;0;11
2019-08-28 05:45:00;40;35;64;24;17;19;0;17
2019-08-28 06:00:00;30;21;37;27;13;13;0;14
2019-08-28 06:15:00;28;32;64;22;25;10;0;15
2019-08-28 06:30:00;40;35;83;29;13;24;0;24
2019-08-28 06:45:00;59;56;76;15;16;21;0;39
2019-08-28 07:00:00;46;39;77;12;21;26;0;36
2019-08-28 07:15:00;37;33;97;17;29;39;0;41
2019-08-28 07:30:00;49;43;78;23;27;42;0;43
2019-08-28 07:45:00;49;53;91;27;25;39;0;46
2019-08-28 08:00:00;47;46;69;27;37;37;0;35
2019-08-28 08:15:00;48;44;81;19;28;45;0;30
2019-08-28 08:30:00;47;35;53;25;37;30;0;33
2019-08-28 08:45:00;44;44;52;33;33;35;0;39
2019-08-28 09:00:00;38;28;34;17;19;28;0;27
2019-08-28 09:15:00;40;28;30;15;39;18;0;26
2019-08-28 09:30:00;48;46;29;28;34;32;0;33
2019-08-28 09:45:00;53;45;22;34;34;30;0;31
2019-08-28 10:00:00;50;33;21;21;35;40;0;34
2019-08-28 10:15:00;52;43;31;31;45;20;0;33
2019-08-28 10:30:00;53;33;26;25;28;24;0;42
2019-08-28 10:45:00;52;38;20;33;61;20;0;33
2019-08-28 11:00:00;59;39;22;29;41;25;0;30
2019-08-28 11:15:00;40;40;24;25;32;28;0;31
2019-08-28 11:30:00;52;42;22;29;36;29;0;43
2019-08-28 11:45:00;52;29;24;30;28;30;0;42
2019-08-28 12:00:00;47;35;24;33;41;29;0;31
2019-08-28 12:15:00;36;37;14;24;34;34;0;38
2019-08-28 12:30:00;36;33;31;25;19;36;0;40
2019-08-28 12:45:00;35;30;19;27;46;18;0;42
2019-08-28 13:00:00;38;35;28;27;21;21;0;34
2019-08-28 13:15:00;45;33;28;39;29;29;0;41
2019-08-28 13:30:00;54;30;37;30;32;31;0;33
2019-08-28 13:45:00;54;35;38;42;57;17;0;33
2019-08-28 14:00:00;42;39;26;48;62;21;0;30
2019-08-28 14:15:00;63;40;16;49;47;21;0;29
2019-08-28 14:30:00;54;45;24;46;39;27;0;48
2019-08-28 14:45:00;47;47;22;47;41;29;0;42
2019-08-28 15:00:00;42;48;22;53;29;25;0;41
2019-08-28 15:15:00;44;42;27;82;46;28;0;35
2019-08-28 15:30:00;56;46;15;54;64;26;0;43
2019-08-28 15:45:00;56;53;32;50;37;19;0;30
2019-08-28 16:00:00;51;57;22;57;33;36;0;37
2019-08-28 16:15:00;58;58;16;60;41;33;0;48
2019-08-28 16:30:00;57;46;17;39;55;29;0;55
2019-08-28 16:45:00;67;49;18;57;43;33;0;47
2019-08-28 17:00:00;53;53;24;65;36;32;0;54
2019-08-28 17:15:00;58;53;32;64;39;38;0;46
2019-08-28 17:30:00;61;55;23;68;41;26;0;47
2019-08-28 17:45:00;53;38;29;60;49;23;0;44
2019-08-28 18:00:00;40;29;29;53;43;24;0;46
2019-08-28 18:15:00;50;34;22;54;36;28;0;46
2019-08-28 18:30:00;36;35;24;33;34;27;0;44
2019-08-28 18:45:00;38;25;34;42;17;22;0;31
2019-08-28 19:00:00;37;28;17;28;21;15;0;25
2019-08-28 19:15:00;40;27;18;32;22;26;0;24
2019-08-28 19:30:00;42;34;22;27;61;19;0;20
2019-08-28 19:45:00;35;27;21;28;28;14;0;18
2019-08-28 20:00:00;38;32;24;27;28;24;0;32
2019-08-28 20:15:00;37;23;20;18;24;21;0;22
2019-08-28 20:30:00;32;25;16;14;15;21;0;13
2019-08-28 20:45:00;38;16;19;17;18;18;0;18
2019-08-28 21:00:00;28;12;36;10;17;25;0;29
2019-08-28 21:15:00;28;18;28;10;10;19;0;12
2019-08-28 21:30:00;16;14;12;9;5;10;0;22
2019-08-28 21:45:00;24;23;21;30;21;15;0;5
2019-08-28 22:00:00;19;15;12;41;39;16;0;11
2019-08-28 22:15:00;21;14;18;15;14;11;0;17
2019-08-28 22:30:00;26;16;7;14;11;4;0;7
2019-08-28 22:45:00;13;8;9;14;15;5;0;8
2019-08-28 23:00:00;13;17;8;9;5;11;0;9
2019-08-28 23:15:00;8;5;7;2;6;8;0;10
2019-08-28 23:30:00;10;8;7;2;5;4;0;5
2019-08-28 23:45:00;4;9;8;4;5;3;0;5
