DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-04-23 00:00:00;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-23 00:15:00;2;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-04-23 00:30:00;3;1;3;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0
2020-04-23 00:45:00;257;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-04-23 01:00:00;4;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:15:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:30:00;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:45:00;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 02:00:00;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 02:15:00;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 02:30:00;256;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 02:45:00;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:00:00;0;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0
2020-04-23 03:15:00;3;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:30:00;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:45:00;258;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0
2020-04-23 04:00:00;0;1;2;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-04-23 04:15:00;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 04:30:00;6;2;2;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-04-23 04:45:00;5;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-23 05:00:00;10;4;2;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0
2020-04-23 05:15:00;15;5;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 05:30:00;19;10;6;0;0;0;11;1;1;0;0;0;0;0;0;0;0;0
2020-04-23 05:45:00;275;9;6;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0
2020-04-23 06:00:00;291;10;7;0;0;0;15;6;0;0;0;0;0;0;0;0;0;0
2020-04-23 06:15:00;44;10;6;0;0;0;24;4;2;0;0;0;0;0;0;6;0;0
2020-04-23 06:30:00;291;7;14;0;0;0;20;2;3;0;0;0;0;0;0;0;0;0
2020-04-23 06:45:00;57;20;13;0;0;0;38;12;9;0;0;0;1;0;0;0;0;0
2020-04-23 07:00:00;546;16;18;0;0;0;17;7;3;0;0;0;0;0;0;0;0;0
2020-04-23 07:15:00;287;24;19;0;0;0;30;12;5;0;0;0;0;0;0;0;0;0
2020-04-23 07:30:00;55;20;18;0;0;0;36;18;3;0;0;0;1;0;0;0;0;0
2020-04-23 07:45:00;62;33;9;0;0;0;39;15;6;0;0;0;0;0;0;0;0;0
2020-04-23 08:00:00;278;32;22;0;0;0;27;16;6;0;0;0;0;0;0;0;0;0
2020-04-23 08:15:00;40;33;22;0;0;0;38;15;8;0;0;0;0;0;0;0;0;0
2020-04-23 08:30:00;73;37;36;0;0;0;30;13;9;0;0;0;0;0;0;0;0;0
2020-04-23 08:45:00;286;22;21;0;0;0;48;8;4;0;0;0;0;0;0;0;0;0
2020-04-23 09:00:00;65;45;33;0;0;0;49;20;12;0;0;0;0;0;0;0;0;0
2020-04-23 09:15:00;50;32;15;0;0;0;34;17;7;0;0;0;0;0;0;3;0;0
2020-04-23 09:30:00;61;36;24;0;0;0;41;16;6;0;0;0;0;1;0;0;0;0
2020-04-23 09:45:00;301;38;25;0;0;0;33;11;8;0;0;0;1;0;0;2;0;0
2020-04-23 10:00:00;61;48;37;0;0;0;50;24;9;0;0;0;1;0;0;0;0;0
2020-04-23 10:15:00;288;39;35;0;0;0;53;27;9;0;0;0;1;0;1;0;0;0
2020-04-23 10:30:00;83;54;26;0;0;0;52;26;8;0;0;0;0;0;0;0;0;0
2020-04-23 10:45:00;77;30;33;0;0;0;47;30;13;0;0;0;0;0;0;0;0;0
2020-04-23 11:00:00;313;41;22;0;0;0;42;15;13;0;0;0;0;0;0;1;0;0
2020-04-23 11:15:00;315;32;41;0;0;0;51;20;15;0;0;0;1;0;0;2;0;0
2020-04-23 11:30:00;67;51;48;0;0;0;49;36;11;0;0;0;0;0;0;0;0;0
2020-04-23 11:45:00;60;45;75;0;0;0;52;33;22;0;0;0;0;0;2;0;0;0
2020-04-23 12:00:00;64;49;48;0;0;0;63;19;17;0;0;0;2;0;0;1;0;0
2020-04-23 12:15:00;311;35;22;0;0;0;59;25;12;0;0;0;0;0;1;2;0;0
2020-04-23 12:30:00;65;35;29;0;0;0;52;20;11;0;0;0;0;0;0;0;0;0
2020-04-23 12:45:00;50;33;21;0;0;0;57;18;10;0;0;0;0;0;0;0;0;0
2020-04-23 13:00:00;50;37;16;0;0;0;46;21;12;0;0;0;2;0;0;3;0;0
2020-04-23 13:15:00;62;19;25;0;0;0;59;23;14;0;0;0;0;0;0;1;0;0
2020-04-23 13:30:00;60;26;21;0;0;0;56;21;6;0;0;0;0;0;0;0;0;0
2020-04-23 13:45:00;49;29;21;0;0;0;49;26;9;0;0;0;0;0;0;0;0;0
2020-04-23 14:00:00;65;36;26;0;0;0;56;17;7;0;0;0;0;0;0;0;0;0
2020-04-23 14:15:00;315;43;17;0;0;0;62;16;7;0;0;0;1;0;0;4;0;0
2020-04-23 14:30:00;12;31;20;0;0;0;71;9;6;0;0;0;1;0;0;3;2;0
2020-04-23 14:45:00;79;36;26;0;0;0;57;22;14;0;0;0;0;0;0;0;0;0
2020-04-23 15:00:00;56;41;26;0;0;0;61;20;14;0;0;0;4;0;0;0;0;0
2020-04-23 15:15:00;61;36;25;0;0;0;63;26;5;0;0;0;0;0;0;0;0;0
2020-04-23 15:30:00;59;31;33;0;0;0;49;24;15;0;0;0;1;0;0;0;0;0
2020-04-23 15:45:00;67;41;26;0;0;0;61;23;15;0;0;0;1;0;0;4;0;0
2020-04-23 16:00:00;55;31;17;0;0;0;60;18;12;0;0;0;0;0;0;0;0;0
2020-04-23 16:15:00;64;42;26;0;0;0;84;24;10;0;0;0;2;0;0;0;0;1
2020-04-23 16:30:00;62;47;26;0;0;0;84;27;15;0;0;0;2;0;0;1;0;0
2020-04-23 16:45:00;321;27;22;0;0;0;79;18;9;0;0;0;2;0;0;0;0;0
2020-04-23 17:00:00;71;49;36;0;0;0;79;35;15;0;0;0;0;0;0;0;0;0
2020-04-23 17:15:00;74;46;47;0;0;0;73;34;16;0;0;0;0;0;0;1;0;0
2020-04-23 17:30:00;47;26;18;0;0;0;41;22;3;0;0;0;0;0;0;4;0;0
2020-04-23 17:45:00;40;23;14;0;0;0;34;16;5;0;0;0;0;0;0;0;0;0
2020-04-23 18:00:00;46;45;26;0;0;0;73;25;13;0;0;0;2;0;0;2;0;0
2020-04-23 18:15:00;289;33;23;0;0;0;53;24;16;0;0;0;0;0;0;0;0;0
2020-04-23 18:30:00;54;37;24;0;0;0;49;20;12;0;0;0;1;0;0;0;0;1
