DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-04-13 00:00:00;
2020-04-13 00:15:00;
2020-04-13 00:30:00;
2020-04-13 00:45:00;
2020-04-13 01:00:00;3;6;1;0;1;2;6
2020-04-13 01:15:00;4;7;2;1;0;1;2
2020-04-13 01:30:00;2;7;1;1;0;4;3
2020-04-13 01:45:00;1;4;0;1;0;1;6
2020-04-13 02:00:00;3;6;1;1;0;2;5
2020-04-13 02:15:00;0;2;1;0;0;2;1
2020-04-13 02:30:00;2;5;0;1;0;1;3
2020-04-13 02:45:00;2;3;1;0;0;1;4
2020-04-13 03:00:00;2;1;0;0;0;0;2
2020-04-13 03:15:00;2;0;0;0;0;1;1
2020-04-13 03:30:00;2;5;0;1;2;3;1
2020-04-13 03:45:00;0;2;1;0;0;1;2
2020-04-13 04:00:00;0;1;0;0;0;2;1
2020-04-13 04:15:00;0;5;2;1;0;1;1
2020-04-13 04:30:00;1;2;1;2;1;0;0
2020-04-13 04:45:00;2;2;0;2;0;2;1
2020-04-13 05:00:00;1;2;0;1;1;2;0
2020-04-13 05:15:00;3;3;2;0;0;1;1
2020-04-13 05:30:00;0;4;3;0;0;1;1
2020-04-13 05:45:00;0;3;2;2;0;1;3
2020-04-13 06:00:00;2;7;0;2;2;4;6
2020-04-13 06:15:00;3;11;7;0;1;3;5
2020-04-13 06:30:00;7;24;12;0;2;4;5
2020-04-13 06:45:00;4;20;7;0;0;2;5
2020-04-13 07:00:00;2;7;4;2;1;4;3
2020-04-13 07:15:00;6;8;2;0;0;9;10
2020-04-13 07:30:00;2;11;3;2;3;6;5
2020-04-13 07:45:00;1;13;3;4;1;10;9
2020-04-13 08:00:00;4;11;1;4;0;9;6
2020-04-13 08:15:00;2;13;4;5;1;4;8
2020-04-13 08:30:00;0;8;2;6;2;8;5
2020-04-13 08:45:00;5;12;5;4;3;7;4
2020-04-13 09:00:00;11;15;4;3;1;3;6
2020-04-13 09:15:00;6;16;7;3;1;11;4
2020-04-13 09:30:00;5;16;4;8;4;10;5
2020-04-13 09:45:00;4;27;13;14;2;20;7
2020-04-13 10:00:00;9;28;12;8;2;20;12
2020-04-13 10:15:00;7;21;6;11;6;21;22
2020-04-13 10:30:00;15;40;10;9;5;19;19
2020-04-13 10:45:00;10;34;13;16;10;32;17
2020-04-13 11:00:00;10;55;17;11;2;28;17
2020-04-13 11:15:00;14;46;14;19;5;32;22
2020-04-13 11:30:00;14;45;16;17;7;25;24
2020-04-13 11:45:00;18;45;17;19;7;34;24
2020-04-13 12:00:00;19;52;20;14;5;30;24
2020-04-13 12:15:00;26;60;17;16;8;37;21
2020-04-13 12:30:00;16;57;17;15;10;36;38
2020-04-13 12:45:00;27;54;17;20;10;36;37
2020-04-13 13:00:00;19;67;28;12;5;34;38
2020-04-13 13:15:00;28;51;18;13;6;37;43
2020-04-13 13:30:00;32;80;42;20;7;39;35
2020-04-13 13:45:00;30;64;23;20;7;31;34
2020-04-13 14:00:00;16;70;32;16;8;41;33
2020-04-13 14:15:00;33;64;16;19;6;40;37
2020-04-13 14:30:00;27;63;22;23;5;51;47
2020-04-13 14:45:00;23;58;27;22;11;39;42
2020-04-13 15:00:00;25;60;21;21;15;44;39
2020-04-13 15:15:00;18;52;24;21;8;45;35
2020-04-13 15:30:00;24;60;20;23;7;39;41
2020-04-13 15:45:00;31;78;18;18;7;41;37
2020-04-13 16:00:00;30;60;21;14;5;40;47
2020-04-13 16:15:00;25;62;23;15;5;36;42
2020-04-13 16:30:00;25;64;27;13;9;44;37
2020-04-13 16:45:00;21;76;28;25;9;43;42
2020-04-13 17:00:00;23;61;24;18;14;39;43
2020-04-13 17:15:00;28;57;13;18;10;41;32
2020-04-13 17:30:00;40;70;12;13;8;36;49
2020-04-13 17:45:00;33;60;21;16;7;48;51
2020-04-13 18:00:00;38;65;15;22;14;37;41
2020-04-13 18:15:00;27;62;20;19;11;43;34
2020-04-13 18:30:00;37;69;20;25;8;39;36
2020-04-13 18:45:00;29;84;24;22;11;31;33
2020-04-13 19:00:00;27;72;27;26;13;32;44
2020-04-13 19:15:00;28;71;27;23;5;33;40
2020-04-13 19:30:00;22;50;11;14;6;42;41
2020-04-13 19:45:00;24;60;19;23;3;31;24
2020-04-13 20:00:00;25;45;10;17;10;23;26
2020-04-13 20:15:00;23;54;15;13;4;37;48
2020-04-13 20:30:00;25;54;17;10;5;23;28
2020-04-13 20:45:00;21;39;11;14;4;14;26
2020-04-13 21:00:00;20;40;12;11;2;24;36
2020-04-13 21:15:00;20;46;15;13;6;24;24
2020-04-13 21:30:00;13;32;7;5;2;24;33
2020-04-13 21:45:00;11;35;8;9;7;16;21
2020-04-13 22:00:00;11;40;19;4;1;13;19
2020-04-13 22:15:00;13;26;5;5;4;10;23
2020-04-13 22:30:00;6;22;4;4;0;9;22
2020-04-13 22:45:00;13;30;10;3;3;10;19
2020-04-13 23:00:00;9;20;6;7;3;9;13
2020-04-13 23:15:00;3;20;6;1;2;10;9
2020-04-13 23:30:00;5;17;5;7;0;5;11
2020-04-13 23:45:00;8;11;2;2;0;5;11
