DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-12-01 00:00:00;5;6;7;2;0;1;0
2020-12-01 00:15:00;7;4;14;4;1;0;0
2020-12-01 00:30:00;10;4;16;4;0;0;0
2020-12-01 00:45:00;6;11;5;4;1;4;0
2020-12-01 01:00:00;8;6;8;7;0;3;0
2020-12-01 01:15:00;4;2;6;1;0;1;0
2020-12-01 01:30:00;3;4;7;6;0;1;0
2020-12-01 01:45:00;7;6;6;1;0;1;0
2020-12-01 02:00:00;9;6;6;3;1;1;0
2020-12-01 02:15:00;8;8;5;4;0;0;0
2020-12-01 02:30:00;7;7;8;1;0;0;0
2020-12-01 02:45:00;3;3;2;3;0;0;0
2020-12-01 03:00:00;8;6;8;8;0;1;0
2020-12-01 03:15:00;5;6;5;2;0;2;0
2020-12-01 03:30:00;5;8;5;5;2;1;0
2020-12-01 03:45:00;6;3;10;3;0;0;0
2020-12-01 04:00:00;8;9;11;4;1;1;0
2020-12-01 04:15:00;10;7;11;3;0;0;0
2020-12-01 04:30:00;19;17;37;10;4;1;0
2020-12-01 04:45:00;27;27;40;12;7;4;0
2020-12-01 05:00:00;29;33;133;49;2;8;0
2020-12-01 05:15:00;30;43;205;108;5;21;0
2020-12-01 05:30:00;46;56;238;121;32;17;0
2020-12-01 05:45:00;102;138;175;78;15;13;0
2020-12-01 06:00:00;146;182;160;89;12;14;0
2020-12-01 06:15:00;144;169;165;111;11;11;0
2020-12-01 06:30:00;64;116;175;134;17;28;0
2020-12-01 06:45:00;85;117;202;123;34;34;0
2020-12-01 07:00:00;66;105;170;119;21;22;0
2020-12-01 07:15:00;69;98;189;158;21;22;0
2020-12-01 07:30:00;90;112;197;173;31;39;2
2020-12-01 07:45:00;82;115;194;150;51;48;0
2020-12-01 08:00:00;81;138;209;156;214;43;0
2020-12-01 08:15:00;87;128;194;149;24;36;0
2020-12-01 08:30:00;99;118;163;155;30;41;0
2020-12-01 08:45:00;78;111;141;132;17;25;0
2020-12-01 09:00:00;65;83;122;103;24;15;0
2020-12-01 09:15:00;69;93;118;121;27;25;0
2020-12-01 09:30:00;68;99;127;120;25;11;0
2020-12-01 09:45:00;62;101;117;103;10;12;0
2020-12-01 10:00:00;83;101;114;118;8;21;0
2020-12-01 10:15:00;65;95;86;80;19;10;0
2020-12-01 10:30:00;78;108;104;111;250;22;0
2020-12-01 10:45:00;74;118;92;78;17;21;0
2020-12-01 11:00:00;76;113;100;95;24;16;6
2020-12-01 11:15:00;80;146;98;120;17;22;0
2020-12-01 11:30:00;78;124;123;107;16;24;0
2020-12-01 11:45:00;88;106;95;100;20;31;1
2020-12-01 12:00:00;92;145;98;95;13;23;0
2020-12-01 12:15:00;86;127;104;88;25;26;0
2020-12-01 12:30:00;99;147;97;103;41;21;0
2020-12-01 12:45:00;90;151;103;113;24;22;0
2020-12-01 13:00:00;99;158;144;124;21;33;0
2020-12-01 13:15:00;113;162;178;123;20;28;0
2020-12-01 13:30:00;105;162;210;158;16;33;0
2020-12-01 13:45:00;100;158;167;168;21;36;0
2020-12-01 14:00:00;163;231;158;116;17;24;0
2020-12-01 14:15:00;206;255;118;130;24;19;0
2020-12-01 14:30:00;214;268;96;95;30;25;0
2020-12-01 14:45:00;195;274;106;124;29;30;0
2020-12-01 15:00:00;168;238;105;137;32;37;0
2020-12-01 15:15:00;192;273;104;121;18;21;0
2020-12-01 15:30:00;165;252;110;128;19;26;0
2020-12-01 15:45:00;142;223;110;140;33;27;0
2020-12-01 16:00:00;170;245;121;126;28;35;0
2020-12-01 16:15:00;191;240;108;130;32;33;0
2020-12-01 16:30:00;183;248;121;130;25;33;0
2020-12-01 16:45:00;174;231;121;140;30;34;0
2020-12-01 17:00:00;149;214;113;147;16;27;0
2020-12-01 17:15:00;143;188;102;135;18;33;0
2020-12-01 17:30:00;128;175;105;117;15;22;0
2020-12-01 17:45:00;110;176;99;117;11;27;0
2020-12-01 18:00:00;109;148;95;107;10;25;0
2020-12-01 18:15:00;102;151;98;98;234;19;1
2020-12-01 18:30:00;91;145;84;85;11;28;0
2020-12-01 18:45:00;87;119;65;61;11;17;0
2020-12-01 19:00:00;64;117;72;88;9;24;0
2020-12-01 19:15:00;63;85;56;51;4;17;0
2020-12-01 19:30:00;59;81;62;58;4;20;0
2020-12-01 19:45:00;47;88;46;54;11;15;0
2020-12-01 20:00:00;45;66;53;54;4;13;0
2020-12-01 20:15:00;46;70;44;59;3;13;0
2020-12-01 20:30:00;35;51;69;56;0;12;0
2020-12-01 20:45:00;31;48;98;35;1;4;0
2020-12-01 21:00:00;33;55;168;68;3;6;0
2020-12-01 21:15:00;28;41;187;84;0;9;0
2020-12-01 21:30:00;50;49;139;66;4;15;0
2020-12-01 21:45:00;81;96;59;32;2;4;0
2020-12-01 22:00:00;191;210;35;30;3;5;0
2020-12-01 22:15:00;70;62;34;27;0;4;0
2020-12-01 22:30:00;43;37;32;34;1;6;0
2020-12-01 22:45:00;17;19;24;13;2;2;0
2020-12-01 23:00:00;15;24;17;17;2;0;0
2020-12-01 23:15:00;16;18;11;10;0;1;0
2020-12-01 23:30:00;12;15;22;13;0;1;0
