DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-11-20 00:00:00;4;7;0;1;8;9;4;6;0;0;0;0;0;1
2019-11-20 00:15:00;10;4;6;1;5;3;4;1;0;0;0;0;0;0
2019-11-20 00:30:00;8;8;4;2;1;3;3;1;0;0;0;0;0;0
2019-11-20 00:45:00;7;6;4;1;4;7;2;2;0;0;0;0;0;0
2019-11-20 01:00:00;10;7;2;1;9;6;1;2;0;0;0;0;0;0
2019-11-20 01:15:00;12;2;0;0;4;4;0;2;0;0;0;0;0;0
2019-11-20 01:30:00;3;2;1;0;2;3;2;1;0;0;0;0;0;0
2019-11-20 01:45:00;8;7;2;0;11;6;2;2;0;0;0;0;0;0
2019-11-20 02:00:00;3;2;0;1;5;7;1;1;0;0;0;0;0;0
2019-11-20 02:15:00;10;7;1;0;5;4;2;0;0;0;0;0;0;0
2019-11-20 02:30:00;7;2;0;0;4;1;3;2;0;0;0;0;0;0
2019-11-20 02:45:00;8;1;1;0;7;6;3;2;0;0;0;0;0;0
2019-11-20 03:00:00;4;2;2;0;4;1;0;1;0;0;0;0;0;0
2019-11-20 03:15:00;9;5;3;0;5;3;1;0;0;0;0;0;0;0
2019-11-20 03:30:00;4;4;6;1;3;4;4;2;0;0;0;0;0;0
2019-11-20 03:45:00;5;1;2;0;6;6;3;3;0;0;0;0;0;0
2019-11-20 04:00:00;8;2;6;2;2;6;4;3;0;0;0;0;0;0
2019-11-20 04:15:00;8;1;7;1;3;3;3;4;0;0;1;0;0;0
2019-11-20 04:30:00;13;5;9;1;6;11;6;3;0;0;0;0;0;0
2019-11-20 04:45:00;19;9;18;3;15;17;8;8;0;0;0;0;0;0
2019-11-20 05:00:00;29;13;54;6;23;29;13;13;0;0;0;0;0;0
2019-11-20 05:15:00;59;21;99;4;29;35;20;26;0;0;0;0;0;0
2019-11-20 05:30:00;63;53;103;11;40;53;25;21;0;0;0;0;0;0
2019-11-20 05:45:00;75;76;74;20;44;79;54;40;0;0;0;0;0;0
2019-11-20 06:00:00;67;72;46;9;47;69;98;64;0;0;0;0;0;0
2019-11-20 06:15:00;78;70;57;19;57;110;52;45;0;3;3;0;0;0
2019-11-20 06:30:00;80;86;85;22;72;102;33;39;0;0;3;0;0;0
2019-11-20 06:45:00;80;87;81;31;65;114;23;27;0;0;0;0;0;0
2019-11-20 07:00:00;88;97;89;61;80;115;23;22;0;0;0;0;0;1
2019-11-20 07:15:00;94;90;80;44;75;116;47;34;0;1;0;0;0;0
2019-11-20 07:30:00;94;103;86;49;102;126;39;29;0;0;0;0;0;0
2019-11-20 07:45:00;84;93;69;51;85;114;32;17;0;0;0;0;0;0
2019-11-20 08:00:00;92;105;71;40;78;109;40;21;0;0;0;2;16;0
2019-11-20 08:15:00;99;102;60;37;82;120;41;32;0;1;0;0;0;0
2019-11-20 08:30:00;86;100;55;33;77;94;43;28;0;0;0;0;0;8
2019-11-20 08:45:00;101;107;61;29;77;116;39;27;0;0;0;0;0;0
2019-11-20 09:00:00;88;107;50;20;72;97;35;20;0;0;0;0;0;0
2019-11-20 09:15:00;86;102;47;29;76;90;37;24;0;5;0;7;0;0
2019-11-20 09:30:00;91;121;40;37;70;86;41;22;0;0;0;0;0;0
