DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-04-28 00:00:00;1;2;2;0;0;3;5;1;1;1;0;0;0;0;0;0;0
2020-04-28 00:15:00;9;5;4;2;1;2;4;4;1;2;0;0;0;0;0;0;0
2020-04-28 00:30:00;3;2;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0
2020-04-28 00:45:00;4;1;1;2;0;3;2;0;3;4;0;0;0;0;0;0;0
2020-04-28 01:00:00;7;1;0;2;1;1;4;0;5;4;0;0;0;0;0;0;0
2020-04-28 01:15:00;0;0;1;3;1;1;2;0;2;5;0;0;0;0;0;0;0
2020-04-28 01:30:00;1;1;0;1;1;0;0;4;1;0;0;0;0;0;0;0;0
2020-04-28 01:45:00;1;0;0;1;2;1;1;0;1;1;0;0;0;0;0;6;0
2020-04-28 02:00:00;0;1;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0
2020-04-28 02:15:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-04-28 02:30:00;2;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;0
2020-04-28 02:45:00;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-04-28 03:00:00;1;2;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
2020-04-28 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 03:45:00;2;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-28 04:00:00;0;3;0;1;2;0;0;1;3;2;0;0;0;0;0;0;0
2020-04-28 04:15:00;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-04-28 04:30:00;0;0;0;0;0;2;2;1;4;3;0;0;0;0;0;0;0
2020-04-28 04:45:00;4;1;2;2;2;0;6;2;6;3;0;0;0;0;0;0;0
2020-04-28 05:00:00;10;3;8;6;0;0;5;6;10;10;0;0;0;0;0;0;0
2020-04-28 05:15:00;29;3;13;21;2;1;10;10;14;10;0;0;0;0;0;0;0
2020-04-28 05:30:00;26;4;35;38;4;5;17;17;20;13;0;0;0;0;0;0;0
2020-04-28 05:45:00;29;3;30;39;2;1;9;11;16;8;0;0;0;0;0;0;0
2020-04-28 06:00:00;23;8;19;22;1;3;10;19;20;13;0;0;1;0;0;0;0
2020-04-28 06:15:00;37;8;32;31;3;6;11;12;23;11;0;0;0;0;0;0;0
2020-04-28 06:30:00;48;8;42;45;5;4;30;26;27;24;0;1;0;0;1;3;0
2020-04-28 06:45:00;40;5;44;48;6;4;17;28;22;13;0;0;0;0;0;0;0
2020-04-28 07:00:00;36;11;29;35;10;12;19;21;21;9;0;0;0;0;0;0;0
2020-04-28 07:15:00;31;20;40;40;13;6;13;38;33;14;0;0;0;0;0;0;0
2020-04-28 07:30:00;43;15;44;52;10;12;18;32;30;20;0;0;0;0;0;0;0
2020-04-28 07:45:00;40;16;43;49;10;8;12;23;26;11;0;0;0;0;2;0;0
2020-04-28 08:00:00;40;15;32;36;4;16;21;16;21;19;0;0;0;0;0;0;0
2020-04-28 08:15:00;25;18;29;24;4;6;20;19;31;15;0;0;0;0;0;2;0
2020-04-28 08:30:00;31;14;16;18;10;11;12;22;23;18;0;3;0;0;0;0;0
2020-04-28 08:45:00;32;12;19;16;10;7;14;33;31;22;0;1;0;0;0;0;0
2020-04-28 09:00:00;24;20;19;21;4;11;10;18;28;20;0;0;0;0;0;4;0
2020-04-28 09:15:00;25;18;22;17;5;6;10;16;16;14;0;0;0;0;0;0;0
2020-04-28 09:30:00;23;15;20;22;8;14;23;20;18;12;0;0;0;0;1;0;0
2020-04-28 09:45:00;32;23;23;19;9;13;13;22;21;20;0;0;0;0;42;0;0
2020-04-28 10:00:00;31;24;26;26;7;9;12;20;22;24;1;0;0;0;0;0;1
2020-04-28 10:15:00;29;23;15;12;11;20;12;30;37;21;0;0;0;0;0;5;0
2020-04-28 10:30:00;30;26;20;20;7;9;14;26;31;21;4;0;0;0;3;0;0
2020-04-28 10:45:00;28;17;18;26;18;14;15;23;31;21;0;0;0;0;1;0;0
2020-04-28 11:00:00;37;25;20;18;7;12;21;29;30;25;0;0;1;0;0;0;0
2020-04-28 11:15:00;21;28;30;19;10;15;16;20;24;23;0;0;0;0;0;0;0
2020-04-28 11:30:00;28;30;29;23;15;15;16;25;29;24;0;0;0;2;0;0;0
2020-04-28 11:45:00;32;26;23;20;11;10;14;24;26;20;0;0;0;0;1;2;0
2020-04-28 12:00:00;43;23;26;24;11;11;28;31;35;28;0;0;0;0;0;3;0
2020-04-28 12:15:00;29;12;24;24;13;13;19;35;31;26;0;0;2;0;1;0;0
2020-04-28 12:30:00;23;18;25;20;8;6;15;17;24;20;0;0;0;0;0;0;0
2020-04-28 12:45:00;27;19;36;36;13;8;16;37;37;29;0;0;0;0;0;0;0
2020-04-28 13:00:00;35;27;25;31;13;12;23;19;25;20;0;0;13;0;0;0;0
2020-04-28 13:15:00;54;82;36;25;16;12;15;32;30;36;0;0;0;0;0;0;0
2020-04-28 13:30:00;98;111;30;35;14;9;22;34;30;36;0;0;0;0;0;0;0
2020-04-28 13:45:00;73;74;28;29;6;15;33;27;28;24;0;0;0;0;0;0;0
2020-04-28 14:00:00;49;28;32;29;16;21;91;32;43;37;0;0;0;0;0;0;0
2020-04-28 14:15:00;33;24;33;18;10;46;66;53;46;48;0;1;0;0;0;0;0
