DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-07-02 00:00:00;6;2;0;0;0;0;0;0
2020-07-02 00:15:00;4;5;0;0;0;0;0;0
2020-07-02 00:30:00;3;1;0;1;0;0;0;0
2020-07-02 00:45:00;3;2;0;0;0;0;0;0
2020-07-02 01:00:00;6;4;2;0;0;0;0;0
2020-07-02 01:15:00;1;2;1;0;0;0;0;0
2020-07-02 01:30:00;1;0;0;0;0;0;0;0
2020-07-02 01:45:00;2;3;1;2;0;0;0;0
2020-07-02 02:00:00;1;2;0;0;0;0;0;0
2020-07-02 02:15:00;3;2;2;1;0;0;0;0
2020-07-02 02:30:00;3;2;1;0;0;0;0;0
2020-07-02 02:45:00;1;0;1;1;0;0;0;0
2020-07-02 03:00:00;3;1;1;2;0;0;0;0
2020-07-02 03:15:00;0;0;0;0;0;0;0;0
2020-07-02 03:30:00;2;2;0;0;0;0;0;0
2020-07-02 03:45:00;3;2;0;0;0;0;0;0
2020-07-02 04:00:00;0;2;1;3;0;0;0;0
2020-07-02 04:15:00;2;1;0;0;0;0;0;0
2020-07-02 04:30:00;5;5;0;0;0;0;0;0
2020-07-02 04:45:00;3;4;1;1;0;0;0;0
2020-07-02 05:00:00;7;4;3;1;0;0;0;0
2020-07-02 05:15:00;26;9;0;0;0;0;0;0
2020-07-02 05:30:00;22;10;2;1;0;0;0;0
2020-07-02 05:45:00;13;38;1;1;0;0;0;0
2020-07-02 06:00:00;27;30;2;2;0;0;0;0
2020-07-02 06:15:00;27;42;2;3;0;0;0;0
2020-07-02 06:30:00;47;39;2;1;0;0;0;0
2020-07-02 06:45:00;45;42;1;2;0;0;0;0
2020-07-02 07:00:00;54;39;1;1;0;0;0;0
2020-07-02 07:15:00;53;65;1;0;0;0;0;0
2020-07-02 07:30:00;88;68;2;2;0;0;2;0
2020-07-02 07:45:00;72;49;1;2;0;0;2;16
2020-07-02 08:00:00;48;51;0;2;0;0;0;0
2020-07-02 08:15:00;61;52;2;3;0;0;0;0
2020-07-02 08:30:00;56;41;3;2;0;0;0;0
2020-07-02 08:45:00;48;47;3;2;0;0;0;0
2020-07-02 09:00:00;41;41;0;0;0;0;0;0
2020-07-02 09:15:00;45;40;0;1;0;0;0;0
2020-07-02 09:30:00;40;41;1;0;0;0;0;0
2020-07-02 09:45:00;45;46;1;2;0;0;1;0
2020-07-02 10:00:00;36;32;0;1;0;0;0;0
2020-07-02 10:15:00;40;32;3;0;0;0;1;0
2020-07-02 10:30:00;47;32;1;0;0;0;0;0
2020-07-02 10:45:00;43;56;2;1;0;0;0;0
2020-07-02 11:00:00;51;43;2;2;0;0;0;0
2020-07-02 11:15:00;58;53;3;7;0;0;1;0
2020-07-02 11:30:00;69;33;5;0;0;0;0;0
2020-07-02 11:45:00;54;43;3;0;0;0;0;0
2020-07-02 12:00:00;55;43;4;1;0;0;0;0
2020-07-02 12:15:00;49;36;2;2;0;0;0;0
2020-07-02 12:30:00;66;46;2;1;0;0;0;0
2020-07-02 12:45:00;38;35;2;1;0;0;0;0
2020-07-02 13:00:00;54;47;1;0;0;0;0;0
2020-07-02 13:15:00;52;27;1;1;0;0;0;0
2020-07-02 13:30:00;54;34;2;1;0;0;0;0
2020-07-02 13:45:00;59;60;3;4;0;0;0;0
2020-07-02 14:00:00;48;48;0;0;0;0;0;0
2020-07-02 14:15:00;57;58;1;1;0;0;3;1
2020-07-02 14:30:00;57;66;0;0;0;0;4;7
2020-07-02 14:45:00;43;68;4;2;0;0;0;0
2020-07-02 15:00:00;64;59;1;2;0;0;2;1
2020-07-02 15:15:00;62;46;4;5;0;0;0;0
2020-07-02 15:30:00;82;75;2;1;0;0;0;0
2020-07-02 15:45:00;61;63;6;2;0;0;5;0
2020-07-02 16:00:00;58;62;2;3;0;0;0;0
