DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-10-28 00:00:00;1;0;0;1;1
2019-10-28 00:15:00;3;3;5;5;0
2019-10-28 00:30:00;1;0;0;2;0
2019-10-28 00:45:00;2;0;0;2;0
2019-10-28 01:00:00;0;0;0;1;0
2019-10-28 01:15:00;0;0;0;0;0
2019-10-28 01:30:00;0;0;1;2;1
2019-10-28 01:45:00;0;0;0;0;0
2019-10-28 02:00:00;0;0;0;1;0
2019-10-28 02:15:00;0;0;0;1;1
2019-10-28 02:30:00;1;0;0;0;0
2019-10-28 02:45:00;0;0;1;0;0
2019-10-28 03:00:00;0;0;1;1;1
2019-10-28 03:15:00;1;0;0;0;0
2019-10-28 03:30:00;0;0;0;2;0
2019-10-28 03:45:00;0;0;0;0;1
2019-10-28 04:00:00;1;0;0;0;0
2019-10-28 04:15:00;0;0;1;0;1
2019-10-28 04:30:00;3;0;0;0;1
2019-10-28 04:45:00;5;1;1;0;4
2019-10-28 05:00:00;4;0;2;7;3
2019-10-28 05:15:00;4;0;2;4;2
2019-10-28 05:30:00;10;1;1;6;12
2019-10-28 05:45:00;8;0;7;5;10
2019-10-28 06:00:00;18;5;6;8;18
2019-10-28 06:15:00;27;4;7;18;24
2019-10-28 06:30:00;26;3;12;17;36
2019-10-28 06:45:00;43;5;13;22;37
2019-10-28 07:00:00;42;7;10;20;55
2019-10-28 07:15:00;44;11;9;30;55
2019-10-28 07:30:00;65;24;19;40;53
2019-10-28 07:45:00;57;14;18;40;64
2019-10-28 08:00:00;70;16;15;25;63
2019-10-28 08:15:00;43;10;19;34;69
2019-10-28 08:30:00;44;13;19;34;73
2019-10-28 08:45:00;39;8;23;36;75
2019-10-28 09:00:00;43;13;20;277;47
2019-10-28 09:15:00;34;10;18;269;57
2019-10-28 09:30:00;43;19;17;12;69
2019-10-28 09:45:00;35;21;13;254;74
2019-10-28 10:00:00;38;15;31;30;61
2019-10-28 10:15:00;28;15;17;31;57
2019-10-28 10:30:00;50;20;24;34;69
2019-10-28 10:45:00;53;14;34;264;75
2019-10-28 11:00:00;48;16;24;265;89
2019-10-28 11:15:00;44;15;21;15;55
2019-10-28 11:30:00;46;13;21;38;64
2019-10-28 11:45:00;42;19;15;27;61
2019-10-28 12:00:00;52;16;16;30;68
2019-10-28 12:15:00;38;10;22;30;54
2019-10-28 12:30:00;40;16;20;23;46
2019-10-28 12:45:00;40;9;23;35;53
2019-10-28 13:00:00;33;11;14;25;62
2019-10-28 13:15:00;54;15;19;33;64
2019-10-28 13:30:00;46;14;19;22;56
2019-10-28 13:45:00;58;15;17;30;59
2019-10-28 14:00:00;43;11;22;39;55
2019-10-28 14:15:00;40;12;17;32;64
2019-10-28 14:30:00;43;9;28;34;82
2019-10-28 14:45:00;50;10;16;26;61
2019-10-28 15:00:00;51;14;27;39;81
2019-10-28 15:15:00;39;11;24;30;80
2019-10-28 15:30:00;67;13;26;37;79
2019-10-28 15:45:00;49;9;23;37;111
2019-10-28 16:00:00;61;9;31;35;113
2019-10-28 16:15:00;65;16;23;45;97
2019-10-28 16:30:00;72;12;27;36;80
2019-10-28 16:45:00;72;17;30;31;108
2019-10-28 17:00:00;73;8;32;49;119
2019-10-28 17:15:00;57;7;27;37;116
2019-10-28 17:30:00;58;6;19;31;82
2019-10-28 17:45:00;66;12;19;25;91
2019-10-28 18:00:00;58;12;25;30;91
2019-10-28 18:15:00;42;17;21;39;82
2019-10-28 18:30:00;44;10;16;24;65
2019-10-28 18:45:00;36;12;10;17;67
2019-10-28 19:00:00;47;20;17;19;61
2019-10-28 19:15:00;28;16;13;18;45
2019-10-28 19:30:00;29;9;10;14;34
2019-10-28 19:45:00;24;4;8;19;53
2019-10-28 20:00:00;25;6;10;12;45
2019-10-28 20:15:00;30;3;5;8;25
2019-10-28 20:30:00;25;5;11;7;20
2019-10-28 20:45:00;8;1;11;13;24
2019-10-28 21:00:00;20;2;6;12;21
2019-10-28 21:15:00;6;1;3;7;11
2019-10-28 21:30:00;26;0;6;11;20
2019-10-28 21:45:00;20;1;8;7;18
2019-10-28 22:00:00;17;3;12;10;11
2019-10-28 22:15:00;15;3;2;7;12
2019-10-28 22:30:00;16;0;13;19;24
2019-10-28 22:45:00;11;1;18;16;38
2019-10-28 23:00:00;14;2;6;10;25
2019-10-28 23:15:00;6;0;3;3;10
2019-10-28 23:30:00;2;1;4;8;2
2019-10-28 23:45:00;3;0;2;7;5
