DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-10-07 00:00:00;0;0;2;3;1
2019-10-07 00:15:00;6;2;5;5;5
2019-10-07 00:30:00;0;0;0;4;9
2019-10-07 00:45:00;0;0;0;2;3
2019-10-07 01:00:00;0;0;0;0;1
2019-10-07 01:15:00;3;0;1;1;0
2019-10-07 01:30:00;2;0;0;2;2
2019-10-07 01:45:00;0;0;0;3;1
2019-10-07 02:00:00;0;0;0;0;0
2019-10-07 02:15:00;1;0;0;1;2
2019-10-07 02:30:00;2;0;0;1;2
2019-10-07 02:45:00;1;0;0;0;0
2019-10-07 03:00:00;0;0;0;1;1
2019-10-07 03:15:00;0;0;0;0;4
2019-10-07 03:30:00;0;0;0;1;1
2019-10-07 03:45:00;0;0;0;0;1
2019-10-07 04:00:00;0;0;0;0;0
2019-10-07 04:15:00;3;0;0;0;1
2019-10-07 04:30:00;1;0;0;0;1
2019-10-07 04:45:00;1;0;0;0;2
2019-10-07 05:00:00;5;1;4;2;3
2019-10-07 05:15:00;3;0;6;1;6
2019-10-07 05:30:00;8;0;4;5;15
2019-10-07 05:45:00;10;1;8;8;7
2019-10-07 06:00:00;18;2;9;11;18
2019-10-07 06:15:00;24;6;12;15;25
2019-10-07 06:30:00;33;5;8;22;32
2019-10-07 06:45:00;52;6;15;23;44
2019-10-07 07:00:00;51;11;16;19;61
2019-10-07 07:15:00;48;4;22;18;104
2019-10-07 07:30:00;67;24;22;39;114
2019-10-07 07:45:00;89;16;39;45;107
2019-10-07 08:00:00;83;24;29;43;96
2019-10-07 08:15:00;69;25;26;32;83
2019-10-07 08:30:00;59;29;37;44;67
2019-10-07 08:45:00;43;20;31;35;71
2019-10-07 09:00:00;41;17;20;34;64
2019-10-07 09:15:00;47;18;26;35;52
2019-10-07 09:30:00;55;27;13;36;63
2019-10-07 09:45:00;52;33;19;49;59
2019-10-07 10:00:00;57;16;22;32;78
2019-10-07 10:15:00;37;24;20;36;55
2019-10-07 10:30:00;48;31;23;54;78
2019-10-07 10:45:00;60;25;38;39;54
2019-10-07 11:00:00;51;20;20;36;60
2019-10-07 11:15:00;46;15;21;30;46
2019-10-07 11:30:00;63;18;22;28;69
2019-10-07 11:45:00;46;12;30;55;81
2019-10-07 12:00:00;51;17;24;38;94
2019-10-07 12:15:00;62;11;22;36;68
2019-10-07 12:30:00;49;19;16;22;79
2019-10-07 12:45:00;50;15;24;31;68
2019-10-07 13:00:00;59;15;27;33;82
2019-10-07 13:15:00;55;19;26;40;68
2019-10-07 13:30:00;46;12;28;27;72
2019-10-07 13:45:00;41;18;22;28;63
2019-10-07 14:00:00;54;13;25;22;81
2019-10-07 14:15:00;56;7;19;25;68
2019-10-07 14:30:00;47;13;25;34;69
2019-10-07 14:45:00;58;14;24;24;77
2019-10-07 15:00:00;54;13;23;27;83
2019-10-07 15:15:00;60;13;21;24;80
2019-10-07 15:30:00;75;13;19;27;99
2019-10-07 15:45:00;70;18;33;31;76
2019-10-07 16:00:00;70;14;41;40;102
2019-10-07 16:15:00;97;6;30;35;111
2019-10-07 16:30:00;92;15;38;40;131
2019-10-07 16:45:00;61;5;35;34;108
2019-10-07 17:00:00;57;12;37;38;101
2019-10-07 17:15:00;64;8;25;41;136
2019-10-07 17:30:00;73;9;37;40;92
2019-10-07 17:45:00;60;13;29;29;92
2019-10-07 18:00:00;60;17;33;38;96
2019-10-07 18:15:00;49;17;26;34;70
2019-10-07 18:30:00;47;11;17;20;72
2019-10-07 18:45:00;41;14;22;19;59
2019-10-07 19:00:00;47;9;20;16;44
2019-10-07 19:15:00;37;6;11;17;60
2019-10-07 19:30:00;30;6;16;19;53
2019-10-07 19:45:00;26;6;19;18;34
2019-10-07 20:00:00;36;6;9;10;32
2019-10-07 20:15:00;24;3;12;12;44
2019-10-07 20:30:00;19;6;11;14;41
2019-10-07 20:45:00;21;3;11;15;25
2019-10-07 21:00:00;17;3;10;22;19
2019-10-07 21:15:00;29;1;3;10;15
2019-10-07 21:30:00;13;1;9;15;20
2019-10-07 21:45:00;13;0;6;9;21
2019-10-07 22:00:00;19;4;8;5;13
2019-10-07 22:15:00;15;0;1;3;19
2019-10-07 22:30:00;19;0;10;10;8
2019-10-07 22:45:00;9;2;0;4;9
2019-10-07 23:00:00;5;3;8;7;6
2019-10-07 23:15:00;4;0;3;3;5
2019-10-07 23:30:00;6;1;1;6;3
2019-10-07 23:45:00;3;0;0;1;1
