DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-08-31 00:00:00;3;0;2;2;0;8;5;0;0
2020-08-31 00:15:00;3;1;1;7;0;5;2;0;5
2020-08-31 00:30:00;6;3;0;4;1;5;4;0;0
2020-08-31 00:45:00;3;1;5;2;1;7;2;0;4
2020-08-31 01:00:00;6;3;4;2;2;4;1;0;1
2020-08-31 01:15:00;3;1;1;3;1;5;4;0;0
2020-08-31 01:30:00;5;2;0;1;1;3;4;0;3
2020-08-31 01:45:00;4;1;0;3;2;7;2;0;2
2020-08-31 02:00:00;3;0;0;1;0;3;0;0;2
2020-08-31 02:15:00;0;2;0;2;0;3;0;0;4
2020-08-31 02:30:00;4;0;1;4;1;3;0;0;3
2020-08-31 02:45:00;5;2;1;0;0;4;1;0;3
2020-08-31 03:00:00;4;3;2;2;0;2;1;0;4
2020-08-31 03:15:00;0;1;1;4;2;3;2;0;2
2020-08-31 03:30:00;3;1;0;4;0;0;3;0;4
2020-08-31 03:45:00;6;4;1;6;1;0;2;0;2
2020-08-31 04:00:00;4;2;0;3;0;1;2;0;1
2020-08-31 04:15:00;1;2;0;4;1;4;2;0;9
2020-08-31 04:30:00;3;4;2;8;0;5;5;0;2
2020-08-31 04:45:00;13;6;3;12;3;8;4;0;2
2020-08-31 05:00:00;29;2;6;19;6;20;23;0;3
2020-08-31 05:15:00;32;7;5;24;8;27;30;0;7
2020-08-31 05:30:00;49;29;3;28;14;40;35;0;8
2020-08-31 05:45:00;28;19;5;14;9;42;45;0;13
2020-08-31 06:00:00;27;15;7;27;27;46;51;0;11
2020-08-31 06:15:00;34;14;4;33;21;60;71;0;15
2020-08-31 06:30:00;49;22;6;30;22;76;98;0;20
2020-08-31 06:45:00;52;39;8;39;24;82;110;0;14
2020-08-31 07:00:00;50;23;4;31;14;90;110;0;18
2020-08-31 07:15:00;59;30;14;29;13;96;119;0;24
2020-08-31 07:30:00;82;41;16;34;29;90;111;0;22
2020-08-31 07:45:00;75;45;18;37;38;99;101;0;26
2020-08-31 08:00:00;52;23;21;27;22;80;81;0;28
2020-08-31 08:15:00;55;26;16;24;23;67;71;0;25
2020-08-31 08:30:00;66;31;24;29;44;68;87;0;13
2020-08-31 08:45:00;65;39;15;29;42;59;56;0;14
2020-08-31 09:00:00;62;37;17;33;28;44;72;0;19
2020-08-31 09:15:00;64;37;18;40;34;60;88;0;16
2020-08-31 09:30:00;68;39;20;37;26;60;62;0;21
2020-08-31 09:45:00;75;43;22;44;42;47;58;0;29
2020-08-31 10:00:00;81;36;18;43;42;47;66;0;26
2020-08-31 10:15:00;62;32;19;33;28;49;64;0;18
2020-08-31 10:30:00;77;47;13;48;48;55;64;0;35
2020-08-31 10:45:00;80;54;17;46;39;54;82;0;32
2020-08-31 11:00:00;71;44;20;46;42;60;58;0;26
2020-08-31 11:15:00;75;40;12;40;42;56;64;0;25
2020-08-31 11:30:00;88;70;23;44;52;53;68;0;24
2020-08-31 11:45:00;59;53;15;42;46;58;60;0;31
2020-08-31 12:00:00;75;52;21;45;44;74;69;0;20
2020-08-31 12:15:00;86;52;21;56;52;52;74;0;28
2020-08-31 12:30:00;88;52;13;54;56;60;62;0;27
2020-08-31 12:45:00;85;65;18;47;44;60;79;0;27
2020-08-31 13:00:00;96;66;15;61;53;81;93;0;28
2020-08-31 13:15:00;109;66;15;52;53;58;86;0;30
2020-08-31 13:30:00;95;60;16;50;57;82;101;0;14
2020-08-31 13:45:00;101;66;24;62;59;78;97;0;21
2020-08-31 14:00:00;86;48;17;63;60;66;82;0;23
2020-08-31 14:15:00;89;78;15;89;96;63;72;0;28
2020-08-31 14:30:00;94;87;19;98;93;69;90;0;33
2020-08-31 14:45:00;90;72;11;88;105;73;65;0;25
2020-08-31 15:00:00;92;74;17;60;71;74;78;0;23
2020-08-31 15:15:00;103;75;18;91;90;78;91;0;28
2020-08-31 15:30:00;92;66;11;79;83;81;96;0;32
2020-08-31 15:45:00;112;94;18;82;90;73;81;0;20
2020-08-31 16:00:00;102;95;24;90;76;72;91;0;17
2020-08-31 16:15:00;121;117;17;107;107;92;86;0;28
2020-08-31 16:30:00;127;104;19;79;71;80;91;0;20
2020-08-31 16:45:00;131;97;13;95;77;84;85;0;15
2020-08-31 17:00:00;123;101;14;83;85;90;95;0;16
2020-08-31 17:15:00;117;106;20;85;81;71;76;0;24
2020-08-31 17:30:00;93;68;20;70;81;72;88;0;23
2020-08-31 17:45:00;106;71;16;65;59;83;90;0;13
2020-08-31 18:00:00;92;69;14;64;49;83;84;0;14
2020-08-31 18:15:00;95;65;22;64;49;67;78;0;13
2020-08-31 18:30:00;79;63;17;41;35;65;59;0;15
2020-08-31 18:45:00;73;42;17;40;48;50;52;0;15
2020-08-31 19:00:00;76;44;19;46;35;63;67;0;11
2020-08-31 19:15:00;68;38;13;38;29;51;54;0;7
2020-08-31 19:30:00;59;40;10;38;27;47;46;0;11
2020-08-31 19:45:00;57;27;6;30;29;49;39;0;3
2020-08-31 20:00:00;49;26;12;37;18;39;53;0;4
2020-08-31 20:15:00;34;33;6;40;28;44;44;0;10
2020-08-31 20:30:00;50;32;10;29;22;32;40;0;5
2020-08-31 20:45:00;57;25;9;21;12;21;21;0;4
2020-08-31 21:00:00;44;23;14;26;16;33;28;0;7
2020-08-31 21:15:00;45;18;8;20;9;28;30;0;4
2020-08-31 21:30:00;45;20;11;26;17;24;27;0;3
2020-08-31 21:45:00;37;19;6;51;49;16;16;0;6
2020-08-31 22:00:00;32;15;7;63;55;25;25;0;5
2020-08-31 22:15:00;29;21;8;66;51;22;20;0;7
2020-08-31 22:30:00;21;12;3;26;17;18;23;0;4
2020-08-31 22:45:00;18;13;3;12;7;8;7;0;6
2020-08-31 23:00:00;12;5;1;20;7;15;8;0;3
2020-08-31 23:15:00;11;7;2;14;5;10;6;0;2
2020-08-31 23:30:00;8;9;2;6;5;10;10;0;1
2020-08-31 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
