DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-08-24 00:00:00;13;8;7;5;0;5;2;0;1
2020-08-24 00:15:00;8;4;3;12;1;12;6;0;1
2020-08-24 00:30:00;7;5;5;6;3;6;4;0;2
2020-08-24 00:45:00;9;1;3;7;3;10;6;0;2
2020-08-24 01:00:00;8;5;2;2;2;2;2;0;1
2020-08-24 01:15:00;3;4;3;5;1;6;6;0;2
2020-08-24 01:30:00;7;2;0;3;1;4;2;0;0
2020-08-24 01:45:00;7;1;4;3;2;8;5;0;1
2020-08-24 02:00:00;2;2;1;3;2;2;1;0;1
2020-08-24 02:15:00;2;0;1;6;1;3;1;0;3
2020-08-24 02:30:00;3;0;0;0;1;1;2;0;3
2020-08-24 02:45:00;1;0;2;3;0;4;2;0;0
2020-08-24 03:00:00;5;1;0;3;0;1;1;0;2
2020-08-24 03:15:00;3;0;1;3;0;1;0;0;1
2020-08-24 03:30:00;6;1;2;4;0;3;1;0;3
2020-08-24 03:45:00;2;3;0;6;0;2;4;0;5
2020-08-24 04:00:00;3;0;0;2;0;6;3;0;3
2020-08-24 04:15:00;6;0;0;3;0;4;2;0;2
2020-08-24 04:30:00;5;1;0;6;5;5;7;0;3
2020-08-24 04:45:00;13;2;2;9;1;5;7;0;2
2020-08-24 05:00:00;18;7;3;10;3;15;8;0;7
2020-08-24 05:15:00;36;9;5;24;14;20;16;0;6
2020-08-24 05:30:00;46;26;3;28;11;23;24;0;7
2020-08-24 05:45:00;39;18;3;27;12;44;34;0;16
2020-08-24 06:00:00;25;10;4;28;20;32;38;0;15
2020-08-24 06:15:00;8;4;2;12;4;19;20;0;4
2020-08-24 06:30:00;50;31;6;31;22;55;74;0;14
2020-08-24 06:45:00;39;30;9;34;29;85;102;0;22
2020-08-24 07:00:00;59;26;6;23;17;87;95;0;17
2020-08-24 07:15:00;55;35;12;31;22;95;105;0;20
2020-08-24 07:30:00;62;37;11;35;20;94;105;0;21
2020-08-24 07:45:00;66;44;15;42;31;83;88;0;22
2020-08-24 08:00:00;44;20;16;28;19;59;69;0;10
2020-08-24 08:15:00;61;26;20;30;25;60;76;0;14
2020-08-24 08:30:00;67;35;12;33;33;52;76;0;19
2020-08-24 08:45:00;58;34;14;35;21;54;82;0;18
2020-08-24 09:00:00;50;34;10;29;23;46;54;0;11
2020-08-24 09:15:00;68;31;16;42;26;51;57;0;9
2020-08-24 09:30:00;67;20;20;42;28;55;65;0;23
2020-08-24 09:45:00;70;28;20;41;39;65;77;0;37
2020-08-24 10:00:00;81;40;19;33;32;53;70;0;21
2020-08-24 10:15:00;88;46;16;47;34;43;54;0;25
2020-08-24 10:30:00;80;41;19;60;38;54;65;0;26
2020-08-24 10:45:00;81;37;19;51;40;50;71;0;29
2020-08-24 11:00:00;78;40;19;39;45;52;72;0;28
2020-08-24 11:15:00;88;47;16;45;38;57;75;0;29
2020-08-24 11:30:00;76;56;16;48;40;67;66;0;21
2020-08-24 11:45:00;67;48;24;43;49;57;71;0;24
2020-08-24 12:00:00;70;53;18;41;36;60;72;0;17
2020-08-24 12:15:00;75;55;21;42;50;57;70;0;25
2020-08-24 12:30:00;80;61;16;44;38;51;61;0;32
2020-08-24 12:45:00;85;46;16;49;45;58;56;0;21
2020-08-24 13:00:00;95;68;16;54;54;54;78;0;24
2020-08-24 13:15:00;98;53;18;47;47;70;84;0;21
2020-08-24 13:30:00;92;57;22;48;49;50;76;0;24
2020-08-24 13:45:00;94;56;23;45;49;51;73;0;9
2020-08-24 14:00:00;66;38;21;55;55;64;82;0;13
2020-08-24 14:15:00;72;52;18;94;79;47;68;0;28
2020-08-24 14:30:00;80;67;14;112;87;70;81;0;22
2020-08-24 14:45:00;77;65;14;94;87;63;79;0;38
2020-08-24 15:00:00;106;74;17;75;69;58;84;0;17
2020-08-24 15:15:00;92;74;16;88;80;66;80;0;13
2020-08-24 15:30:00;97;51;15;76;76;58;86;0;27
2020-08-24 15:45:00;102;91;21;73;79;76;70;0;31
2020-08-24 16:00:00;106;83;17;85;83;92;99;0;24
2020-08-24 16:15:00;139;118;20;106;59;79;87;0;19
2020-08-24 16:30:00;147;98;23;137;1;81;81;0;21
2020-08-24 16:45:00;91;76;14;133;16;66;79;0;25
2020-08-24 17:00:00;111;90;18;88;45;90;93;0;12
2020-08-24 17:15:00;133;82;25;117;34;82;90;0;24
2020-08-24 17:30:00;96;72;7;107;16;82;94;0;18
2020-08-24 17:45:00;84;56;16;45;38;61;63;0;18
2020-08-24 18:00:00;91;61;23;59;53;60;81;0;13
2020-08-24 18:15:00;98;55;15;61;61;59;70;0;19
2020-08-24 18:30:00;83;45;14;41;36;59;66;0;11
2020-08-24 18:45:00;67;29;14;49;34;56;59;0;11
2020-08-24 19:00:00;71;33;18;42;25;54;55;0;6
2020-08-24 19:15:00;59;34;14;33;24;48;38;0;6
2020-08-24 19:30:00;53;40;8;36;23;35;49;0;8
2020-08-24 19:45:00;48;22;11;34;22;39;38;0;6
2020-08-24 20:00:00;64;29;12;28;26;47;48;0;8
2020-08-24 20:15:00;46;24;10;36;24;39;48;0;6
2020-08-24 20:30:00;47;24;16;17;13;37;41;0;5
2020-08-24 20:45:00;29;16;10;22;10;30;30;0;8
2020-08-24 21:00:00;45;22;8;26;16;29;28;0;6
2020-08-24 21:15:00;33;14;13;19;12;31;20;0;5
2020-08-24 21:30:00;32;14;5;22;10;22;23;0;5
2020-08-24 21:45:00;33;16;2;42;27;19;17;0;4
2020-08-24 22:00:00;24;18;13;58;46;26;26;0;2
2020-08-24 22:15:00;28;7;5;35;22;19;31;0;6
2020-08-24 22:30:00;26;11;5;9;7;13;13;0;2
2020-08-24 22:45:00;25;5;4;13;6;16;13;0;2
2020-08-24 23:00:00;19;8;5;7;4;12;14;0;5
2020-08-24 23:15:00;15;4;6;8;11;7;9;0;1
2020-08-24 23:30:00;15;7;1;6;1;10;3;0;0
2020-08-24 23:45:00;14;9;2;7;4;8;3;0;4
