DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-03-06 00:00:00;3;0;0;0;0;0;0;0;0;0;2
2020-03-06 00:15:00;2;0;0;0;0;0;0;0;0;0;8
2020-03-06 00:30:00;9;1;1;1;0;0;0;0;1;0;3
2020-03-06 00:45:00;6;3;0;0;0;0;0;0;0;0;6
2020-03-06 01:00:00;4;2;0;0;0;0;0;0;0;0;6
2020-03-06 01:15:00;4;1;0;0;0;0;0;0;0;0;4
2020-03-06 01:30:00;8;1;0;0;0;0;0;0;0;0;6
2020-03-06 01:45:00;3;2;0;0;0;0;0;0;0;0;8
2020-03-06 02:00:00;6;3;0;0;1;0;1;0;0;0;3
2020-03-06 02:15:00;5;0;0;0;0;0;0;0;0;0;6
2020-03-06 02:30:00;2;1;0;0;0;0;0;0;0;0;3
2020-03-06 02:45:00;6;3;0;0;0;0;0;0;0;0;6
2020-03-06 03:00:00;3;0;0;0;0;0;0;0;0;0;4
2020-03-06 03:15:00;1;0;0;0;0;0;0;0;0;0;9
2020-03-06 03:30:00;2;1;0;0;1;0;1;0;0;0;5
2020-03-06 03:45:00;3;0;0;0;0;0;0;0;0;0;6
2020-03-06 04:00:00;3;1;0;0;0;0;0;0;0;0;6
2020-03-06 04:15:00;7;1;1;1;0;0;0;0;0;1;6
2020-03-06 04:30:00;5;4;0;0;1;1;1;1;0;0;10
2020-03-06 04:45:00;12;6;7;7;0;3;0;1;0;3;25
2020-03-06 05:00:00;36;27;9;9;0;0;0;0;0;3;49
2020-03-06 05:15:00;66;56;38;37;3;3;3;0;1;25;98
2020-03-06 05:30:00;68;49;43;44;4;1;4;1;2;49;69
2020-03-06 05:45:00;102;40;79;81;12;8;12;5;18;89;82
2020-03-06 06:00:00;81;27;53;53;12;10;13;9;15;62;60
2020-03-06 06:15:00;40;28;45;42;9;2;8;4;3;39;40
2020-03-06 06:30:00;56;29;43;44;7;5;9;2;6;43;54
2020-03-06 06:45:00;63;12;38;37;11;3;12;3;4;31;45
2020-03-06 07:00:00;60;34;32;33;8;3;8;3;3;40;41
2020-03-06 07:15:00;77;23;21;17;8;4;9;4;8;37;37
2020-03-06 07:30:00;80;31;20;20;13;5;13;5;6;26;37
2020-03-06 07:45:00;53;29;15;15;8;7;9;7;8;39;45
2020-03-06 08:00:00;68;23;14;15;14;4;15;4;11;28;55
2020-03-06 08:15:00;58;14;15;15;8;7;11;6;10;19;49
2020-03-06 08:30:00;55;14;10;9;7;4;7;4;8;6;27
2020-03-06 08:45:00;56;16;9;9;10;4;9;4;8;14;40
2020-03-06 09:00:00;63;11;4;4;15;3;15;4;6;7;35
2020-03-06 09:15:00;51;9;13;13;5;2;6;4;5;5;34
2020-03-06 09:30:00;52;11;8;7;10;1;10;0;7;8;41
2020-03-06 09:45:00;69;15;3;3;9;5;8;4;9;3;29
2020-03-06 10:00:00;44;14;6;6;12;4;13;4;8;8;37
2020-03-06 10:15:00;49;15;4;4;10;8;11;8;10;7;42
2020-03-06 10:30:00;55;10;6;6;15;9;17;9;6;7;39
2020-03-06 10:45:00;50;14;7;7;13;5;16;4;6;7;56
2020-03-06 11:00:00;49;7;10;10;15;9;16;8;15;7;41
2020-03-06 11:15:00;44;10;13;13;15;10;16;10;14;10;39
2020-03-06 11:30:00;45;13;9;9;18;14;18;14;20;3;50
2020-03-06 11:45:00;41;16;10;10;26;15;28;16;19;3;47
2020-03-06 12:00:00;62;18;10;10;67;48;66;47;74;9;63
2020-03-06 12:15:00;63;13;3;4;32;17;33;17;34;11;63
2020-03-06 12:30:00;54;14;6;6;38;15;36;15;19;9;64
2020-03-06 12:45:00;68;9;3;3;31;18;33;19;23;9;62
2020-03-06 13:00:00;61;21;6;7;35;20;36;20;32;13;77
2020-03-06 13:15:00;76;46;6;7;26;20;24;20;24;12;84
2020-03-06 13:30:00;60;37;9;9;32;22;33;22;26;7;117
2020-03-06 13:45:00;100;29;14;14;51;44;50;43;49;17;118
2020-03-06 14:00:00;104;39;9;10;43;36;46;38;61;14;85
2020-03-06 14:15:00;155;56;5;4;54;52;52;47;40;10;102
2020-03-06 14:30:00;144;39;5;6;54;42;54;49;42;7;90
2020-03-06 14:45:00;71;18;5;5;47;34;47;35;24;6;66
2020-03-06 15:00:00;72;13;8;8;46;37;48;36;43;10;70
2020-03-06 15:15:00;60;20;7;7;55;39;58;39;37;6;81
2020-03-06 15:30:00;68;17;1;1;46;39;45;38;31;8;69
2020-03-06 15:45:00;85;19;4;7;38;28;38;28;26;10;69
2020-03-06 16:00:00;58;10;11;10;38;25;39;24;31;11;69
2020-03-06 16:15:00;63;15;4;4;45;30;47;30;20;7;68
2020-03-06 16:30:00;74;13;1;1;47;23;46;22;25;6;61
