DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-02-28 00:00:00;5;4;1;0;0;2;0;0;0;0;0
2020-02-28 00:15:00;11;8;2;3;0;10;1;0;0;0;0
2020-02-28 00:30:00;4;2;2;2;0;9;1;0;0;0;0
2020-02-28 00:45:00;4;3;1;3;0;10;0;0;0;0;0
2020-02-28 01:00:00;5;1;0;1;0;8;1;0;0;0;0
2020-02-28 01:15:00;8;5;0;5;0;11;1;0;0;0;0
2020-02-28 01:30:00;4;3;4;0;0;2;1;0;0;0;0
2020-02-28 01:45:00;7;4;0;2;0;3;0;0;0;0;0
2020-02-28 02:00:00;10;3;0;0;0;4;1;0;0;0;0
2020-02-28 02:15:00;5;5;0;1;0;4;0;0;0;0;0
2020-02-28 02:30:00;9;6;0;3;0;1;0;0;0;0;0
2020-02-28 02:45:00;5;4;0;1;0;4;0;0;0;0;0
2020-02-28 03:00:00;8;3;2;0;0;2;1;0;0;0;0
2020-02-28 03:15:00;2;1;2;0;0;4;2;0;0;0;0
2020-02-28 03:30:00;10;2;0;2;0;0;0;0;0;0;0
2020-02-28 03:45:00;8;4;1;1;0;8;0;0;0;0;0
2020-02-28 04:00:00;8;9;0;3;0;4;1;0;0;0;0
2020-02-28 04:15:00;7;8;1;2;0;5;1;0;0;0;0
2020-02-28 04:30:00;15;12;1;2;0;12;5;0;0;0;0
2020-02-28 04:45:00;20;14;7;5;0;11;5;0;0;0;0
2020-02-28 05:00:00;27;22;4;6;0;42;4;0;0;0;0
2020-02-28 05:15:00;40;32;5;12;0;100;3;0;0;0;0
2020-02-28 05:30:00;52;47;5;17;0;111;13;0;0;0;0
2020-02-28 05:45:00;80;87;9;31;0;112;6;0;3;0;0
2020-02-28 06:00:00;88;80;16;30;0;98;9;0;0;0;0
2020-02-28 06:15:00;76;64;13;20;0;146;14;0;5;0;0
2020-02-28 06:30:00;63;77;6;23;0;160;26;4;0;0;0
2020-02-28 06:45:00;63;60;13;26;0;111;18;0;0;0;0
2020-02-28 07:00:00;68;54;12;27;0;141;13;0;0;0;0
2020-02-28 07:15:00;59;68;9;36;0;138;22;0;0;0;0
2020-02-28 07:30:00;71;54;10;46;0;131;28;0;0;0;0
2020-02-28 07:45:00;79;76;13;30;0;128;31;0;0;0;0
2020-02-28 08:00:00;62;63;9;34;0;101;33;5;0;0;0
2020-02-28 08:15:00;66;56;10;40;0;110;23;0;0;0;0
2020-02-28 08:30:00;73;59;11;40;0;101;27;0;0;0;0
2020-02-28 08:45:00;74;67;17;43;0;114;18;0;0;0;0
2020-02-28 09:00:00;69;57;6;36;0;98;18;0;0;0;0
2020-02-28 09:15:00;87;77;13;38;0;99;42;0;0;0;0
2020-02-28 09:30:00;82;68;11;38;0;84;36;0;0;0;0
2020-02-28 09:45:00;92;78;22;53;0;107;24;0;0;2;0
