DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-09-30 00:00:00;5;4;4;1;3;0;0;4
2019-09-30 00:15:00;7;3;2;5;1;5;0;5
2019-09-30 00:30:00;7;3;1;1;0;2;0;6
2019-09-30 00:45:00;6;6;3;4;7;6;0;2
2019-09-30 01:00:00;3;5;1;3;2;1;0;1
2019-09-30 01:15:00;2;1;1;2;4;0;0;0
2019-09-30 01:30:00;0;0;1;4;3;2;0;0
2019-09-30 01:45:00;3;2;1;1;1;0;0;3
2019-09-30 02:00:00;3;1;0;2;3;2;0;0
2019-09-30 02:15:00;3;2;0;2;3;0;0;1
2019-09-30 02:30:00;3;2;1;0;0;0;0;0
2019-09-30 02:45:00;3;2;0;1;1;0;0;0
2019-09-30 03:00:00;3;0;0;0;0;1;0;0
2019-09-30 03:15:00;2;1;1;3;1;4;0;1
2019-09-30 03:30:00;1;1;1;0;3;2;0;0
2019-09-30 03:45:00;1;0;1;4;3;0;0;0
2019-09-30 04:00:00;2;4;4;0;0;3;0;1
2019-09-30 04:15:00;4;4;4;7;4;1;0;0
2019-09-30 04:30:00;0;5;4;1;0;2;0;3
2019-09-30 04:45:00;4;9;9;2;3;4;0;2
2019-09-30 05:00:00;7;17;35;11;3;13;0;4
2019-09-30 05:15:00;16;41;84;6;4;37;0;9
2019-09-30 05:30:00;30;47;75;10;7;23;0;17
2019-09-30 05:45:00;50;37;58;22;12;19;0;21
2019-09-30 06:00:00;29;33;57;10;14;13;0;17
2019-09-30 06:15:00;42;33;60;14;20;22;0;18
2019-09-30 06:30:00;52;47;89;18;34;34;0;42
2019-09-30 06:45:00;62;60;87;24;27;27;0;34
2019-09-30 07:00:00;69;76;93;28;35;40;0;53
2019-09-30 07:15:00;91;89;82;28;46;47;0;59
2019-09-30 07:30:00;111;87;71;34;67;55;0;74
2019-09-30 07:45:00;118;101;100;26;47;60;0;89
2019-09-30 08:00:00;80;68;95;26;39;65;0;78
2019-09-30 08:15:00;90;57;108;29;41;40;0;58
2019-09-30 08:30:00;66;63;71;33;56;43;0;69
2019-09-30 08:45:00;61;58;48;25;43;44;0;41
2019-09-30 09:00:00;60;50;59;26;36;33;0;53
2019-09-30 09:15:00;58;49;44;35;75;37;0;44
2019-09-30 09:30:00;52;52;40;28;39;38;0;48
2019-09-30 09:45:00;57;40;42;36;49;38;0;53
2019-09-30 10:00:00;55;41;35;30;41;41;0;41
2019-09-30 10:15:00;68;45;40;28;58;40;0;45
2019-09-30 10:30:00;60;26;22;25;46;33;0;52
2019-09-30 10:45:00;60;40;30;44;31;32;0;46
2019-09-30 11:00:00;61;46;38;36;34;35;0;38
2019-09-30 11:15:00;66;62;27;42;97;42;0;34
2019-09-30 11:30:00;49;38;36;33;35;37;0;53
2019-09-30 11:45:00;55;43;31;27;50;35;0;52
2019-09-30 12:00:00;68;47;32;45;39;44;0;57
2019-09-30 12:15:00;58;45;41;36;32;28;0;47
2019-09-30 12:30:00;61;50;36;33;59;31;0;55
2019-09-30 12:45:00;50;36;28;43;50;32;0;51
2019-09-30 13:00:00;67;60;42;25;38;46;0;56
2019-09-30 13:15:00;51;49;50;39;47;28;0;49
2019-09-30 13:30:00;46;46;74;36;143;49;0;44
2019-09-30 13:45:00;66;57;52;39;47;61;0;49
2019-09-30 14:00:00;49;54;39;64;76;30;0;43
2019-09-30 14:15:00;62;56;28;61;86;36;0;55
2019-09-30 14:30:00;71;61;30;62;71;35;0;60
2019-09-30 14:45:00;79;68;25;58;79;26;0;53
2019-09-30 15:00:00;62;64;24;48;45;33;0;63
2019-09-30 15:15:00;79;61;40;81;52;34;0;64
2019-09-30 15:30:00;80;49;27;56;61;44;0;62
2019-09-30 15:45:00;88;64;22;80;62;54;0;74
2019-09-30 16:00:00;80;79;35;82;56;39;0;90
2019-09-30 16:15:00;76;82;45;85;64;42;0;71
2019-09-30 16:30:00;82;76;37;63;57;28;0;70
2019-09-30 16:45:00;75;81;26;72;69;50;0;76
2019-09-30 17:00:00;69;71;29;69;101;42;0;63
2019-09-30 17:15:00;61;61;32;83;69;48;0;65
2019-09-30 17:30:00;74;56;28;85;65;30;0;53
2019-09-30 17:45:00;69;62;35;80;64;35;0;61
2019-09-30 18:00:00;74;54;24;56;52;35;0;38
2019-09-30 18:15:00;62;49;27;78;42;31;0;45
2019-09-30 18:30:00;47;45;17;48;42;44;0;56
2019-09-30 18:45:00;56;46;32;54;54;27;0;32
2019-09-30 19:00:00;40;31;28;39;38;22;0;43
2019-09-30 19:15:00;35;30;27;34;29;25;0;30
2019-09-30 19:30:00;28;31;20;33;20;27;0;26
2019-09-30 19:45:00;46;24;35;28;26;25;0;26
2019-09-30 20:00:00;35;18;21;22;32;27;0;23
2019-09-30 20:15:00;42;30;26;24;31;25;0;28
