DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-09-02 00:00:00;3;9;4;3;2;3;0;2
2019-09-02 00:15:00;6;7;6;5;4;11;0;4
2019-09-02 00:30:00;2;5;5;3;2;2;0;1
2019-09-02 00:45:00;4;5;2;1;1;4;0;5
2019-09-02 01:00:00;2;2;0;1;2;0;0;1
2019-09-02 01:15:00;2;4;3;2;3;0;0;4
2019-09-02 01:30:00;0;0;0;2;2;1;0;2
2019-09-02 01:45:00;1;2;2;0;0;1;0;0
2019-09-02 02:00:00;2;2;0;2;3;2;0;1
2019-09-02 02:15:00;1;1;0;2;1;1;0;2
2019-09-02 02:30:00;4;2;0;1;0;0;0;1
2019-09-02 02:45:00;4;0;1;3;4;4;0;2
2019-09-02 03:00:00;1;0;0;0;0;1;0;2
2019-09-02 03:15:00;2;3;1;2;2;0;0;0
2019-09-02 03:30:00;2;1;1;3;4;0;0;1
2019-09-02 03:45:00;1;0;0;1;1;3;0;0
2019-09-02 04:00:00;2;2;0;4;2;1;0;1
2019-09-02 04:15:00;2;3;2;1;1;0;0;2
2019-09-02 04:30:00;2;1;2;1;1;3;0;1
2019-09-02 04:45:00;7;7;9;5;3;2;0;3
2019-09-02 05:00:00;8;14;16;5;6;13;0;4
2019-09-02 05:15:00;17;30;49;11;8;25;0;12
2019-09-02 05:30:00;28;35;46;10;9;11;0;16
2019-09-02 05:45:00;32;37;57;8;6;21;0;19
2019-09-02 06:00:00;24;19;47;7;6;9;0;14
2019-09-02 06:15:00;33;31;67;16;20;9;0;20
2019-09-02 06:30:00;56;36;95;15;12;28;0;29
2019-09-02 06:45:00;46;48;102;15;19;27;0;34
2019-09-02 07:00:00;48;55;87;19;21;26;0;45
2019-09-02 07:15:00;51;45;79;25;27;42;0;37
2019-09-02 07:30:00;69;49;85;24;26;41;0;49
2019-09-02 07:45:00;71;57;94;37;37;55;0;43
2019-09-02 08:00:00;63;46;83;24;49;42;0;48
