DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-10-27 00:00:00;4;2;0;0;1;0;0;0
2020-10-27 00:15:00;4;1;0;0;1;3;0;0
2020-10-27 00:30:00;1;0;0;0;4;3;0;0
2020-10-27 00:45:00;2;2;1;0;2;5;0;0
2020-10-27 01:00:00;4;2;0;0;4;1;0;0
2020-10-27 01:15:00;1;3;0;0;3;3;0;0
2020-10-27 01:30:00;1;2;0;0;2;1;0;0
2020-10-27 01:45:00;0;3;0;0;1;0;0;0
2020-10-27 02:00:00;4;1;0;0;2;2;0;0
2020-10-27 02:15:00;2;1;0;0;1;3;0;0
2020-10-27 02:30:00;0;2;0;0;2;0;0;0
2020-10-27 02:45:00;2;2;0;0;2;2;0;0
2020-10-27 03:00:00;2;0;0;0;1;0;0;0
2020-10-27 03:15:00;2;2;0;0;2;2;0;0
2020-10-27 03:30:00;4;1;0;0;2;1;0;0
2020-10-27 03:45:00;2;1;0;0;0;2;0;0
2020-10-27 04:00:00;0;3;0;0;2;2;0;0
2020-10-27 04:15:00;4;2;0;0;1;3;0;0
2020-10-27 04:30:00;3;4;1;0;10;10;0;0
2020-10-27 04:45:00;5;6;1;0;10;15;13;0
2020-10-27 05:00:00;7;18;0;0;33;34;19;0
2020-10-27 05:15:00;12;30;1;0;71;113;21;1
2020-10-27 05:30:00;32;51;3;0;79;87;11;5
2020-10-27 05:45:00;80;122;4;0;75;68;10;14
2020-10-27 06:00:00;88;157;5;0;48;31;7;11
2020-10-27 06:15:00;29;62;3;0;51;44;6;6
2020-10-27 06:30:00;33;73;2;0;57;52;11;2
2020-10-27 06:45:00;26;67;2;0;64;59;16;0
2020-10-27 07:00:00;18;49;5;0;37;40;10;1
2020-10-27 07:15:00;38;68;5;0;28;26;4;0
2020-10-27 07:30:00;52;73;3;0;60;61;21;1
2020-10-27 07:45:00;37;76;9;0;62;57;17;2
2020-10-27 08:00:00;33;59;8;0;60;56;7;4
2020-10-27 08:15:00;34;59;5;0;42;46;15;0
2020-10-27 08:30:00;29;50;7;0;39;42;8;2
2020-10-27 08:45:00;36;43;8;0;33;23;2;0
2020-10-27 09:00:00;28;31;10;0;30;25;4;0
2020-10-27 09:15:00;20;45;12;0;35;15;2;0
2020-10-27 09:30:00;33;48;11;0;38;26;0;0
2020-10-27 09:45:00;39;34;10;0;49;27;0;2
2020-10-27 10:00:00;21;35;9;0;38;25;1;0
2020-10-27 10:15:00;25;35;10;0;39;31;1;1
2020-10-27 10:30:00;25;38;8;0;31;28;0;0
2020-10-27 10:45:00;17;43;11;0;39;29;1;4
2020-10-27 11:00:00;24;44;8;0;33;31;2;1
2020-10-27 11:15:00;22;46;16;0;56;23;0;2
2020-10-27 11:30:00;29;37;9;0;40;31;0;1
2020-10-27 11:45:00;27;40;11;0;42;25;0;9
2020-10-27 12:00:00;25;24;8;0;44;30;1;8
2020-10-27 12:15:00;31;47;8;0;42;40;3;4
2020-10-27 12:30:00;37;36;12;0;39;39;9;19
2020-10-27 12:45:00;30;41;9;0;62;56;5;13
2020-10-27 13:00:00;47;44;6;0;69;57;3;19
2020-10-27 13:15:00;41;43;7;0;84;93;12;3
2020-10-27 13:30:00;48;67;7;0;90;106;14;6
2020-10-27 13:45:00;51;70;17;0;108;104;22;5
2020-10-27 14:00:00;116;100;11;0;85;107;7;15
2020-10-27 14:15:00;120;155;14;0;62;49;2;28
2020-10-27 14:30:00;55;74;6;0;61;35;0;19
2020-10-27 14:45:00;48;69;7;0;54;25;0;10
2020-10-27 15:00:00;62;90;5;0;62;30;0;9
2020-10-27 15:15:00;49;79;13;0;90;59;3;16
2020-10-27 15:30:00;43;56;8;0;59;41;0;22
2020-10-27 15:45:00;43;65;11;0;61;43;0;13
2020-10-27 16:00:00;52;53;6;0;72;45;0;8
2020-10-27 16:15:00;52;51;11;0;69;30;0;20
2020-10-27 16:30:00;47;55;4;0;57;30;0;16
2020-10-27 16:45:00;45;53;7;0;57;37;1;20
2020-10-27 17:00:00;41;40;5;0;49;52;0;7
2020-10-27 17:15:00;45;50;11;0;54;31;1;8
2020-10-27 17:30:00;43;51;6;0;65;42;2;7
2020-10-27 17:45:00;31;41;11;0;42;28;0;5
2020-10-27 18:00:00;20;51;12;0;47;24;0;6
2020-10-27 18:15:00;19;27;9;0;46;28;0;6
2020-10-27 18:30:00;24;22;6;0;20;21;0;3
2020-10-27 18:45:00;18;20;5;0;30;17;0;1
2020-10-27 19:00:00;18;20;2;0;23;18;0;12
2020-10-27 19:15:00;12;22;5;0;23;14;0;0
2020-10-27 19:30:00;9;17;8;0;20;10;0;0
2020-10-27 19:45:00;11;11;2;0;21;13;0;1
2020-10-27 20:00:00;20;16;2;0;25;18;0;0
2020-10-27 20:15:00;22;10;2;0;19;15;0;0
2020-10-27 20:30:00;6;11;4;0;18;25;2;0
2020-10-27 20:45:00;7;13;4;0;30;29;14;0
2020-10-27 21:00:00;7;26;2;0;52;80;39;0
2020-10-27 21:15:00;14;29;4;0;75;89;28;2
2020-10-27 21:30:00;22;48;4;0;49;66;15;9
2020-10-27 21:45:00;64;121;8;0;40;32;0;34
2020-10-27 22:00:00;90;160;7;0;50;25;0;22
