DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-04-16 00:00:00;0;1;4;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-04-16 00:15:00;0;1;1;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-04-16 00:30:00;2;6;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-04-16 00:45:00;0;2;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-04-16 01:00:00;0;6;2;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-04-16 01:15:00;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-16 01:30:00;2;3;0;0;0;4;0;0;3;1;0;0;0;0;0;0;0
2020-04-16 01:45:00;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 02:00:00;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-16 02:15:00;1;3;2;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-04-16 02:30:00;0;1;0;0;0;6;0;0;5;3;1;0;0;0;0;0;0
2020-04-16 02:45:00;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-16 03:00:00;0;2;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-04-16 03:15:00;0;4;1;0;0;3;0;0;2;0;0;2;0;0;0;0;0
2020-04-16 03:30:00;0;3;2;0;0;5;0;0;5;0;0;1;0;0;0;0;0
2020-04-16 03:45:00;1;7;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-16 04:00:00;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-16 04:15:00;0;3;0;1;0;5;1;0;4;3;1;2;0;0;0;0;0
2020-04-16 04:30:00;2;5;0;0;0;5;0;0;4;0;0;1;0;0;0;0;0
2020-04-16 04:45:00;0;7;3;1;0;5;1;0;7;2;0;3;0;0;0;0;0
2020-04-16 05:00:00;1;9;3;0;0;4;0;0;4;0;0;0;1;0;0;0;0
2020-04-16 05:15:00;2;18;2;1;31;9;1;0;9;0;1;1;1;0;0;0;0
2020-04-16 05:30:00;6;23;4;0;0;10;0;0;10;0;2;1;0;0;0;0;0
2020-04-16 05:45:00;10;29;7;1;1;24;1;0;22;3;2;1;0;0;0;0;0
2020-04-16 06:00:00;1;23;8;0;0;19;0;0;19;0;3;4;0;0;0;0;0
2020-04-16 06:15:00;2;29;10;3;0;46;3;0;46;6;1;3;0;0;0;0;0
2020-04-16 06:30:00;3;40;22;2;2;55;2;1;61;1;1;4;0;0;0;0;0
2020-04-16 06:45:00;7;39;17;4;3;74;6;1;73;9;2;7;0;0;0;0;0
2020-04-16 07:00:00;3;40;19;4;76;64;5;0;70;3;6;12;0;0;0;0;0
2020-04-16 07:15:00;2;47;24;3;0;69;3;0;67;2;0;5;0;0;0;0;0
2020-04-16 07:30:00;5;33;35;1;2;80;1;1;83;3;2;10;0;0;0;0;0
2020-04-16 07:45:00;7;40;24;4;1;81;5;1;86;4;7;8;0;0;0;0;0
2020-04-16 08:00:00;9;34;18;4;2;56;4;2;57;4;1;4;0;0;0;0;0
2020-04-16 08:15:00;5;32;17;3;2;47;4;1;51;5;3;7;0;0;0;0;0
2020-04-16 08:30:00;8;41;24;2;1;51;3;0;48;3;0;5;0;0;0;0;0
2020-04-16 08:45:00;4;50;30;2;2;54;3;1;57;2;4;7;0;0;0;0;0
2020-04-16 09:00:00;6;53;23;3;4;25;2;0;27;2;3;10;0;0;0;0;0
2020-04-16 09:15:00;3;50;31;5;3;25;5;3;28;4;2;7;0;0;0;0;0
2020-04-16 09:30:00;7;37;20;3;0;61;5;0;65;7;3;7;1;0;0;0;0
2020-04-16 09:45:00;3;51;27;4;3;35;5;1;35;2;3;15;0;0;0;0;0
2020-04-16 10:00:00;9;47;26;5;0;43;7;0;48;5;6;12;0;0;0;0;0
2020-04-16 10:15:00;15;67;26;3;0;37;3;2;37;1;6;7;0;0;0;0;0
2020-04-16 10:30:00;8;49;36;1;6;37;1;5;39;7;4;6;0;0;0;0;0
2020-04-16 10:45:00;13;58;34;43;1;28;3;1;30;4;3;6;1;0;0;0;0
2020-04-16 11:00:00;12;58;36;1;1;29;1;1;30;1;5;8;256;0;0;0;0
2020-04-16 11:15:00;10;45;25;2;38;31;2;0;30;4;4;6;6;0;0;0;0
2020-04-16 11:30:00;10;72;28;1;0;43;4;0;43;3;5;7;0;0;0;0;0
2020-04-16 11:45:00;8;60;34;2;2;30;2;1;30;0;5;9;0;0;0;0;0
2020-04-16 12:00:00;8;68;26;2;1;31;2;0;32;2;7;7;2;0;0;0;0
2020-04-16 12:15:00;6;52;42;2;1;30;3;1;34;3;4;10;0;0;0;0;0
2020-04-16 12:30:00;5;56;28;4;1;40;4;1;38;3;7;7;1;0;0;0;0
2020-04-16 12:45:00;10;52;38;2;1;32;9;0;33;2;4;4;0;0;0;0;0
2020-04-16 13:00:00;14;71;24;0;0;38;1;0;35;1;4;8;0;0;0;0;0
2020-04-16 13:15:00;7;62;34;2;1;53;3;0;51;3;2;6;0;0;0;0;0
2020-04-16 13:30:00;8;57;28;0;1;35;0;2;34;0;7;13;0;0;0;0;0
2020-04-16 13:45:00;4;70;31;4;0;47;4;0;49;2;1;2;0;0;0;0;0
2020-04-16 14:00:00;7;62;43;1;0;63;2;0;58;5;3;14;0;0;0;0;0
2020-04-16 14:15:00;14;84;37;3;0;44;5;2;46;2;6;8;0;0;0;0;0
2020-04-16 14:30:00;9;61;31;3;2;50;5;1;52;3;10;13;0;0;0;0;0
2020-04-16 14:45:00;12;73;42;2;1;45;3;0;52;1;3;7;0;0;0;0;0
2020-04-16 15:00:00;15;66;45;4;2;32;4;0;32;4;1;11;0;0;0;0;0
2020-04-16 15:15:00;15;83;38;3;2;32;5;1;32;2;6;10;0;0;0;0;0
2020-04-16 15:30:00;14;82;48;0;0;31;0;0;32;3;5;11;0;0;0;0;0
2020-04-16 15:45:00;6;61;51;1;0;30;1;0;32;1;4;9;0;0;0;0;0
2020-04-16 16:00:00;10;87;58;6;3;40;6;2;39;4;6;5;1;0;0;0;0
2020-04-16 16:15:00;5;94;62;1;2;48;5;4;45;4;6;10;0;0;0;0;0
2020-04-16 16:30:00;11;103;74;2;3;31;3;2;32;3;17;12;0;0;0;0;0
2020-04-16 16:45:00;19;90;47;0;2;50;0;1;49;2;4;10;0;0;0;0;0
2020-04-16 17:00:00;6;93;63;1;0;40;1;0;41;2;11;11;0;0;0;0;0
2020-04-16 17:15:00;3;82;41;2;1;48;2;1;44;3;9;7;1;0;0;0;0
2020-04-16 17:30:00;10;69;49;1;0;51;2;0;51;3;6;5;0;0;0;0;0
2020-04-16 17:45:00;9;56;32;2;1;36;0;1;35;0;4;7;0;0;0;0;0
2020-04-16 18:00:00;4;57;33;1;0;35;1;0;30;2;3;9;0;0;0;0;0
2020-04-16 18:15:00;7;56;29;2;0;32;2;0;35;2;4;7;0;0;0;0;0
2020-04-16 18:30:00;4;38;28;2;2;30;0;1;32;1;4;9;0;0;0;0;0
2020-04-16 18:45:00;5;39;21;2;1;23;2;0;20;1;7;6;0;0;0;0;0
2020-04-16 19:00:00;6;40;19;3;1;35;4;0;32;4;1;4;0;0;0;0;0
2020-04-16 19:15:00;5;33;13;0;0;27;0;0;23;0;1;3;0;0;0;0;0
2020-04-16 19:30:00;3;29;19;3;2;28;4;2;32;4;1;2;0;0;0;0;0
2020-04-16 19:45:00;3;30;5;0;0;14;0;0;15;1;1;3;0;0;0;0;0
2020-04-16 20:00:00;4;20;11;2;1;11;2;1;10;2;2;4;0;0;0;0;0
2020-04-16 20:15:00;3;26;12;3;0;18;4;0;19;3;2;3;0;0;0;0;0
2020-04-16 20:30:00;1;16;14;0;0;18;0;0;16;0;0;3;0;0;0;0;0
2020-04-16 20:45:00;3;21;10;1;1;15;0;2;15;2;0;3;0;0;0;0;0
2020-04-16 21:00:00;1;11;13;0;1;18;1;1;18;1;1;1;0;0;0;0;0
2020-04-16 21:15:00;2;12;6;1;0;18;1;0;17;1;0;1;1;0;0;0;0
2020-04-16 21:30:00;2;9;8;1;0;14;1;0;13;1;0;0;0;0;0;0;0
2020-04-16 21:45:00;3;9;7;1;1;8;1;0;9;1;0;1;0;0;0;0;0
2020-04-16 22:00:00;2;9;3;3;1;22;4;1;21;3;0;1;0;0;0;0;0
2020-04-16 22:15:00;0;3;3;2;2;12;1;0;14;2;0;1;0;0;0;0;0
2020-04-16 22:30:00;1;10;0;1;0;10;1;0;10;0;0;1;0;0;0;0;0
2020-04-16 22:45:00;1;6;1;1;0;9;1;0;8;1;1;0;0;0;0;0;0
2020-04-16 23:00:00;1;8;1;1;0;3;2;0;3;3;0;5;0;0;0;0;0
2020-04-16 23:15:00;0;4;0;1;0;7;1;0;8;1;0;1;0;0;0;0;0
2020-04-16 23:30:00;2;2;1;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-04-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
