DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-12-02 00:00:00;0;2;4;1;0;0;0;0
2019-12-02 00:15:00;0;2;1;0;0;0;0;0
2019-12-02 00:30:00;1;5;1;1;0;0;0;0
2019-12-02 00:45:00;0;0;1;1;0;0;0;0
2019-12-02 01:00:00;0;5;0;0;1;0;0;0
2019-12-02 01:15:00;0;0;0;0;0;0;0;0
2019-12-02 01:30:00;0;0;0;0;0;0;0;0
2019-12-02 01:45:00;0;0;0;0;0;0;0;0
2019-12-02 02:00:00;1;1;1;0;0;0;0;0
2019-12-02 02:15:00;0;1;0;0;0;0;0;0
2019-12-02 02:30:00;0;0;0;0;0;0;0;0
2019-12-02 02:45:00;0;4;0;0;0;0;0;0
2019-12-02 03:00:00;0;0;0;0;0;0;0;0
2019-12-02 03:15:00;0;1;0;0;0;0;0;0
2019-12-02 03:30:00;0;1;1;0;0;0;0;0
2019-12-02 03:45:00;0;1;1;0;0;0;0;0
2019-12-02 04:00:00;0;0;1;1;0;0;0;0
2019-12-02 04:15:00;0;1;0;0;0;0;0;0
2019-12-02 04:30:00;0;0;0;0;0;0;0;0
2019-12-02 04:45:00;1;3;4;3;0;0;0;0
2019-12-02 05:00:00;0;8;15;5;0;0;0;0
2019-12-02 05:15:00;1;17;27;4;3;0;0;0
2019-12-02 05:30:00;2;13;31;8;3;0;0;0
2019-12-02 05:45:00;2;14;32;3;4;0;0;0
2019-12-02 06:00:00;1;5;40;2;4;0;0;0
2019-12-02 06:15:00;1;17;42;2;4;0;0;0
2019-12-02 06:30:00;10;29;108;7;5;0;0;0
2019-12-02 06:45:00;7;33;110;8;12;0;0;0
2019-12-02 07:00:00;5;16;77;12;8;0;0;0
2019-12-02 07:15:00;5;22;73;9;7;0;0;0
2019-12-02 07:30:00;5;32;94;8;12;0;0;0
2019-12-02 07:45:00;11;40;103;12;14;0;1;4
2019-12-02 08:00:00;8;26;104;14;14;0;4;0
2019-12-02 08:15:00;15;45;95;15;12;0;1;0
2019-12-02 08:30:00;13;28;69;9;16;0;5;0
2019-12-02 08:45:00;5;31;53;7;16;3;0;0
2019-12-02 09:00:00;5;21;38;12;12;0;1;0
2019-12-02 09:15:00;5;18;22;6;5;0;0;0
2019-12-02 09:30:00;9;25;17;5;10;0;0;0
2019-12-02 09:45:00;2;17;21;6;15;0;1;0
2019-12-02 10:00:00;2;18;15;5;9;0;0;0
2019-12-02 10:15:00;3;28;27;7;11;2;1;0
2019-12-02 10:30:00;6;13;25;14;15;0;0;0
2019-12-02 10:45:00;7;24;13;10;16;0;0;0
2019-12-02 11:00:00;6;31;15;5;9;0;1;0
2019-12-02 11:15:00;7;27;10;5;16;0;1;0
2019-12-02 11:30:00;2;24;19;4;13;0;3;0
2019-12-02 11:45:00;1;28;16;2;11;1;0;0
2019-12-02 12:00:00;2;31;17;4;9;0;0;0
2019-12-02 12:15:00;6;35;25;7;6;0;1;0
2019-12-02 12:30:00;3;25;19;12;8;0;2;0
2019-12-02 12:45:00;2;29;32;11;9;0;0;3
2019-12-02 13:00:00;3;45;33;11;10;0;0;0
2019-12-02 13:15:00;3;33;22;8;8;1;0;0
2019-12-02 13:30:00;8;43;42;14;10;0;0;0
2019-12-02 13:45:00;10;46;31;7;16;0;0;0
2019-12-02 14:00:00;7;81;37;4;15;0;0;0
