DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-08-21 00:00:00;3;4;3;8;4;0;0;0;0;0;0;0;0
2019-08-21 00:15:00;3;3;7;9;5;0;0;0;0;0;0;0;0
2019-08-21 00:30:00;3;7;6;10;6;0;0;0;0;0;0;0;0
2019-08-21 00:45:00;5;3;1;9;9;0;0;0;0;0;0;0;0
2019-08-21 01:00:00;6;5;3;11;4;0;0;0;0;0;0;0;0
2019-08-21 01:15:00;1;2;3;8;7;1;0;0;0;0;0;0;0
2019-08-21 01:30:00;4;1;3;5;5;0;0;0;0;0;0;0;0
2019-08-21 01:45:00;3;3;5;6;5;0;0;0;0;0;0;0;0
2019-08-21 02:00:00;0;2;4;8;2;0;0;0;0;0;0;0;0
2019-08-21 02:15:00;1;1;2;4;1;0;0;0;0;0;0;0;0
2019-08-21 02:30:00;2;4;2;7;4;0;0;0;0;0;0;0;0
2019-08-21 02:45:00;1;3;5;8;1;0;0;0;0;0;0;0;0
2019-08-21 03:00:00;1;5;1;2;1;0;0;0;0;0;0;0;0
2019-08-21 03:15:00;1;3;4;8;7;1;0;0;0;0;0;0;0
2019-08-21 03:30:00;0;4;2;2;9;0;0;0;0;0;0;0;0
2019-08-21 03:45:00;3;5;2;7;6;0;0;0;0;0;0;0;0
2019-08-21 04:00:00;1;9;4;10;2;0;0;0;0;0;0;0;0
2019-08-21 04:15:00;4;8;3;10;4;0;0;0;0;0;0;0;0
2019-08-21 04:30:00;1;4;6;16;6;1;0;0;0;0;0;0;0
2019-08-21 04:45:00;8;13;4;13;2;0;0;0;0;0;0;0;0
2019-08-21 05:00:00;3;11;7;25;13;0;0;0;0;0;0;0;0
2019-08-21 05:15:00;6;22;8;63;44;1;0;0;0;0;0;0;0
2019-08-21 05:30:00;16;31;14;58;51;3;0;0;0;0;0;0;0
2019-08-21 05:45:00;21;29;17;84;96;3;0;0;9;0;0;0;0
2019-08-21 06:00:00;23;46;17;67;68;3;0;0;0;0;0;0;0
2019-08-21 06:15:00;20;30;21;83;93;3;0;0;1;0;0;0;0
2019-08-21 06:30:00;19;52;25;100;104;6;0;0;3;0;0;0;0
2019-08-21 06:45:00;25;53;29;104;110;6;0;1;2;0;0;0;0
2019-08-21 07:00:00;27;48;31;96;93;7;0;2;1;0;0;3;0
2019-08-21 07:15:00;37;66;47;94;93;11;0;0;0;3;0;0;1
2019-08-21 07:30:00;37;66;49;118;113;15;0;0;0;0;0;0;0
2019-08-21 07:45:00;44;65;56;139;118;12;0;0;4;0;0;2;0
2019-08-21 08:00:00;32;46;43;91;86;12;0;0;6;0;0;1;0
2019-08-21 08:15:00;59;70;45;96;98;15;0;2;7;0;1;0;0
2019-08-21 08:30:00;44;57;50;99;96;20;0;0;1;0;0;0;0
2019-08-21 08:45:00;48;63;40;111;91;22;0;1;0;0;0;0;0
2019-08-21 09:00:00;34;47;36;61;58;11;0;1;0;0;0;4;0
2019-08-21 09:15:00;44;54;50;87;74;20;0;5;0;0;0;0;0
2019-08-21 09:30:00;54;71;48;93;86;20;0;1;0;0;0;0;0
2019-08-21 09:45:00;50;87;49;84;72;20;0;1;5;0;0;0;0
2019-08-21 10:00:00;55;48;43;95;81;10;0;2;5;0;0;0;0
2019-08-21 10:15:00;50;79;45;81;68;16;0;1;8;0;0;0;0
2019-08-21 10:30:00;39;60;51;96;87;20;0;1;5;0;0;0;2
2019-08-21 10:45:00;53;59;44;75;76;15;0;2;3;0;1;2;0
2019-08-21 11:00:00;43;65;42;111;84;28;0;0;6;3;0;2;0
2019-08-21 11:15:00;45;72;47;101;91;28;0;3;27;0;0;1;0
2019-08-21 11:30:00;38;81;54;82;99;28;0;0;18;2;0;0;2
2019-08-21 11:45:00;44;61;44;95;67;33;0;2;19;3;0;0;3
2019-08-21 12:00:00;52;79;48;109;104;22;0;0;11;0;0;0;0
2019-08-21 12:15:00;34;63;46;87;68;26;0;4;7;0;0;0;0
2019-08-21 12:30:00;50;68;54;102;84;29;0;0;5;0;0;0;0
2019-08-21 12:45:00;44;65;45;85;72;25;0;0;2;0;0;3;4
2019-08-21 13:00:00;47;70;46;92;81;19;0;4;3;0;0;0;0
2019-08-21 13:15:00;36;78;46;99;80;21;0;2;0;12;0;0;0
2019-08-21 13:30:00;50;75;44;102;91;25;0;1;9;0;11;0;4
2019-08-21 13:45:00;62;95;44;123;78;24;0;1;21;0;0;0;0
2019-08-21 14:00:00;48;101;56;92;80;29;0;0;3;0;0;0;0
2019-08-21 14:15:00;67;92;43;97;78;23;0;0;0;0;0;0;0
2019-08-21 14:30:00;61;87;61;97;83;21;0;4;12;0;0;0;0
2019-08-21 14:45:00;64;89;55;109;82;20;0;1;6;0;0;0;0
2019-08-21 15:00:00;69;118;63;119;84;30;0;0;0;0;0;0;0
2019-08-21 15:15:00;87;121;38;104;84;17;0;2;12;6;0;0;0
2019-08-21 15:30:00;69;108;45;117;100;18;0;0;17;0;0;0;0
2019-08-21 15:45:00;54;105;49;98;72;20;0;2;9;3;0;0;0
2019-08-21 16:00:00;100;119;56;105;84;25;0;0;13;0;0;0;0
2019-08-21 16:15:00;86;133;66;118;93;26;0;1;31;3;15;0;0
2019-08-21 16:30:00;78;125;59;118;97;27;0;2;74;0;0;0;0
2019-08-21 16:45:00;83;120;71;114;104;25;0;1;1;0;0;0;0
2019-08-21 17:00:00;87;114;57;117;111;20;0;4;19;0;8;17;0
2019-08-21 17:15:00;90;113;78;120;101;35;0;1;21;13;0;0;0
2019-08-21 17:30:00;68;101;57;112;93;24;0;1;5;0;0;0;0
2019-08-21 17:45:00;68;106;59;104;93;27;0;2;5;0;0;0;0
2019-08-21 18:00:00;74;92;60;101;108;25;0;1;3;0;0;0;0
