DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-02-11 00:00:00;4;11;3;0;0;0;2;3;6;5;2;8;8;3;1;0;0
2020-02-11 00:15:00;6;7;3;0;1;0;0;6;7;4;2;3;11;3;0;1;0
2020-02-11 00:30:00;3;11;4;0;1;1;2;7;4;5;2;13;13;6;0;1;0
2020-02-11 00:45:00;8;7;1;0;0;0;0;4;6;5;0;5;10;5;5;0;0
2020-02-11 01:00:00;7;8;1;0;0;1;0;4;4;1;0;2;4;2;0;0;0
2020-02-11 01:15:00;6;9;1;1;0;0;0;6;3;0;0;2;4;2;0;0;0
2020-02-11 01:30:00;5;5;1;1;0;0;0;3;1;1;1;6;4;4;0;0;0
2020-02-11 01:45:00;8;4;0;0;0;0;0;3;4;3;0;6;4;2;0;0;0
2020-02-11 02:00:00;9;6;2;0;0;0;0;1;1;3;1;0;1;1;8;0;0
2020-02-11 02:15:00;8;4;1;1;0;0;0;3;0;5;1;6;7;2;0;1;0
2020-02-11 02:30:00;0;4;1;0;0;0;0;3;2;1;0;2;1;0;0;0;0
2020-02-11 02:45:00;7;3;0;0;0;0;0;3;0;4;1;1;3;3;0;1;0
2020-02-11 03:00:00;4;9;0;0;0;0;0;6;4;5;0;5;2;0;0;0;0
2020-02-11 03:15:00;2;3;1;0;0;0;1;2;4;0;0;5;5;1;0;0;0
2020-02-11 03:30:00;4;5;5;1;0;0;0;3;3;2;0;5;4;2;1;1;0
2020-02-11 03:45:00;8;5;0;0;1;1;0;5;4;3;1;3;7;1;0;0;0
2020-02-11 04:00:00;7;9;3;0;0;0;0;2;1;3;0;3;2;1;0;0;0
2020-02-11 04:15:00;11;13;3;0;0;0;0;5;3;4;0;5;4;1;0;1;0
2020-02-11 04:30:00;17;19;7;0;0;0;0;6;4;10;1;8;7;4;7;1;0
2020-02-11 04:45:00;26;26;16;0;0;0;0;3;10;7;7;19;18;6;0;0;0
2020-02-11 05:00:00;23;54;47;0;0;0;0;15;19;6;4;32;14;10;5;0;0
2020-02-11 05:15:00;36;67;64;1;1;0;0;18;27;7;9;33;14;7;4;1;0
2020-02-11 05:30:00;57;82;98;1;0;0;0;39;40;23;13;49;37;7;5;2;0
2020-02-11 05:45:00;74;68;81;1;0;0;1;40;63;22;19;54;34;10;1;2;0
2020-02-11 06:00:00;60;57;67;2;0;0;0;41;64;20;19;46;24;10;7;6;0
2020-02-11 06:15:00;109;87;90;4;0;1;0;45;70;30;21;55;43;28;16;10;0
2020-02-11 06:30:00;125;102;117;6;0;3;0;83;61;28;29;63;53;25;22;8;0
2020-02-11 06:45:00;126;119;122;12;0;2;1;70;71;25;34;59;57;39;6;18;0
2020-02-11 07:00:00;113;100;115;14;1;2;1;98;69;29;22;94;89;87;31;26;0
2020-02-11 07:15:00;112;138;147;27;0;1;2;76;74;34;30;94;82;73;22;51;0
2020-02-11 07:30:00;90;117;126;34;1;6;1;75;93;48;39;99;72;78;29;61;0
2020-02-11 07:45:00;98;135;150;13;0;4;2;95;110;49;45;106;67;59;11;33;0
2020-02-11 08:00:00;113;134;147;29;0;2;0;93;75;33;41;81;67;58;12;47;0
2020-02-11 08:15:00;97;94;108;17;1;7;1;104;95;29;33;58;55;66;11;28;0
2020-02-11 08:30:00;94;86;95;22;1;6;2;68;70;35;37;70;64;46;10;37;0
2020-02-11 08:45:00;94;89;106;15;1;3;4;67;92;43;37;65;48;48;11;24;0
2020-02-11 09:00:00;81;84;76;11;0;1;3;45;56;33;27;55;52;44;13;12;0
2020-02-11 09:15:00;83;74;75;7;1;61;3;58;75;29;21;57;58;40;8;13;0
2020-02-11 09:30:00;73;79;61;7;1;0;9;68;78;42;31;77;54;59;17;12;0
2020-02-11 09:45:00;81;80;75;12;1;6;3;85;92;36;28;87;50;47;84;15;0
2020-02-11 10:00:00;71;77;75;6;2;5;3;68;93;42;30;60;48;40;4;12;0
2020-02-11 10:15:00;69;79;76;14;0;9;0;67;83;36;29;61;49;46;14;21;0
2020-02-11 10:30:00;75;65;66;12;5;3;4;70;92;35;31;88;43;41;15;16;0
2020-02-11 10:45:00;63;95;79;8;1;3;6;68;81;42;42;68;42;39;11;13;0
2020-02-11 11:00:00;83;81;69;13;3;2;6;124;86;42;33;62;47;29;17;18;0
2020-02-11 11:15:00;73;79;69;7;1;7;9;122;89;35;34;65;50;46;25;13;0
2020-02-11 11:30:00;80;83;84;10;1;2;4;93;90;44;29;82;54;37;3;13;0
2020-02-11 11:45:00;81;68;58;8;2;9;4;82;89;38;27;80;42;39;11;13;0
2020-02-11 12:00:00;70;89;70;8;0;4;1;84;91;48;33;62;49;41;19;11;0
2020-02-11 12:15:00;70;86;79;7;0;5;8;68;86;46;32;81;38;48;6;12;0
2020-02-11 12:30:00;78;85;76;10;2;1;14;84;84;44;33;74;52;39;25;12;0
2020-02-11 12:45:00;80;81;83;9;4;12;6;110;99;35;30;64;52;43;16;15;0
2020-02-11 13:00:00;93;86;84;15;1;10;8;85;80;31;27;73;43;36;16;20;0
2020-02-11 13:15:00;70;86;112;9;3;8;9;68;91;37;29;71;55;40;6;17;0
2020-02-11 13:30:00;81;95;116;11;5;10;6;81;115;30;30;90;57;39;20;20;0
2020-02-11 13:45:00;63;88;95;12;2;8;10;88;106;35;34;74;38;42;8;18;0
2020-02-11 14:00:00;82;96;99;9;0;9;6;81;91;43;37;70;50;56;10;8;0
2020-02-11 14:15:00;76;83;72;10;3;12;6;132;125;48;45;64;50;46;33;23;0
2020-02-11 14:30:00;79;98;90;6;7;12;6;180;141;50;51;69;50;42;43;10;0
2020-02-11 14:45:00;72;89;81;9;1;6;7;110;124;55;44;77;60;53;19;23;0
2020-02-11 15:00:00;102;92;85;16;1;17;19;120;129;41;41;76;61;50;27;15;0
2020-02-11 15:15:00;96;88;83;20;7;16;7;100;118;50;33;84;62;64;5;19;0
2020-02-11 15:30:00;64;84;73;14;6;10;11;139;145;51;46;93;57;44;26;14;0
2020-02-11 15:45:00;100;79;97;9;7;23;11;207;140;57;54;77;31;71;41;11;0
2020-02-11 16:00:00;98;104;103;11;8;24;10;149;164;60;54;79;47;79;10;22;0
2020-02-11 16:15:00;89;88;96;9;6;21;19;164;166;60;48;96;69;59;27;14;0
2020-02-11 16:30:00;116;88;94;7;4;19;12;136;145;47;47;97;80;83;13;24;0
2020-02-11 16:45:00;93;92;94;12;8;14;17;148;156;61;56;97;84;82;22;28;0
2020-02-11 17:00:00;96;100;112;10;3;28;19;143;148;60;63;106;83;80;21;21;0
2020-02-11 17:15:00;98;92;108;15;5;17;16;132;159;58;50;88;73;77;21;16;0
2020-02-11 17:30:00;93;91;94;8;2;11;13;134;145;49;43;90;81;76;17;17;0
2020-02-11 17:45:00;101;90;82;14;1;11;12;140;148;55;32;86;70;73;30;26;0
2020-02-11 18:00:00;81;118;106;13;3;7;7;128;138;48;36;72;81;74;20;27;0
2020-02-11 18:15:00;67;98;78;10;5;20;10;123;134;36;31;68;73;73;19;19;0
2020-02-11 18:30:00;80;88;91;11;3;2;9;86;120;37;29;67;56;50;32;18;0
2020-02-11 18:45:00;66;93;76;12;5;9;6;87;114;33;26;60;66;61;11;24;0
2020-02-11 19:00:00;61;81;73;6;0;9;4;91;97;27;25;54;61;42;20;16;0
2020-02-11 19:15:00;64;70;61;4;3;6;8;109;75;22;18;51;43;33;5;12;0
2020-02-11 19:30:00;47;76;53;4;1;31;7;57;63;31;17;49;47;26;9;11;0
2020-02-11 19:45:00;40;60;45;8;1;7;3;56;76;23;21;37;40;22;6;13;0
2020-02-11 20:00:00;52;60;53;6;1;3;5;61;69;18;13;29;42;24;7;12;0
2020-02-11 20:15:00;54;56;42;2;0;4;3;52;77;17;5;31;39;28;15;10;0
2020-02-11 20:30:00;40;59;57;9;1;2;4;57;62;28;17;39;24;19;51;10;0
2020-02-11 20:45:00;28;47;35;8;0;6;6;34;33;23;13;37;28;21;52;5;0
2020-02-11 21:00:00;40;67;64;5;4;7;6;35;36;11;10;38;24;13;9;8;0
2020-02-11 21:15:00;50;46;54;4;1;3;2;35;32;17;11;32;18;16;8;4;0
2020-02-11 21:30:00;44;39;39;3;0;6;2;38;44;14;9;19;16;8;11;2;0
2020-02-11 21:45:00;39;38;20;0;1;3;4;55;61;17;12;26;26;14;16;4;0
2020-02-11 22:00:00;30;38;15;2;1;8;4;59;74;25;20;15;22;8;14;4;0
2020-02-11 22:15:00;40;34;16;3;0;3;3;66;58;28;17;18;16;12;16;4;0
2020-02-11 22:30:00;26;35;17;1;0;1;2;34;35;13;9;24;18;14;17;1;0
2020-02-11 22:45:00;11;28;22;0;0;4;3;12;16;8;5;13;15;7;4;0;0
2020-02-11 23:00:00;14;22;15;0;0;0;1;18;17;6;2;11;16;8;6;2;0
2020-02-11 23:15:00;14;17;6;1;0;4;3;16;11;6;4;17;13;7;5;4;0
2020-02-11 23:30:00;12;23;7;0;1;2;1;6;12;11;2;13;9;8;12;1;0
