DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-04-05 00:00:00;2;5;0;6;5;0;1;1;0;0;0;0;0;0
2020-04-05 00:15:00;4;5;0;5;6;2;1;1;1;0;0;0;0;0
2020-04-05 00:30:00;4;2;0;2;2;2;0;0;0;0;0;0;0;0
2020-04-05 00:45:00;6;3;0;3;4;2;1;1;0;0;0;0;0;0
2020-04-05 01:00:00;3;3;0;0;0;0;1;1;0;0;0;0;0;0
2020-04-05 01:15:00;2;5;0;2;4;1;1;2;0;0;0;0;0;0
2020-04-05 01:30:00;4;4;0;4;1;0;0;0;0;0;1;0;0;0
2020-04-05 01:45:00;3;1;0;2;4;1;0;1;1;0;0;0;0;0
2020-04-05 02:00:00;1;3;0;4;2;0;0;0;1;0;0;0;0;0
2020-04-05 02:15:00;0;3;0;4;4;1;0;0;0;0;0;0;0;0
2020-04-05 02:30:00;0;2;0;0;3;1;2;1;0;0;0;0;0;0
2020-04-05 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-05 03:00:00;1;1;0;2;0;0;0;0;0;0;0;0;0;0
2020-04-05 03:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-05 03:30:00;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-05 03:45:00;2;2;0;2;0;1;0;0;0;0;0;0;0;0
2020-04-05 04:00:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-05 04:15:00;0;1;0;2;0;0;0;2;0;0;0;0;0;0
2020-04-05 04:30:00;1;4;0;0;2;1;0;0;0;0;0;0;0;0
2020-04-05 04:45:00;0;1;0;3;0;0;0;0;0;0;0;0;0;0
2020-04-05 05:00:00;1;3;0;2;7;0;0;0;0;0;0;0;0;0
2020-04-05 05:15:00;4;2;0;0;5;3;0;1;2;0;0;0;0;0
2020-04-05 05:30:00;10;12;0;0;8;0;0;1;1;0;1;0;0;0
2020-04-05 05:45:00;11;21;0;3;4;1;0;1;1;0;0;0;0;0
2020-04-05 06:00:00;5;4;0;1;4;2;1;0;0;1;0;0;0;0
2020-04-05 06:15:00;5;8;0;3;7;1;0;1;1;0;0;0;0;0
2020-04-05 06:30:00;1;7;0;3;3;0;0;0;0;0;0;0;0;0
2020-04-05 06:45:00;2;7;0;7;14;1;0;0;2;0;0;0;0;0
2020-04-05 07:00:00;4;8;0;5;6;1;0;0;1;0;0;0;0;0
2020-04-05 07:15:00;9;13;2;5;5;2;0;1;4;0;0;0;0;0
2020-04-05 07:30:00;4;8;2;7;7;1;0;1;1;1;0;0;0;0
2020-04-05 07:45:00;9;16;1;6;10;5;0;3;0;1;0;0;0;0
2020-04-05 08:00:00;7;12;0;7;10;4;0;1;0;0;1;0;0;0
2020-04-05 08:15:00;8;20;2;14;12;3;0;3;1;1;0;0;0;0
2020-04-05 08:30:00;7;19;3;8;10;5;0;0;0;3;0;0;0;0
2020-04-05 08:45:00;12;21;1;13;11;4;2;4;1;0;0;0;0;0
2020-04-05 09:00:00;10;14;2;14;13;1;0;2;2;0;0;0;0;0
2020-04-05 09:15:00;8;12;2;25;17;5;1;1;1;1;1;0;0;0
2020-04-05 09:30:00;11;26;1;12;8;7;0;3;0;2;0;0;1;0
2020-04-05 09:45:00;18;19;0;18;23;10;1;3;4;2;0;0;1;0
2020-04-05 10:00:00;12;28;0;19;12;7;0;6;8;7;1;2;0;2
2020-04-05 10:15:00;21;37;1;20;23;7;0;4;3;2;22;6;0;4
2020-04-05 10:30:00;25;33;3;30;23;10;2;8;4;6;4;0;1;2
2020-04-05 10:45:00;25;42;3;29;31;19;3;4;4;1;4;2;0;1
2020-04-05 11:00:00;19;37;0;24;23;5;0;4;5;0;2;1;3;1
2020-04-05 11:15:00;31;34;4;29;32;4;4;7;2;5;18;11;3;9
2020-04-05 11:30:00;22;36;2;28;40;7;0;2;2;3;4;5;1;4
2020-04-05 11:45:00;18;47;4;38;38;10;1;7;8;3;3;1;33;1
2020-04-05 12:00:00;30;40;2;24;27;9;4;10;2;1;0;0;1;0
2020-04-05 12:15:00;22;44;1;32;25;8;3;5;4;6;1;4;2;0
2020-04-05 12:30:00;29;46;1;25;32;14;2;2;4;2;1;1;9;0
2020-04-05 12:45:00;25;44;1;29;37;17;1;5;6;1;0;8;4;0
2020-04-05 13:00:00;34;60;0;29;33;6;4;13;6;1;16;4;1;6
2020-04-05 13:15:00;25;52;4;24;40;9;2;4;5;6;19;3;3;5
