DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-06-01 00:00:00;0;4;1;2;1;2;1;1;0;0;0;0;0
2020-06-01 00:15:00;0;5;4;3;1;1;1;6;0;0;0;0;0
2020-06-01 00:30:00;0;5;0;1;1;0;1;4;0;0;0;0;0
2020-06-01 00:45:00;0;3;1;1;2;1;2;4;0;0;0;0;0
2020-06-01 01:00:00;0;2;2;2;1;4;1;3;0;0;0;0;0
2020-06-01 01:15:00;0;3;0;1;1;3;1;3;0;0;0;0;0
2020-06-01 01:30:00;1;5;0;0;1;0;1;2;0;0;0;0;0
2020-06-01 01:45:00;1;5;1;1;2;1;1;5;0;0;0;0;0
2020-06-01 02:00:00;0;2;0;0;0;0;0;2;0;0;0;0;0
2020-06-01 02:15:00;0;3;2;2;0;2;0;0;0;0;0;0;0
2020-06-01 02:30:00;0;1;0;0;1;0;1;2;0;0;0;0;0
2020-06-01 02:45:00;0;1;2;3;0;0;0;2;0;0;0;0;0
2020-06-01 03:00:00;0;0;0;0;0;2;1;0;0;0;0;0;0
2020-06-01 03:15:00;0;1;0;0;1;0;1;0;0;0;0;0;0
2020-06-01 03:30:00;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-06-01 03:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:00:00;0;1;0;0;0;0;0;1;0;0;0;0;0
2020-06-01 04:15:00;1;1;0;0;0;0;0;2;0;0;0;0;0
2020-06-01 04:30:00;2;0;0;0;1;0;1;0;0;0;0;0;0
2020-06-01 04:45:00;0;1;0;0;1;0;1;2;0;0;0;0;0
2020-06-01 05:00:00;0;2;0;0;0;0;0;5;0;0;0;0;0
2020-06-01 05:15:00;1;1;0;0;2;0;2;0;0;0;0;0;0
2020-06-01 05:30:00;2;6;1;1;0;0;0;2;0;0;0;0;0
2020-06-01 05:45:00;0;4;0;0;1;2;1;5;0;0;0;0;0
2020-06-01 06:00:00;0;3;0;0;1;1;1;4;0;0;0;0;0
2020-06-01 06:15:00;0;3;2;2;2;0;2;1;0;0;0;0;0
2020-06-01 06:30:00;0;2;3;3;1;1;1;7;0;0;0;0;0
2020-06-01 06:45:00;2;5;0;0;0;2;0;3;0;0;0;0;0
2020-06-01 07:00:00;0;4;0;0;1;1;1;2;0;0;0;0;0
2020-06-01 07:15:00;0;3;0;0;1;1;1;3;0;0;0;0;0
2020-06-01 07:30:00;1;3;1;1;3;0;3;2;0;0;0;0;0
2020-06-01 07:45:00;1;4;1;1;2;1;2;7;0;0;0;0;0
2020-06-01 08:00:00;0;5;1;1;1;0;1;4;0;0;0;0;0
2020-06-01 08:15:00;0;5;0;0;2;1;1;3;0;0;0;0;0
2020-06-01 08:30:00;0;5;0;0;2;5;2;6;0;0;0;0;0
2020-06-01 08:45:00;0;4;2;2;0;0;0;3;0;0;0;0;0
2020-06-01 09:00:00;0;6;1;1;1;3;0;8;0;0;0;0;0
2020-06-01 09:15:00;0;9;0;1;3;2;3;13;0;0;0;0;0
2020-06-01 09:30:00;0;11;1;2;2;2;2;8;0;0;0;0;0
2020-06-01 09:45:00;0;12;1;2;5;2;5;10;0;0;0;0;0
2020-06-01 10:00:00;0;20;1;1;1;4;1;14;0;0;0;0;0
2020-06-01 10:15:00;0;11;1;1;2;2;2;17;0;0;0;0;0
2020-06-01 10:30:00;0;19;1;1;5;5;5;12;0;0;0;0;0
2020-06-01 10:45:00;1;17;3;3;6;5;7;22;0;0;0;0;0
2020-06-01 11:00:00;1;22;3;3;6;3;5;16;0;0;0;0;0
2020-06-01 11:15:00;0;15;1;1;10;6;10;25;0;0;0;0;0
2020-06-01 11:30:00;0;26;2;2;2;7;3;24;0;0;0;0;0
2020-06-01 11:45:00;1;21;1;1;4;5;3;26;0;0;0;0;0
2020-06-01 12:00:00;1;23;3;4;3;4;3;26;0;0;0;0;0
2020-06-01 12:15:00;0;19;1;2;6;7;6;17;0;0;0;0;0
2020-06-01 12:30:00;0;26;1;1;8;7;7;23;0;0;0;0;0
2020-06-01 12:45:00;0;21;1;2;9;2;9;19;0;0;0;0;0
2020-06-01 13:00:00;1;20;3;3;4;6;4;13;0;0;0;0;0
2020-06-01 13:15:00;0;15;9;9;4;10;4;23;0;0;0;0;0
2020-06-01 13:30:00;0;21;1;1;1;5;2;28;0;0;0;0;0
2020-06-01 13:45:00;3;23;4;6;6;9;6;23;0;0;0;0;0
2020-06-01 14:00:00;0;22;5;5;8;7;8;22;0;0;0;0;0
2020-06-01 14:15:00;0;21;2;3;7;1;6;27;0;0;0;0;0
2020-06-01 14:30:00;0;28;0;1;7;4;8;27;0;0;0;0;0
2020-06-01 14:45:00;0;21;2;2;9;5;8;25;0;0;0;0;0
2020-06-01 15:00:00;1;29;3;3;10;3;10;28;0;0;0;0;0
2020-06-01 15:15:00;0;26;6;6;2;6;3;25;0;0;0;0;0
2020-06-01 15:30:00;0;14;3;3;5;8;6;18;0;0;0;0;0
2020-06-01 15:45:00;2;13;4;4;2;6;2;20;0;0;0;0;0
2020-06-01 16:00:00;1;23;5;6;3;10;3;26;0;0;0;0;0
2020-06-01 16:15:00;0;8;6;7;5;7;6;25;0;0;0;0;0
2020-06-01 16:30:00;0;23;3;4;6;6;6;25;0;0;0;0;0
2020-06-01 16:45:00;0;19;4;4;4;6;4;32;0;0;0;0;0
2020-06-01 17:00:00;0;15;4;3;4;7;3;25;0;0;0;0;0
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;0;24;6;6;2;5;3;33;0;0;0;0;0
2020-06-01 17:45:00;0;20;2;4;2;3;2;37;0;0;0;0;0
2020-06-01 18:00:00;0;20;7;7;8;2;8;45;0;0;0;0;0
2020-06-01 18:15:00;0;21;1;1;1;3;1;27;0;0;0;0;0
2020-06-01 18:30:00;1;19;5;6;4;11;4;17;0;0;0;0;0
2020-06-01 18:45:00;0;23;5;5;3;3;3;33;0;0;0;0;0
2020-06-01 19:00:00;0;25;6;6;2;3;2;42;0;0;0;0;0
2020-06-01 19:15:00;0;11;6;6;7;3;7;25;0;0;0;0;0
2020-06-01 19:30:00;0;17;4;4;6;5;7;34;0;0;0;0;0
2020-06-01 19:45:00;1;26;2;2;4;6;4;32;0;0;0;0;0
2020-06-01 20:00:00;2;15;4;4;6;2;6;21;0;0;0;0;0
2020-06-01 20:15:00;0;19;3;4;0;4;0;26;0;0;0;0;0
2020-06-01 20:30:00;0;21;2;3;4;8;5;28;0;0;0;0;0
2020-06-01 20:45:00;0;11;7;7;1;5;1;9;0;0;0;0;0
2020-06-01 21:00:00;0;6;6;6;2;5;2;22;0;0;0;0;0
2020-06-01 21:15:00;0;15;6;7;1;4;1;21;0;0;0;0;0
2020-06-01 21:30:00;1;10;3;2;3;5;3;19;0;0;0;0;0
2020-06-01 21:45:00;0;13;1;2;2;10;3;17;0;0;0;0;0
2020-06-01 22:00:00;0;8;1;1;6;2;6;9;0;0;0;0;0
2020-06-01 22:15:00;0;3;3;3;0;0;0;10;0;0;0;0;0
2020-06-01 22:30:00;0;10;3;3;1;4;1;12;0;0;0;0;0
2020-06-01 22:45:00;1;4;2;2;2;4;2;1;0;0;0;0;0
2020-06-01 23:00:00;0;3;1;1;4;2;4;5;0;0;0;0;0
2020-06-01 23:15:00;0;2;2;2;0;3;0;6;0;0;0;0;0
2020-06-01 23:30:00;0;1;2;2;2;1;1;10;0;0;0;0;0
2020-06-01 23:45:00;0;4;1;1;0;2;0;2;0;0;0;0;0
