DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2019-10-30 00:00:00;11;11;0;14;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 00:15:00;11;10;0;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 00:30:00;14;8;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 00:45:00;4;5;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 01:00:00;11;12;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 01:15:00;10;4;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 01:30:00;7;4;0;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 01:45:00;7;5;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 02:00:00;4;2;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 02:15:00;6;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 02:30:00;5;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 02:45:00;4;6;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 03:00:00;8;6;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 03:15:00;2;3;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 03:30:00;9;10;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 03:45:00;14;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 04:00:00;6;7;0;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 04:15:00;16;8;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 04:30:00;35;11;0;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 04:45:00;31;17;0;5;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 05:00:00;57;54;0;13;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 05:15:00;78;108;0;22;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 05:30:00;98;107;0;29;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 05:45:00;99;116;0;41;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 06:00:00;65;88;0;35;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 06:15:00;120;135;0;44;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 06:30:00;127;139;0;44;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 06:45:00;142;147;0;59;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 07:00:00;115;150;0;60;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 07:15:00;136;159;0;73;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 07:30:00;151;167;0;103;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 07:45:00;109;161;0;95;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 08:00:00;144;163;1;88;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 08:15:00;113;119;1;84;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 08:30:00;138;188;1;91;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 08:45:00;115;139;1;83;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 09:00:00;108;106;0;68;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 09:15:00;129;127;1;97;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 09:30:00;126;102;0;82;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 09:45:00;155;158;1;98;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 10:00:00;131;115;0;78;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 10:15:00;146;158;0;117;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 10:30:00;133;108;1;88;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0
