DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2019-08-29 00:00:00;11;0;6;4;0;0;0;0;0;0;0;0
2019-08-29 00:15:00;9;0;1;4;0;0;0;0;0;0;0;0
2019-08-29 00:30:00;5;0;9;4;0;0;0;0;0;0;0;0
2019-08-29 00:45:00;5;0;3;2;0;0;0;0;0;0;0;0
2019-08-29 01:00:00;3;0;3;1;0;0;0;0;0;0;0;0
2019-08-29 01:15:00;0;0;2;2;0;0;0;0;0;0;0;0
2019-08-29 01:30:00;5;0;2;1;0;0;0;0;0;0;0;0
2019-08-29 01:45:00;0;0;1;1;0;0;0;0;0;0;0;0
2019-08-29 02:00:00;1;0;1;1;0;0;0;0;0;0;0;0
2019-08-29 02:15:00;3;0;2;0;0;0;0;0;0;0;0;0
2019-08-29 02:30:00;3;0;2;2;0;0;0;0;0;0;0;0
2019-08-29 02:45:00;5;0;6;4;0;0;0;0;0;0;0;0
2019-08-29 03:00:00;3;0;0;2;0;0;0;0;0;0;0;0
2019-08-29 03:15:00;3;0;3;2;0;0;0;0;0;0;0;0
2019-08-29 03:30:00;3;0;3;2;0;0;0;0;0;0;0;0
2019-08-29 03:45:00;2;0;3;0;0;0;0;0;0;0;0;0
2019-08-29 04:00:00;8;0;3;5;0;0;0;0;0;0;0;0
2019-08-29 04:15:00;5;0;3;2;0;0;0;0;0;0;0;0
2019-08-29 04:30:00;9;0;6;3;0;0;0;0;0;0;0;0
2019-08-29 04:45:00;5;0;14;3;0;0;0;0;0;0;0;0
2019-08-29 05:00:00;17;0;14;11;0;0;0;0;0;0;0;0
2019-08-29 05:15:00;21;0;34;4;0;0;0;0;0;0;0;0
2019-08-29 05:30:00;39;0;30;9;0;0;0;0;0;0;0;0
2019-08-29 05:45:00;47;0;46;9;0;0;2;0;0;0;0;0
2019-08-29 06:00:00;36;0;42;7;0;0;3;0;0;0;0;0
2019-08-29 06:15:00;40;0;61;10;0;0;1;0;0;0;0;0
2019-08-29 06:30:00;46;0;71;14;2;0;0;5;0;0;0;0
2019-08-29 06:45:00;66;0;91;21;2;1;0;0;0;0;0;0
2019-08-29 07:00:00;56;0;65;10;1;0;1;2;0;0;0;0
2019-08-29 07:15:00;52;0;107;17;11;5;2;0;0;0;0;0
2019-08-29 07:30:00;42;0;116;9;19;0;2;0;0;0;0;0
2019-08-29 07:45:00;53;0;90;29;1;0;1;0;0;0;0;0
2019-08-29 08:00:00;40;0;107;15;11;1;0;0;0;0;0;0
2019-08-29 08:15:00;54;0;73;13;4;0;3;0;0;0;0;0
2019-08-29 08:30:00;55;0;94;14;5;0;0;0;0;0;0;0
2019-08-29 08:45:00;55;0;80;18;3;0;11;0;0;0;0;0
2019-08-29 09:00:00;47;0;70;22;8;0;0;0;0;0;0;0
2019-08-29 09:15:00;43;0;56;18;2;0;6;0;0;0;0;0
2019-08-29 09:30:00;40;0;72;19;0;0;0;0;0;0;0;0
2019-08-29 09:45:00;66;0;66;20;6;0;2;0;0;0;0;0
2019-08-29 10:00:00;51;0;62;9;2;0;5;0;0;0;0;0
2019-08-29 10:15:00;62;0;75;16;0;0;5;0;0;0;0;0
2019-08-29 10:30:00;64;0;83;20;1;0;1;0;0;0;0;0
2019-08-29 10:45:00;50;0;51;12;3;0;2;0;0;0;0;0
2019-08-29 11:00:00;55;0;65;18;8;0;1;0;0;0;0;0
2019-08-29 11:15:00;44;0;64;26;1;0;3;0;0;0;0;0
2019-08-29 11:30:00;62;0;48;18;3;0;0;0;0;0;0;0
2019-08-29 11:45:00;54;0;57;15;3;0;1;0;0;0;0;0
2019-08-29 12:00:00;62;0;66;19;0;0;48;1;26;0;1;0
2019-08-29 12:15:00;68;0;52;15;5;0;0;0;0;0;0;0
2019-08-29 12:30:00;65;0;52;21;2;0;11;3;0;0;0;0
