DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-06-08 00:00:00;0;7;4;3;6;12;3;11;3;3;3;1;2
2020-06-08 00:15:00;0;5;4;1;2;2;0;4;3;0;8;4;1
2020-06-08 00:30:00;0;4;0;2;0;5;1;7;2;0;2;4;3
2020-06-08 00:45:00;0;4;4;0;2;5;2;2;2;2;8;4;5
2020-06-08 01:00:00;0;5;2;0;0;4;2;3;2;0;2;4;1
2020-06-08 01:15:00;0;3;5;1;0;3;0;4;0;2;0;0;1
2020-06-08 01:30:00;0;3;3;0;0;2;0;1;0;0;3;1;1
2020-06-08 01:45:00;0;2;0;0;2;5;2;4;1;1;4;1;2
2020-06-08 02:00:00;0;2;3;0;0;4;0;4;0;0;3;5;1
2020-06-08 02:15:00;0;2;0;0;2;2;1;5;2;0;2;1;2
2020-06-08 02:30:00;0;1;4;0;0;1;0;3;1;0;2;1;0
2020-06-08 02:45:00;0;1;2;0;0;4;2;5;0;0;1;1;1
2020-06-08 03:00:00;0;1;4;0;2;4;0;3;0;1;2;4;1
2020-06-08 03:15:00;0;0;0;1;0;3;1;6;2;0;6;6;0
2020-06-08 03:30:00;0;1;0;0;2;1;0;0;0;0;0;1;1
2020-06-08 03:45:00;0;1;0;1;1;5;2;3;1;1;1;1;0
2020-06-08 04:00:00;0;2;0;0;0;5;3;1;3;2;5;5;0
2020-06-08 04:15:00;0;4;3;0;4;5;1;6;0;1;10;6;3
2020-06-08 04:30:00;0;2;1;0;5;8;1;7;0;1;9;6;5
2020-06-08 04:45:00;0;6;7;1;1;6;3;15;3;0;19;15;4
2020-06-08 05:00:00;0;11;8;2;4;12;11;28;13;4;47;53;10
2020-06-08 05:15:00;0;14;7;1;9;20;10;38;22;5;65;77;8
2020-06-08 05:30:00;0;13;12;0;12;31;6;50;35;2;69;69;25
2020-06-08 05:45:00;0;15;10;1;15;29;10;54;47;2;53;51;31
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;0;23;20;3;17;33;23;64;53;4;56;50;18
2020-06-08 06:30:00;0;27;21;2;19;41;26;78;76;3;58;80;29
2020-06-08 06:45:00;0;22;26;2;28;42;12;68;81;7;68;62;32
2020-06-08 07:00:00;0;33;35;5;20;48;13;80;84;7;55;57;23
2020-06-08 07:15:00;0;34;33;1;32;47;17;63;65;5;44;62;27
2020-06-08 07:30:00;0;35;33;4;32;51;14;87;76;8;69;79;37
2020-06-08 07:45:00;0;43;38;2;36;54;20;70;59;5;52;51;24
2020-06-08 08:00:00;0;44;41;4;32;50;12;66;64;14;59;76;38
2020-06-08 08:15:00;0;34;27;5;24;45;15;52;51;2;48;39;21
2020-06-08 08:30:00;0;44;36;8;40;66;22;66;68;11;54;57;46
2020-06-08 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 09:00:00;0;29;34;4;38;32;17;57;44;13;44;39;34
2020-06-08 09:15:00;0;33;34;3;37;47;15;50;36;11;54;43;48
2020-06-08 09:30:00;0;38;27;13;49;57;19;53;35;13;68;51;44
2020-06-08 09:45:00;0;48;39;6;49;60;36;73;49;16;49;52;32
2020-06-08 10:00:00;0;57;41;4;35;50;15;57;37;13;56;54;44
2020-06-08 10:15:00;0;59;48;11;48;60;21;67;45;18;59;55;41
2020-06-08 10:30:00;0;57;41;14;44;54;25;65;47;12;55;53;43
2020-06-08 10:45:00;0;59;39;6;54;54;27;83;50;17;64;49;53
2020-06-08 11:00:00;0;53;51;14;54;68;21;64;42;14;61;50;48
2020-06-08 11:15:00;0;57;37;5;46;62;24;70;33;14;61;45;37
2020-06-08 11:30:00;0;57;40;12;54;64;24;72;39;15;63;39;43
2020-06-08 11:45:00;0;73;71;9;52;75;26;69;39;17;64;58;42
2020-06-08 12:00:00;0;69;48;12;53;85;28;61;35;15;72;59;46
2020-06-08 12:15:00;0;55;56;12;41;76;18;71;36;16;54;61;40
2020-06-08 12:30:00;0;66;70;11;54;60;26;70;39;11;63;61;31
2020-06-08 12:45:00;0;69;51;9;44;71;30;72;45;20;73;68;33
2020-06-08 13:00:00;0;56;54;11;48;53;21;63;50;21;71;79;54
2020-06-08 13:15:00;0;58;43;6;44;75;12;77;46;8;66;77;29
2020-06-08 13:30:00;0;50;49;8;46;67;18;66;63;6;73;82;38
2020-06-08 13:45:00;0;60;51;9;47;60;32;86;56;13;88;98;35
2020-06-08 14:00:00;0;70;63;7;62;80;33;81;47;14;72;69;49
2020-06-08 14:15:00;0;63;55;9;76;99;23;59;32;9;60;68;47
2020-06-08 14:30:00;0;94;93;15;90;124;36;82;42;12;64;48;46
2020-06-08 14:45:00;0;80;68;8;66;115;35;69;52;15;64;62;50
2020-06-08 15:00:00;0;75;72;7;65;89;34;75;43;17;77;60;37
2020-06-08 15:15:00;0;67;72;10;73;98;21;84;62;15;65;70;34
2020-06-08 15:30:00;0;73;86;10;68;91;30;80;53;15;59;67;39
2020-06-08 15:45:00;0;92;102;13;64;82;28;76;50;17;76;71;33
2020-06-08 16:00:00;0;85;99;10;82;106;38;89;58;16;69;79;63
2020-06-08 16:15:00;0;86;95;11;72;78;26;70;50;16;66;63;40
2020-06-08 16:30:00;0;103;90;13;75;85;39;65;56;16;67;64;42
2020-06-08 16:45:00;0;80;70;8;69;74;36;79;52;15;62;61;52
2020-06-08 17:00:00;0;84;86;12;55;80;35;76;71;17;70;73;56
2020-06-08 17:15:00;0;67;80;12;69;86;29;94;76;17;64;72;51
2020-06-08 17:30:00;0;68;62;8;50;74;23;88;76;14;61;60;42
2020-06-08 17:45:00;0;68;72;10;56;61;23;88;59;9;62;55;50
2020-06-08 18:00:00;0;58;70;14;47;68;19;89;62;14;66;52;57
2020-06-08 18:15:00;0;69;65;7;40;59;20;115;64;17;58;50;55
2020-06-08 18:30:00;0;50;41;5;35;56;27;93;42;17;51;48;43
2020-06-08 18:45:00;0;45;47;6;40;57;16;74;43;11;53;42;53
2020-06-08 19:00:00;0;44;37;9;27;47;17;85;45;8;45;49;34
2020-06-08 19:15:00;0;32;39;5;32;47;22;48;29;8;40;35;37
2020-06-08 19:30:00;0;41;30;3;26;40;14;37;27;6;30;33;20
2020-06-08 19:45:00;0;41;33;3;27;37;20;59;23;8;29;29;29
2020-06-08 20:00:00;0;43;32;3;27;44;17;42;25;6;44;34;24
2020-06-08 20:15:00;0;51;26;5;17;32;8;27;19;7;20;25;21
2020-06-08 20:30:00;0;23;23;6;16;31;9;39;16;1;35;38;19
2020-06-08 20:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 21:00:00;0;24;23;7;12;24;15;48;10;3;55;54;12
2020-06-08 21:15:00;0;23;21;4;13;23;9;51;25;2;61;62;17
2020-06-08 21:30:00;0;17;17;0;19;32;9;33;9;8;38;32;16
2020-06-08 21:45:00;0;101;80;4;35;62;11;30;9;2;25;20;17
2020-06-08 22:00:00;0;117;122;6;38;70;17;22;10;5;19;17;7
2020-06-08 22:15:00;0;134;137;6;18;45;13;21;10;3;15;12;8
2020-06-08 22:30:00;0;68;51;6;12;34;7;19;6;2;15;18;9
2020-06-08 22:45:00;0;18;8;4;6;12;4;11;4;1;12;10;4
2020-06-08 23:00:00;0;15;11;3;13;24;2;13;6;0;12;12;6
2020-06-08 23:15:00;0;8;1;1;1;8;4;12;6;0;12;9;6
2020-06-08 23:45:00;0;10;4;0;5;9;2;15;6;2;9;8;11
