DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-12-24 00:00:00;1;0;0;2;1;0;0;0;0;0;0;0
2020-12-24 00:15:00;1;4;4;0;0;0;0;0;0;0;0;0
2020-12-24 00:30:00;2;1;1;2;3;0;0;0;0;0;0;0
2020-12-24 00:45:00;0;0;1;3;1;0;0;0;0;0;0;0
2020-12-24 01:00:00;0;1;2;2;1;0;0;0;0;0;0;0
2020-12-24 01:15:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-12-24 01:30:00;0;0;1;1;2;0;0;0;0;0;0;0
2020-12-24 01:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;0;4;3;4;2;0;0;0;0;0;0;0
2020-12-24 02:15:00;0;2;1;0;1;0;0;0;0;0;0;0
2020-12-24 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;0;3;1;0;2;0;0;0;0;0;0;0
2020-12-24 03:00:00;0;3;1;0;0;0;0;0;0;0;0;0
2020-12-24 03:15:00;0;0;1;4;3;0;0;0;0;0;0;0
2020-12-24 03:30:00;0;3;2;1;1;0;0;0;0;0;0;0
2020-12-24 03:45:00;1;0;1;0;1;0;0;0;0;0;0;0
2020-12-24 04:00:00;0;4;2;2;2;0;0;0;0;0;0;0
2020-12-24 04:15:00;0;1;1;3;1;0;0;0;0;0;0;0
2020-12-24 04:30:00;1;1;2;2;1;0;0;0;0;0;0;0
2020-12-24 04:45:00;1;3;3;1;2;0;0;0;0;0;0;0
2020-12-24 05:00:00;0;9;8;3;3;0;0;0;0;0;0;0
2020-12-24 05:15:00;1;11;6;9;3;0;0;0;0;0;0;0
2020-12-24 05:30:00;3;10;11;14;8;0;0;0;0;0;0;0
2020-12-24 05:45:00;0;12;9;10;7;0;0;0;0;0;0;0
2020-12-24 06:00:00;3;12;4;18;12;0;0;0;0;0;0;0
2020-12-24 06:15:00;4;10;15;13;8;0;0;0;0;0;0;0
2020-12-24 06:30:00;3;10;7;10;4;0;0;0;0;0;0;0
2020-12-24 06:45:00;5;12;11;10;3;0;0;0;0;0;0;0
2020-12-24 07:00:00;7;21;18;14;6;4;0;0;0;2;0;0
2020-12-24 07:15:00;9;20;17;14;11;0;2;0;0;1;0;0
2020-12-24 07:30:00;6;17;7;17;9;1;0;0;0;0;1;0
2020-12-24 07:45:00;7;25;21;25;9;0;1;0;0;0;1;0
2020-12-24 08:00:00;5;11;8;17;13;0;0;0;0;0;2;0
2020-12-24 08:15:00;10;24;19;18;7;0;1;0;0;18;0;0
2020-12-24 08:30:00;17;24;16;23;16;0;1;0;0;6;2;3
2020-12-24 08:45:00;13;24;22;32;18;0;1;0;0;3;0;0
