DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-12-13 00:00:00;13;10;10;3;1;0;0
2020-12-13 00:15:00;12;8;22;3;1;0;0
2020-12-13 00:30:00;16;8;12;6;0;0;0
2020-12-13 00:45:00;18;9;22;2;0;0;0
2020-12-13 01:00:00;11;11;11;2;0;0;0
2020-12-13 01:15:00;10;8;13;2;0;0;0
2020-12-13 01:30:00;8;2;13;3;0;0;0
2020-12-13 01:45:00;6;7;14;0;0;0;0
2020-12-13 02:00:00;8;1;10;1;0;0;0
2020-12-13 02:15:00;5;5;8;4;0;0;0
2020-12-13 02:30:00;3;2;7;2;0;0;0
2020-12-13 02:45:00;5;3;7;0;1;0;0
2020-12-13 03:00:00;4;4;5;1;1;0;0
2020-12-13 03:15:00;4;3;6;3;0;0;0
2020-12-13 03:30:00;5;2;4;0;1;2;0
2020-12-13 03:45:00;3;0;5;0;0;0;0
2020-12-13 04:00:00;2;2;2;1;0;0;0
2020-12-13 04:15:00;3;1;5;0;0;0;0
2020-12-13 04:30:00;3;0;0;2;0;0;0
2020-12-13 04:45:00;3;2;5;3;1;1;0
2020-12-13 05:00:00;4;1;4;1;0;1;0
2020-12-13 05:15:00;7;1;11;1;0;1;0
2020-12-13 05:30:00;12;3;12;4;0;0;0
2020-12-13 05:45:00;11;3;15;1;0;0;0
2020-12-13 06:00:00;9;4;15;2;0;0;0
2020-12-13 06:15:00;9;10;6;1;0;1;0
2020-12-13 06:30:00;5;2;8;0;0;0;0
2020-12-13 06:45:00;9;7;23;4;2;0;0
2020-12-13 07:00:00;14;9;14;3;1;1;2
2020-12-13 07:15:00;15;2;15;3;0;0;0
2020-12-13 07:30:00;18;8;14;5;0;0;0
2020-12-13 07:45:00;10;10;18;8;1;1;0
2020-12-13 08:00:00;10;5;26;3;0;0;0
2020-12-13 08:15:00;18;19;28;7;1;1;0
2020-12-13 08:30:00;12;10;25;7;0;0;0
2020-12-13 08:45:00;32;17;30;12;1;1;0
2020-12-13 09:00:00;26;12;47;12;0;0;1
2020-12-13 09:15:00;37;29;38;14;3;1;0
2020-12-13 09:30:00;39;17;47;17;1;0;0
2020-12-13 09:45:00;50;29;48;10;3;2;0
2020-12-13 10:00:00;48;32;54;26;2;1;0
2020-12-13 10:15:00;53;26;72;21;1;0;0
2020-12-13 10:30:00;58;31;62;21;3;1;0
2020-12-13 10:45:00;59;42;81;28;4;0;1
2020-12-13 11:00:00;61;24;86;41;3;0;2
2020-12-13 11:15:00;78;50;91;37;3;0;0
2020-12-13 11:30:00;71;45;80;44;3;1;1
2020-12-13 11:45:00;70;50;103;38;2;2;0
2020-12-13 12:00:00;63;41;75;31;3;0;0
2020-12-13 12:15:00;79;65;105;47;2;0;0
2020-12-13 12:30:00;62;47;87;18;1;0;1
2020-12-13 12:45:00;63;53;114;46;2;1;1
2020-12-13 13:00:00;68;49;95;46;1;0;0
2020-12-13 13:15:00;81;39;119;40;3;2;1
2020-12-13 13:30:00;73;57;81;38;7;1;0
2020-12-13 13:45:00;78;65;105;46;3;4;0
2020-12-13 14:00:00;73;56;103;42;4;1;0
2020-12-13 14:15:00;92;67;110;44;4;0;0
2020-12-13 14:30:00;68;56;99;41;1;0;1
2020-12-13 14:45:00;102;82;112;48;7;2;0
2020-12-13 15:00:00;82;60;104;40;4;1;0
2020-12-13 15:15:00;93;66;115;58;4;0;0
2020-12-13 15:30:00;65;65;87;36;1;0;0
2020-12-13 15:45:00;93;66;104;48;4;1;0
2020-12-13 16:00:00;84;61;99;44;3;0;2
2020-12-13 16:15:00;104;62;126;49;3;0;0
2020-12-13 16:30:00;94;59;93;46;2;1;1
2020-12-13 16:45:00;85;57;93;49;3;1;1
2020-12-13 17:00:00;92;57;83;40;2;0;0
2020-12-13 17:15:00;86;71;114;61;1;0;1
2020-12-13 17:30:00;65;68;97;39;3;0;0
2020-12-13 17:45:00;83;70;116;35;5;1;1
2020-12-13 18:00:00;67;58;78;31;5;1;1
2020-12-13 18:15:00;64;51;73;33;1;2;0
2020-12-13 18:30:00;63;41;78;29;3;0;0
2020-12-13 18:45:00;69;40;103;28;2;0;0
2020-12-13 19:00:00;48;49;62;32;4;0;0
2020-12-13 19:15:00;61;42;64;29;2;0;0
2020-12-13 19:30:00;39;25;67;16;0;1;0
2020-12-13 19:45:00;58;38;80;27;1;0;0
2020-12-13 20:00:00;50;38;68;20;2;0;0
2020-12-13 20:15:00;53;38;67;22;4;0;3
2020-12-13 20:30:00;44;29;56;20;0;0;0
2020-12-13 20:45:00;50;32;48;15;0;0;2
2020-12-13 21:00:00;45;19;49;17;1;0;0
2020-12-13 21:15:00;35;24;45;11;3;0;1
2020-12-13 21:30:00;24;10;38;13;2;1;0
2020-12-13 21:45:00;31;26;29;4;2;1;0
2020-12-13 22:00:00;24;18;20;5;3;0;0
2020-12-13 22:15:00;24;18;21;11;0;0;0
2020-12-13 22:30:00;22;12;26;2;0;0;1
2020-12-13 22:45:00;15;8;14;5;0;0;1
2020-12-13 23:00:00;14;9;16;4;1;1;0
2020-12-13 23:15:00;7;6;5;3;2;0;0
2020-12-13 23:30:00;4;3;13;2;1;0;1
2020-12-13 23:45:00;8;4;8;1;2;1;1
