DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-02-13 00:00:00;11;3;9;12;0;0;0;0;0;0;0;0
2020-02-13 00:15:00;10;1;5;8;0;0;0;0;0;0;0;0
2020-02-13 00:30:00;13;7;6;9;0;0;0;0;0;0;0;0
2020-02-13 00:45:00;5;3;3;1;0;0;0;0;0;0;0;0
2020-02-13 01:00:00;4;3;3;5;0;0;0;0;0;0;0;0
2020-02-13 01:15:00;6;3;3;6;0;0;0;0;0;0;0;0
2020-02-13 01:30:00;11;2;3;2;0;0;0;0;0;0;0;0
2020-02-13 01:45:00;2;2;6;5;0;0;0;0;0;0;0;0
2020-02-13 02:00:00;7;1;3;5;0;0;0;0;0;0;0;0
2020-02-13 02:15:00;5;2;5;5;0;0;0;0;0;0;0;0
2020-02-13 02:30:00;5;2;2;2;0;0;0;0;0;0;0;0
2020-02-13 02:45:00;9;4;7;7;0;0;0;0;0;0;0;0
2020-02-13 03:00:00;7;0;2;6;0;0;0;0;0;0;0;0
2020-02-13 03:15:00;7;2;0;5;0;0;0;0;0;0;0;0
2020-02-13 03:30:00;9;3;5;5;0;0;0;0;0;0;0;0
2020-02-13 03:45:00;5;1;7;6;0;0;0;0;0;0;0;0
2020-02-13 04:00:00;5;1;7;5;0;0;0;0;0;0;0;0
2020-02-13 04:15:00;7;5;5;4;0;0;0;0;0;0;0;0
2020-02-13 04:30:00;9;4;12;15;0;0;0;0;0;0;0;0
2020-02-13 04:45:00;15;5;13;16;0;0;0;0;0;0;0;0
2020-02-13 05:00:00;36;10;21;27;0;0;0;0;0;0;0;0
2020-02-13 05:15:00;26;18;31;43;0;0;0;0;0;0;0;0
2020-02-13 05:30:00;45;16;27;47;0;0;0;0;0;0;0;0
2020-02-13 05:45:00;93;59;52;74;0;0;0;0;0;0;0;0
2020-02-13 06:00:00;54;40;33;44;0;0;0;0;0;0;0;0
2020-02-13 06:15:00;99;57;62;93;0;1;0;0;2;0;0;0
2020-02-13 06:30:00;138;65;118;199;0;0;0;0;0;0;0;0
2020-02-13 06:45:00;114;81;93;140;2;0;0;0;1;1;0;0
2020-02-13 07:00:00;143;99;70;93;2;0;0;0;0;4;0;0
2020-02-13 07:15:00;125;104;102;149;2;2;0;0;4;11;0;4
2020-02-13 07:30:00;131;93;111;155;0;0;0;0;11;1;0;0
2020-02-13 07:45:00;147;104;117;157;3;0;3;0;6;1;0;2
2020-02-13 08:00:00;120;98;113;148;0;5;0;2;2;5;1;0
2020-02-13 08:15:00;136;117;98;119;3;0;0;0;5;8;0;0
2020-02-13 08:30:00;151;100;96;131;2;5;0;0;1;2;0;0
2020-02-13 08:45:00;121;118;63;87;0;6;0;0;5;1;0;0
2020-02-13 09:00:00;124;86;81;98;1;1;0;0;3;2;0;0
2020-02-13 09:15:00;119;78;71;81;7;4;0;0;6;1;0;0
2020-02-13 09:30:00;111;76;72;75;0;4;0;0;1;0;0;0
2020-02-13 09:45:00;111;86;67;101;1;8;0;0;12;1;0;0
2020-02-13 10:00:00;111;77;72;94;6;0;0;0;0;8;0;0
2020-02-13 10:15:00;108;91;82;100;0;3;0;0;2;12;0;0
2020-02-13 10:30:00;117;88;84;134;0;1;0;0;3;0;0;0
2020-02-13 10:45:00;102;66;88;124;1;21;0;2;21;2;3;0
2020-02-13 11:00:00;122;79;77;89;0;2;0;1;5;13;0;6
2020-02-13 11:15:00;90;77;96;123;37;1;0;0;3;0;0;0
2020-02-13 11:30:00;127;85;82;112;6;2;0;0;7;16;0;0
2020-02-13 11:45:00;113;71;94;118;9;5;0;0;2;4;0;0
2020-02-13 12:00:00;122;73;79;119;1;3;0;0;4;12;2;0
2020-02-13 12:15:00;104;61;84;117;4;3;0;0;3;3;0;0
2020-02-13 12:30:00;116;91;76;116;10;5;0;0;7;8;0;0
