DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-09-28 00:00:00;14;3;11;6;6;4;3;0;17;0;0;0;0;0;0
2019-09-28 00:15:00;12;4;5;1;1;3;3;0;10;0;0;0;0;0;0
2019-09-28 00:30:00;6;2;4;2;2;2;1;0;19;0;0;0;0;0;0
2019-09-28 00:45:00;7;1;8;8;8;3;3;0;10;0;0;0;0;0;0
2019-09-28 01:00:00;7;4;5;4;4;3;1;0;6;0;0;0;0;0;0
2019-09-28 01:15:00;5;2;4;4;4;2;2;0;11;0;0;0;0;0;0
2019-09-28 01:30:00;8;2;6;3;3;1;1;0;5;0;0;0;0;0;0
2019-09-28 01:45:00;8;7;8;6;5;5;3;0;5;0;0;0;0;0;0
2019-09-28 02:00:00;8;3;7;4;4;2;2;0;7;0;0;0;0;0;0
2019-09-28 02:15:00;8;4;9;3;3;2;2;0;4;0;0;0;0;0;0
2019-09-28 02:30:00;6;3;4;0;0;2;2;0;3;0;0;0;0;0;0
2019-09-28 02:45:00;6;1;5;2;2;2;2;0;3;0;0;0;0;0;0
2019-09-28 03:00:00;4;3;3;0;0;1;1;0;4;0;0;0;0;0;0
2019-09-28 03:15:00;5;2;1;1;1;2;2;0;3;0;0;0;0;0;0
2019-09-28 03:30:00;4;3;6;2;2;3;2;0;3;0;0;0;0;0;0
2019-09-28 03:45:00;2;4;5;2;1;1;1;0;6;0;0;0;0;0;0
2019-09-28 04:00:00;4;2;4;3;3;1;1;0;2;0;0;0;0;0;0
2019-09-28 04:15:00;4;3;5;2;2;3;2;0;1;0;0;0;0;0;0
2019-09-28 04:30:00;3;3;6;1;1;1;1;0;2;0;0;0;0;0;0
2019-09-28 04:45:00;1;7;10;2;1;2;2;1;4;0;0;0;0;0;0
2019-09-28 05:00:00;8;11;21;2;2;1;0;1;10;0;0;0;0;0;0
2019-09-28 05:15:00;7;61;60;5;4;4;4;6;8;0;0;0;0;0;0
2019-09-28 05:30:00;12;34;38;14;15;7;5;3;17;0;0;0;0;0;0
2019-09-28 05:45:00;16;14;18;49;54;15;17;2;13;0;0;0;1;0;0
2019-09-28 06:00:00;19;3;18;72;83;26;28;0;13;0;0;0;0;0;0
2019-09-28 06:15:00;16;10;17;34;35;13;10;0;6;0;0;1;0;0;0
2019-09-28 06:30:00;26;7;18;12;12;8;8;0;22;0;0;0;0;0;0
2019-09-28 06:45:00;18;5;10;8;8;4;4;0;27;0;0;0;0;0;0
2019-09-28 07:00:00;25;5;8;8;7;3;3;1;15;0;0;0;0;0;0
2019-09-28 07:15:00;22;8;12;7;7;5;4;1;17;0;0;0;0;0;0
2019-09-28 07:30:00;43;8;17;6;6;5;5;1;18;0;0;0;0;0;0
2019-09-28 07:45:00;26;8;13;10;10;6;6;2;25;0;0;0;0;0;0
2019-09-28 08:00:00;33;8;16;7;7;5;5;0;22;0;0;0;1;0;0
2019-09-28 08:15:00;38;6;11;12;14;5;5;3;23;0;0;0;0;0;0
2019-09-28 08:30:00;55;10;22;11;10;11;11;3;23;0;0;0;0;0;0
2019-09-28 08:45:00;67;17;25;22;25;13;13;1;43;0;0;0;0;0;0
2019-09-28 09:00:00;74;6;22;11;12;10;10;1;44;0;0;0;0;0;0
2019-09-28 09:15:00;75;5;18;18;21;9;9;4;61;0;0;0;0;0;0
2019-09-28 09:30:00;114;7;20;21;22;10;10;0;49;0;0;0;0;0;0
2019-09-28 09:45:00;91;15;25;25;28;11;11;1;64;0;0;0;0;0;0
2019-09-28 10:00:00;83;21;24;22;25;14;15;2;75;0;0;0;2;0;0
2019-09-28 10:15:00;99;32;34;36;27;21;31;0;80;0;0;1;0;0;0
2019-09-28 10:30:00;106;44;45;33;39;16;22;4;75;0;0;0;1;0;0
2019-09-28 10:45:00;83;36;39;36;43;25;23;4;79;0;0;0;0;0;0
2019-09-28 11:00:00;93;28;24;30;36;21;22;3;84;0;0;1;1;0;0
2019-09-28 11:15:00;109;26;36;22;27;16;15;5;92;0;0;2;0;0;0
2019-09-28 11:30:00;98;15;23;34;36;20;22;0;87;0;0;2;0;0;0
2019-09-28 11:45:00;97;31;35;23;29;19;23;3;94;0;0;0;1;0;0
2019-09-28 12:00:00;86;32;32;30;33;17;25;3;100;0;0;0;1;0;0
2019-09-28 12:15:00;91;36;40;30;35;17;18;6;80;0;0;3;0;0;0
2019-09-28 12:30:00;101;20;25;29;35;19;18;2;98;0;0;2;1;0;0
2019-09-28 12:45:00;112;40;46;26;29;15;15;5;83;0;0;0;0;0;0
2019-09-28 13:00:00;85;25;25;25;30;11;12;5;83;0;0;0;0;0;0
2019-09-28 13:15:00;95;26;28;27;35;13;14;4;79;0;0;0;1;0;0
2019-09-28 13:30:00;86;35;34;31;36;15;18;1;103;0;0;0;0;0;0
2019-09-28 13:45:00;108;29;32;35;36;20;17;4;79;0;0;0;0;0;0
2019-09-28 14:00:00;99;31;31;32;39;20;20;4;76;0;0;0;1;0;0
2019-09-28 14:15:00;105;34;36;58;66;22;27;3;79;0;0;0;1;0;0
2019-09-28 14:30:00;102;36;40;91;99;27;31;4;86;0;0;1;0;0;0
2019-09-28 14:45:00;101;31;39;40;43;19;16;2;79;0;0;0;2;0;0
2019-09-28 15:00:00;77;26;28;36;40;18;21;8;84;0;0;2;0;0;0
2019-09-28 15:15:00;88;38;41;34;41;14;15;1;89;0;0;1;0;0;0
2019-09-28 15:30:00;108;22;25;26;28;16;18;4;76;0;0;0;0;0;0
