DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-01-02 00:00:00;10;8;1;0;17;13;1;16;13;0;0
2020-01-02 00:15:00;4;3;0;0;9;9;0;9;7;0;0
2020-01-02 00:30:00;3;2;0;0;11;11;0;10;10;0;0
2020-01-02 00:45:00;4;2;0;0;5;2;1;5;3;0;0
2020-01-02 01:00:00;8;5;0;1;7;5;0;6;8;0;0
2020-01-02 01:15:00;4;6;1;0;6;5;0;5;7;0;0
2020-01-02 01:30:00;4;7;2;0;5;2;0;5;4;0;0
2020-01-02 01:45:00;4;2;0;0;6;0;0;6;2;0;0
2020-01-02 02:00:00;8;8;0;1;5;3;0;6;3;0;0
2020-01-02 02:15:00;5;13;1;0;4;2;0;4;2;0;0
2020-01-02 02:30:00;5;6;0;0;1;1;0;1;2;0;0
2020-01-02 02:45:00;4;7;1;0;6;2;0;5;4;0;0
2020-01-02 03:00:00;7;6;1;1;7;1;1;7;6;1;0
2020-01-02 03:15:00;4;7;0;0;7;2;0;7;4;0;0
2020-01-02 03:30:00;7;7;0;0;0;0;0;1;0;0;0
2020-01-02 03:45:00;5;4;1;1;7;1;0;6;3;0;0
2020-01-02 04:00:00;9;10;0;0;7;1;0;5;4;0;0
2020-01-02 04:15:00;5;2;0;0;3;2;0;3;4;0;0
2020-01-02 04:30:00;20;11;1;0;3;0;0;3;3;0;0
2020-01-02 04:45:00;16;7;1;0;12;6;0;10;9;0;0
2020-01-02 05:00:00;14;21;2;1;14;12;3;15;12;0;0
2020-01-02 05:15:00;27;22;3;0;16;12;0;16;16;0;0
2020-01-02 05:30:00;41;23;0;0;27;15;1;29;16;0;0
2020-01-02 05:45:00;29;24;1;0;27;29;3;28;23;0;0
2020-01-02 06:00:00;36;28;2;2;26;13;0;28;16;0;0
2020-01-02 06:15:00;29;28;2;1;27;18;0;25;23;0;0
2020-01-02 06:30:00;38;34;0;0;36;43;2;35;49;0;0
2020-01-02 06:45:00;44;64;2;0;45;43;3;47;49;0;0
