DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-04-23 00:00:00;0;1;3;6;1;0;0
2020-04-23 00:15:00;0;4;0;4;4;3;3
2020-04-23 00:30:00;0;8;4;3;0;0;0
2020-04-23 00:45:00;0;7;2;3;1;0;0
2020-04-23 01:00:00;0;2;1;4;1;0;0
2020-04-23 01:15:00;0;4;1;5;3;0;0
2020-04-23 01:30:00;0;4;2;5;5;0;0
2020-04-23 01:45:00;0;1;1;6;1;0;0
2020-04-23 02:00:00;0;4;5;3;0;0;0
2020-04-23 02:15:00;0;1;2;3;2;0;0
2020-04-23 02:30:00;0;4;1;7;2;0;0
2020-04-23 02:45:00;0;4;1;6;1;0;0
2020-04-23 03:00:00;0;1;0;8;3;0;0
2020-04-23 03:15:00;0;3;1;7;2;0;0
2020-04-23 03:30:00;0;2;1;4;2;0;0
2020-04-23 03:45:00;0;5;3;10;2;0;0
2020-04-23 04:00:00;0;0;1;4;2;0;0
2020-04-23 04:15:00;0;6;2;7;4;0;0
2020-04-23 04:30:00;0;5;0;11;4;0;0
2020-04-23 04:45:00;0;11;5;9;3;0;0
2020-04-23 05:00:00;0;20;7;22;19;0;0
2020-04-23 05:15:00;1;42;8;29;22;0;0
2020-04-23 05:30:00;0;44;47;34;29;1;1
2020-04-23 05:45:00;2;38;39;25;17;0;0
2020-04-23 06:00:00;1;51;35;42;28;1;1
2020-04-23 06:15:00;0;56;57;48;26;0;0
2020-04-23 06:30:00;1;71;81;44;37;2;2
2020-04-23 06:45:00;4;78;79;62;39;2;2
2020-04-23 07:00:00;2;74;69;55;37;3;3
2020-04-23 07:15:00;7;87;101;75;60;1;1
2020-04-23 07:30:00;3;80;75;67;46;1;1
2020-04-23 07:45:00;1;98;110;86;67;2;2
2020-04-23 08:00:00;1;48;50;66;45;1;1
2020-04-23 08:15:00;0;53;56;58;49;2;2
2020-04-23 08:30:00;10;76;69;68;56;3;3
2020-04-23 08:45:00;1;66;64;87;88;1;1
2020-04-23 09:00:00;5;72;57;85;61;2;1
2020-04-23 09:15:00;1;69;66;81;62;2;3
2020-04-23 09:30:00;7;80;98;90;58;4;4
2020-04-23 09:45:00;12;92;96;98;88;1;1
2020-04-23 10:00:00;17;88;66;95;91;2;2
2020-04-23 10:15:00;6;80;72;112;87;3;2
2020-04-23 10:30:00;2;88;72;101;82;3;4
2020-04-23 10:45:00;2;95;26;108;83;1;1
2020-04-23 11:00:00;5;82;68;92;83;2;2
2020-04-23 11:15:00;2;92;47;116;85;2;2
2020-04-23 11:30:00;12;97;42;96;104;4;4
2020-04-23 11:45:00;18;101;77;102;74;2;2
2020-04-23 12:00:00;16;68;68;91;90;3;3
2020-04-23 12:15:00;3;91;78;91;95;2;2
2020-04-23 12:30:00;0;80;97;101;89;2;2
2020-04-23 12:45:00;6;86;95;94;87;2;2
2020-04-23 13:00:00;14;70;61;109;89;1;1
2020-04-23 13:15:00;6;89;79;95;95;1;2
2020-04-23 13:30:00;83;98;88;86;93;4;4
2020-04-23 13:45:00;47;84;72;89;92;2;2
2020-04-23 14:00:00;10;86;71;96;89;2;2
2020-04-23 14:15:00;4;92;77;113;120;3;3
2020-04-23 14:30:00;4;104;84;90;92;5;5
2020-04-23 14:45:00;5;100;83;97;101;1;1
2020-04-23 15:00:00;28;88;81;108;98;3;3
2020-04-23 15:15:00;15;83;87;105;98;2;2
2020-04-23 15:30:00;9;92;93;101;126;3;3
2020-04-23 15:45:00;10;87;73;115;106;2;2
2020-04-23 16:00:00;7;89;93;114;107;1;1
2020-04-23 16:15:00;3;94;69;119;129;3;3
2020-04-23 16:30:00;11;72;86;124;119;3;3
2020-04-23 16:45:00;11;97;78;118;123;2;2
2020-04-23 17:00:00;28;93;104;128;116;1;1
2020-04-23 17:15:00;1;101;83;107;117;3;3
2020-04-23 17:30:00;5;62;64;79;73;1;1
2020-04-23 17:45:00;25;49;46;60;66;1;1
2020-04-23 18:00:00;4;87;96;108;111;1;1
2020-04-23 18:15:00;2;76;82;89;85;2;2
2020-04-23 18:30:00;3;67;66;88;71;4;4
2020-04-23 18:45:00;12;67;49;73;71;2;2
2020-04-23 19:00:00;1;55;46;60;61;2;2
2020-04-23 19:15:00;1;60;58;63;58;1;1
2020-04-23 19:30:00;25;50;56;57;58;3;3
2020-04-23 19:45:00;4;48;52;56;45;3;3
2020-04-23 20:00:00;2;44;11;51;43;3;3
2020-04-23 20:15:00;8;36;16;46;35;2;2
2020-04-23 20:30:00;5;39;13;32;28;3;3
2020-04-23 20:45:00;0;21;14;46;39;1;1
2020-04-23 21:00:00;1;36;28;36;24;2;2
2020-04-23 21:15:00;0;34;18;37;23;1;1
2020-04-23 21:30:00;0;13;0;26;13;1;1
2020-04-23 21:45:00;0;21;13;19;13;1;1
2020-04-23 22:00:00;0;28;16;31;23;2;2
2020-04-23 22:15:00;0;20;12;25;20;2;2
2020-04-23 22:30:00;0;19;5;16;11;1;1
2020-04-23 22:45:00;0;12;9;8;11;1;1
2020-04-23 23:00:00;0;10;6;16;10;2;2
2020-04-23 23:15:00;0;13;5;9;8;0;0
2020-04-23 23:30:00;0;7;8;7;4;1;1
2020-04-23 23:45:00;0;6;3;8;1;0;0
