DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-09-11 00:00:00;4;2;0;0;0;0;0;0;2;0;4
2020-09-11 00:15:00;8;3;2;2;0;1;0;0;0;0;10
2020-09-11 00:30:00;5;0;0;0;0;0;0;0;0;0;6
2020-09-11 00:45:00;1;0;0;0;0;0;0;0;0;0;2
2020-09-11 01:00:00;5;1;0;0;0;0;0;0;0;0;5
2020-09-11 01:15:00;3;1;0;0;0;0;0;0;0;1;5
2020-09-11 01:30:00;1;1;0;0;1;0;1;0;1;0;2
2020-09-11 01:45:00;9;3;0;0;0;0;0;0;0;0;5
2020-09-11 02:00:00;5;3;0;0;0;0;0;0;0;0;4
2020-09-11 02:15:00;1;0;0;0;0;0;0;0;0;0;4
2020-09-11 02:30:00;4;0;0;0;0;0;0;0;0;0;6
2020-09-11 02:45:00;4;4;2;2;0;0;0;0;0;0;9
2020-09-11 03:00:00;2;1;0;0;0;0;0;0;0;0;6
2020-09-11 03:15:00;4;2;0;0;0;0;0;0;0;0;2
2020-09-11 03:30:00;5;0;0;0;0;0;0;0;0;0;3
2020-09-11 03:45:00;3;1;0;0;0;0;0;0;0;0;6
2020-09-11 04:00:00;0;3;0;0;0;0;0;0;0;0;8
2020-09-11 04:15:00;5;4;1;1;0;0;0;0;0;0;8
2020-09-11 04:30:00;6;3;1;1;0;0;0;0;0;0;5
2020-09-11 04:45:00;12;10;6;6;0;0;0;0;0;4;24
2020-09-11 05:00:00;32;21;12;12;0;2;0;0;3;6;52
2020-09-11 05:15:00;73;51;36;36;2;0;2;0;2;22;88
2020-09-11 05:30:00;68;33;43;42;4;4;4;1;3;45;62
2020-09-11 05:45:00;102;49;67;66;12;6;11;8;14;62;84
2020-09-11 06:00:00;68;30;31;31;16;6;16;5;9;36;77
2020-09-11 06:15:00;47;13;19;19;6;0;5;0;4;22;38
2020-09-11 06:30:00;56;25;32;32;6;3;6;1;4;30;60
2020-09-11 06:45:00;46;15;27;27;9;5;9;3;4;20;42
2020-09-11 07:00:00;54;21;33;35;10;6;11;5;8;29;35
2020-09-11 07:15:00;64;17;31;31;8;2;9;2;3;14;34
2020-09-11 07:30:00;69;25;24;21;7;5;9;3;7;34;49
2020-09-11 07:45:00;63;15;30;27;7;4;11;2;9;29;35
2020-09-11 08:00:00;62;16;15;15;10;11;14;9;6;20;47
2020-09-11 08:15:00;48;8;6;6;5;0;7;2;8;12;41
2020-09-11 08:30:00;58;10;5;5;6;1;9;1;8;12;38
2020-09-11 08:45:00;45;12;7;7;6;1;6;1;4;8;43
2020-09-11 09:00:00;56;11;5;5;5;4;6;2;3;8;27
2020-09-11 09:15:00;65;11;9;9;10;1;12;1;6;10;38
2020-09-11 09:30:00;63;9;8;8;9;6;8;5;7;6;41
2020-09-11 09:45:00;63;9;7;7;6;2;10;3;7;6;45
2020-09-11 10:00:00;41;10;5;5;10;2;10;1;5;5;36
2020-09-11 10:15:00;49;12;5;5;7;4;7;4;5;8;37
2020-09-11 10:30:00;40;10;2;3;8;0;8;0;10;4;45
2020-09-11 10:45:00;41;6;2;1;10;5;10;6;5;8;50
2020-09-11 11:00:00;47;6;2;2;4;2;10;3;13;5;50
2020-09-11 11:15:00;53;15;3;3;14;6;12;7;10;3;42
2020-09-11 11:30:00;48;13;7;8;11;5;12;5;11;4;49
2020-09-11 11:45:00;46;6;8;8;21;12;21;11;19;4;48
2020-09-11 12:00:00;66;11;5;5;49;37;52;37;81;5;54
2020-09-11 12:15:00;54;10;5;5;31;14;31;15;12;3;70
2020-09-11 12:30:00;68;6;2;2;20;12;22;12;13;3;46
2020-09-11 12:45:00;64;11;5;5;27;14;26;13;16;6;53
2020-09-11 13:00:00;59;23;4;5;21;16;20;17;24;6;63
2020-09-11 13:15:00;74;39;8;9;19;8;20;8;17;9;77
2020-09-11 13:30:00;73;35;11;10;28;20;28;19;18;6;82
2020-09-11 13:45:00;86;30;5;6;36;28;37;27;43;9;110
2020-09-11 14:00:00;94;47;4;3;26;26;29;25;32;10;85
2020-09-11 14:15:00;123;51;4;4;42;32;45;33;41;5;107
2020-09-11 14:30:00;127;23;4;5;32;15;31;16;29;3;90
2020-09-11 14:45:00;60;13;2;2;23;19;23;19;24;5;71
2020-09-11 15:00:00;66;24;3;3;30;22;36;23;26;6;61
2020-09-11 15:15:00;61;32;3;3;41;17;39;15;28;8;74
