DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-11-23 00:00:00;8;10;2;1;13;17;12;7;8;1;85;0;0
2019-11-23 00:15:00;13;13;0;0;17;19;9;4;15;6;1830;0;5
2019-11-23 00:30:00;15;13;0;1;7;14;12;1;17;6;938;0;1
2019-11-23 00:45:00;7;9;1;0;11;13;14;3;10;1;894;0;0
2019-11-23 01:00:00;9;12;0;0;10;11;16;10;7;1;980;0;0
2019-11-23 01:15:00;7;4;1;0;9;11;11;3;3;1;951;0;0
2019-11-23 01:30:00;7;6;1;0;5;7;6;2;11;2;1325;0;2
2019-11-23 01:45:00;4;7;0;1;8;7;6;5;3;2;524;0;0
2019-11-23 02:00:00;6;5;1;0;4;4;14;8;3;0;840;0;0
2019-11-23 02:15:00;6;4;0;0;7;7;5;6;5;1;889;0;0
2019-11-23 02:30:00;1;3;0;0;7;8;5;4;5;4;641;0;0
2019-11-23 02:45:00;3;4;0;0;5;7;4;2;3;0;839;0;0
2019-11-23 03:00:00;4;4;0;0;5;3;6;4;5;2;294;0;0
2019-11-23 03:15:00;4;5;1;0;6;9;2;2;3;1;851;0;0
2019-11-23 03:30:00;3;2;0;0;6;5;10;5;3;2;480;0;0
2019-11-23 03:45:00;8;9;0;0;1;1;3;2;3;1;169;0;0
2019-11-23 04:00:00;6;3;0;0;7;5;3;0;4;1;206;0;1
2019-11-23 04:15:00;5;2;0;0;5;8;3;2;5;3;606;0;0
2019-11-23 04:30:00;2;5;0;0;4;3;2;2;3;2;1226;0;0
2019-11-23 04:45:00;1;1;0;0;4;4;2;0;2;2;653;0;0
2019-11-23 05:00:00;8;3;0;0;9;8;5;5;1;0;1424;0;0
2019-11-23 05:15:00;2;7;1;1;7;8;8;3;5;2;752;0;0
2019-11-23 05:30:00;5;7;0;0;9;9;17;4;10;3;562;0;0
2019-11-23 05:45:00;5;2;0;1;21;15;11;7;10;6;1007;0;0
2019-11-23 06:00:00;6;3;0;0;25;29;12;5;6;3;1053;0;0
2019-11-23 06:15:00;4;10;0;1;24;23;12;5;6;1;453;0;1
2019-11-23 06:30:00;4;6;0;0;10;17;13;9;8;3;75;0;1
2019-11-23 06:45:00;6;7;1;0;8;10;18;11;15;8;343;1;0
2019-11-23 07:00:00;8;10;1;1;10;14;13;6;9;4;13;0;0
2019-11-23 07:15:00;9;8;2;0;20;20;14;5;17;8;2;1;0
2019-11-23 07:30:00;5;4;0;0;20;23;27;9;37;7;1;0;1
2019-11-23 07:45:00;6;4;0;2;27;24;20;12;55;23;2;0;1
2019-11-23 08:00:00;15;9;0;3;27;28;21;11;44;15;1;0;0
2019-11-23 08:15:00;15;6;0;5;39;39;30;15;37;10;0;0;2
