DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-07-17 00:00:00;4;8;5;2;4;0;3;5;0;0
2020-07-17 00:15:00;4;6;7;4;1;2;1;0;0;0
2020-07-17 00:30:00;2;5;1;2;4;0;4;2;0;0
2020-07-17 00:45:00;3;3;4;1;0;0;0;1;0;0
2020-07-17 01:00:00;4;5;3;0;2;0;0;1;0;0
2020-07-17 01:15:00;2;3;2;0;0;0;0;0;0;0
2020-07-17 01:30:00;2;5;3;1;0;1;2;2;0;0
2020-07-17 01:45:00;6;4;6;1;1;0;0;1;0;0
2020-07-17 02:00:00;0;1;2;0;2;0;1;0;0;0
2020-07-17 02:15:00;6;3;1;0;0;1;0;2;0;0
2020-07-17 02:30:00;3;5;4;1;0;0;0;1;0;0
2020-07-17 02:45:00;1;2;1;1;0;0;0;1;0;0
2020-07-17 03:00:00;4;4;2;1;0;0;1;2;0;0
2020-07-17 03:15:00;0;0;2;1;0;0;0;0;0;0
2020-07-17 03:30:00;1;1;0;1;1;0;2;1;0;0
2020-07-17 03:45:00;7;5;2;2;0;0;0;0;0;0
2020-07-17 04:00:00;2;2;2;2;0;0;0;0;0;0
2020-07-17 04:15:00;7;5;1;0;1;0;0;1;0;0
2020-07-17 04:30:00;13;7;5;2;2;0;0;1;0;0
2020-07-17 04:45:00;23;11;17;1;1;2;2;1;0;0
2020-07-17 05:00:00;55;9;43;4;2;2;1;3;0;0
2020-07-17 05:15:00;100;20;152;7;0;5;2;8;0;0
2020-07-17 05:30:00;171;19;155;17;7;11;14;26;0;0
2020-07-17 05:45:00;99;23;71;8;27;4;76;77;0;0
2020-07-17 06:00:00;40;23;54;10;61;2;122;104;0;0
2020-07-17 06:15:00;55;33;67;5;12;0;31;34;0;0
2020-07-17 06:30:00;61;24;67;6;4;1;12;11;0;0
2020-07-17 06:45:00;71;35;67;5;5;1;6;7;0;0
2020-07-17 07:00:00;64;43;55;8;4;4;7;11;0;4
2020-07-17 07:15:00;46;30;61;1;2;5;5;10;0;0
2020-07-17 07:30:00;60;44;89;8;2;7;11;12;1;2
2020-07-17 07:45:00;53;43;81;5;4;8;8;4;0;0
2020-07-17 08:00:00;45;44;76;2;5;6;5;8;0;0
2020-07-17 08:15:00;55;60;71;5;4;4;8;8;0;3
2020-07-17 08:30:00;43;56;72;3;8;4;13;10;3;1
2020-07-17 08:45:00;48;45;49;10;8;4;8;11;0;0
2020-07-17 09:00:00;31;23;35;2;5;5;6;10;8;1
2020-07-17 09:15:00;36;38;54;0;13;7;7;7;0;0
2020-07-17 09:30:00;31;51;51;5;4;2;9;13;0;0
2020-07-17 09:45:00;39;54;62;7;5;2;15;10;1;1
2020-07-17 10:00:00;42;51;73;3;6;5;14;17;1;1
2020-07-17 10:15:00;43;48;66;5;7;2;10;6;0;0
2020-07-17 10:30:00;45;50;60;4;3;3;14;10;1;0
2020-07-17 10:45:00;50;60;82;2;7;5;13;6;1;1
2020-07-17 11:00:00;42;42;72;3;0;3;23;12;0;0
2020-07-17 11:15:00;59;58;77;9;4;4;11;13;1;0
2020-07-17 11:30:00;33;52;64;4;5;5;15;11;4;0
2020-07-17 11:45:00;43;60;97;6;6;6;16;15;2;0
2020-07-17 12:00:00;49;67;68;6;9;1;30;28;0;0
2020-07-17 12:15:00;38;51;83;5;8;4;26;15;2;1
2020-07-17 12:30:00;46;54;67;9;7;4;22;12;0;0
2020-07-17 12:45:00;46;38;68;7;5;3;20;14;3;9
2020-07-17 13:00:00;58;54;97;5;4;7;18;16;0;0
2020-07-17 13:15:00;73;51;101;11;9;7;20;20;4;19
2020-07-17 13:30:00;107;44;127;13;13;8;16;12;0;2
