DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-07-31 00:00:00;3;6;3;0;2;1;1;4;0;0
2020-07-31 00:15:00;9;13;8;3;1;1;1;5;0;0
2020-07-31 00:30:00;2;4;0;1;0;0;0;4;0;0
2020-07-31 00:45:00;4;2;5;0;0;1;1;1;0;0
2020-07-31 01:00:00;3;2;3;2;0;0;2;2;0;0
2020-07-31 01:15:00;3;3;1;1;1;0;2;2;0;0
2020-07-31 01:30:00;2;3;3;2;0;0;1;2;0;0
2020-07-31 01:45:00;0;1;1;0;0;1;1;2;0;0
2020-07-31 02:00:00;3;7;2;1;2;1;1;1;0;0
2020-07-31 02:15:00;4;1;1;1;0;1;0;1;0;0
2020-07-31 02:30:00;4;8;6;1;0;1;0;0;0;0
2020-07-31 02:45:00;1;2;1;0;0;0;0;2;0;0
2020-07-31 03:00:00;4;4;3;2;0;0;0;1;0;0
2020-07-31 03:15:00;2;3;2;0;0;0;0;0;0;0
2020-07-31 03:30:00;1;1;0;0;0;0;0;0;0;0
2020-07-31 03:45:00;11;13;3;2;0;0;1;1;0;0
2020-07-31 04:00:00;3;2;0;1;0;0;0;2;0;0
2020-07-31 04:15:00;4;5;4;0;0;0;1;1;0;0
2020-07-31 04:30:00;5;5;1;0;3;0;1;0;0;0
2020-07-31 04:45:00;9;4;15;1;0;0;1;1;0;0
2020-07-31 05:00:00;26;7;22;1;0;0;1;3;0;0
2020-07-31 05:15:00;60;9;71;5;2;4;4;4;0;0
2020-07-31 05:30:00;86;25;85;6;6;6;14;20;0;0
2020-07-31 05:45:00;62;20;63;6;17;2;46;51;0;0
2020-07-31 06:00:00;40;29;60;13;42;2;63;41;0;0
2020-07-31 06:15:00;34;22;51;4;10;0;20;16;0;0
2020-07-31 06:30:00;45;23;52;4;1;2;5;7;0;0
2020-07-31 06:45:00;62;26;58;4;4;1;4;8;0;0
2020-07-31 07:00:00;49;29;44;4;1;1;13;5;0;1
2020-07-31 07:15:00;42;33;47;4;2;1;5;5;0;0
2020-07-31 07:30:00;59;37;77;8;3;7;7;11;0;0
2020-07-31 07:45:00;49;43;41;6;0;3;0;7;0;0
2020-07-31 08:00:00;37;40;62;3;2;2;6;4;0;0
2020-07-31 08:15:00;19;49;48;5;7;5;9;9;0;0
2020-07-31 08:30:00;5;58;56;3;3;6;3;11;3;0
2020-07-31 08:45:00;28;55;62;5;4;7;5;11;1;0
2020-07-31 09:00:00;37;54;57;2;3;8;8;5;4;8
2020-07-31 09:15:00;33;50;61;6;5;6;11;8;1;4
2020-07-31 09:30:00;37;71;52;3;4;2;14;12;1;0
2020-07-31 09:45:00;23;63;51;7;5;8;10;6;1;2
2020-07-31 10:00:00;36;42;63;6;17;9;17;17;1;3
2020-07-31 10:15:00;27;48;65;3;5;4;11;10;5;10
2020-07-31 10:30:00;31;61;84;5;11;3;13;6;6;18
2020-07-31 10:45:00;29;51;62;3;4;1;13;9;0;0
2020-07-31 11:00:00;38;76;62;4;3;4;24;12;1;0
2020-07-31 11:15:00;30;53;100;5;2;1;10;12;0;0
2020-07-31 11:30:00;25;56;84;6;3;3;15;16;4;0
2020-07-31 11:45:00;27;47;71;5;4;1;14;12;1;0
2020-07-31 12:00:00;38;59;72;7;8;5;42;26;0;0
2020-07-31 12:15:00;23;42;76;10;7;4;34;20;3;0
2020-07-31 12:30:00;38;47;74;2;13;1;19;17;4;11
2020-07-31 12:45:00;45;49;62;7;11;9;18;23;1;0
2020-07-31 13:00:00;41;58;69;8;9;1;18;18;6;23
2020-07-31 13:15:00;63;52;91;5;5;4;17;9;4;74
2020-07-31 13:30:00;65;41;115;5;9;6;22;18;1;7
2020-07-31 13:45:00;62;52;76;8;7;7;19;28;0;1
2020-07-31 14:00:00;59;72;77;10;16;6;46;62;0;0
2020-07-31 14:15:00;49;84;71;7;33;3;120;51;0;0
2020-07-31 14:30:00;30;61;84;12;28;3;42;31;2;0
2020-07-31 14:45:00;31;47;63;7;21;3;25;14;0;0
2020-07-31 15:00:00;39;65;53;14;19;5;28;15;1;1
