DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-05-28 00:00:00;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-28 00:15:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 00:30:00;5;0;0;3;4;2;0;0;0;0;0;0;0;0;0
2020-05-28 00:45:00;2;0;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-05-28 01:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 01:15:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-28 01:30:00;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-05-28 01:45:00;7;0;0;2;1;3;0;0;0;0;0;0;0;0;0
2020-05-28 02:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:30:00;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-28 02:45:00;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-28 03:00:00;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-28 03:15:00;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-28 03:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 04:00:00;3;0;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-05-28 04:15:00;4;0;0;2;2;0;0;0;1;0;0;0;0;0;0
2020-05-28 04:30:00;4;0;0;1;1;3;0;0;0;0;0;0;0;0;0
2020-05-28 04:45:00;6;0;0;2;4;2;0;0;0;0;0;0;0;0;0
2020-05-28 05:00:00;3;0;0;2;2;9;0;0;0;0;0;0;0;0;0
2020-05-28 05:15:00;25;0;0;4;4;15;0;0;0;0;0;0;0;0;0
2020-05-28 05:30:00;22;0;1;9;8;13;0;0;0;0;0;0;0;0;0
2020-05-28 05:45:00;31;0;0;16;17;29;0;0;0;0;0;0;0;0;0
2020-05-28 06:00:00;36;0;1;16;14;19;0;0;0;0;0;0;0;0;0
2020-05-28 06:15:00;32;0;0;8;9;34;0;0;0;0;0;0;0;0;0
2020-05-28 06:30:00;12;0;0;6;5;8;0;0;0;0;0;0;0;0;0
2020-05-28 06:45:00;40;0;0;26;24;33;0;0;0;0;0;0;0;0;0
2020-05-28 07:00:00;43;0;1;38;35;24;0;0;0;0;2;0;0;0;0
2020-05-28 07:15:00;42;0;4;30;12;38;0;0;0;0;0;0;0;0;0
2020-05-28 07:30:00;40;0;2;18;0;33;0;1;0;0;0;0;0;0;0
2020-05-28 07:45:00;44;0;1;26;1;26;0;0;5;0;0;0;0;0;0
2020-05-28 08:00:00;37;0;0;43;33;26;0;0;0;0;0;0;0;0;0
2020-05-28 08:15:00;37;0;2;27;24;29;0;1;0;0;0;0;0;0;0
2020-05-28 08:30:00;37;0;1;42;35;26;0;4;4;1;0;0;0;0;0
2020-05-28 08:45:00;45;0;1;27;30;25;0;4;2;1;0;0;0;0;0
2020-05-28 09:00:00;44;0;1;28;25;20;0;4;4;0;0;0;0;0;0
2020-05-28 09:15:00;51;0;1;32;19;14;0;0;1;1;0;0;0;0;0
2020-05-28 09:30:00;48;0;1;33;10;26;0;0;0;4;2;0;0;0;0
2020-05-28 09:45:00;47;0;1;40;37;22;0;0;0;2;0;0;0;0;0
2020-05-28 10:00:00;57;0;0;34;31;25;0;0;0;5;0;0;0;0;0
2020-05-28 10:15:00;32;0;0;31;26;19;0;0;0;1;0;0;0;0;0
2020-05-28 10:30:00;54;0;1;29;27;22;0;0;0;1;3;0;0;0;0
2020-05-28 10:45:00;53;0;1;24;24;17;0;1;0;0;0;0;0;0;0
2020-05-28 11:00:00;54;0;3;31;24;21;0;1;1;2;0;0;0;0;0
2020-05-28 11:15:00;42;0;2;42;35;23;0;0;0;0;0;1;0;0;0
2020-05-28 11:30:00;49;0;0;20;20;22;0;1;0;4;1;0;0;3;0
2020-05-28 11:45:00;59;0;0;30;31;23;0;0;0;0;0;0;0;0;0
2020-05-28 12:00:00;59;0;1;26;38;14;0;3;0;0;0;0;0;0;0
2020-05-28 12:15:00;51;0;0;37;33;22;0;2;0;5;0;0;0;0;0
2020-05-28 12:30:00;46;0;1;30;25;26;0;0;0;0;0;0;0;0;0
2020-05-28 12:45:00;46;0;0;28;27;29;0;0;0;0;0;0;0;0;0
2020-05-28 13:00:00;50;0;3;31;29;29;0;2;0;0;0;0;0;0;0
2020-05-28 13:15:00;63;0;0;25;23;19;0;3;0;1;3;0;0;0;0
2020-05-28 13:30:00;55;0;4;29;28;35;0;2;0;0;0;0;0;0;0
2020-05-28 13:45:00;62;0;3;34;34;34;0;5;0;0;2;0;0;0;0
2020-05-28 14:00:00;63;0;5;31;28;35;0;11;0;1;0;0;0;0;0
2020-05-28 14:15:00;72;0;1;30;27;22;0;1;0;1;0;0;0;0;0
2020-05-28 14:30:00;72;0;4;29;30;24;0;0;0;1;0;0;0;0;0
2020-05-28 14:45:00;61;0;4;36;29;22;0;0;0;2;0;0;0;0;0
2020-05-28 15:00:00;58;0;1;33;35;33;0;2;1;1;0;0;0;0;0
2020-05-28 15:15:00;55;0;0;30;27;24;0;8;0;1;2;0;0;0;0
2020-05-28 15:30:00;63;0;2;34;32;26;0;1;0;0;0;0;0;0;0
2020-05-28 15:45:00;68;0;2;36;34;29;0;2;1;0;0;0;0;0;0
2020-05-28 16:00:00;65;0;3;32;31;34;0;1;1;1;0;0;0;0;0
2020-05-28 16:15:00;53;0;2;35;35;27;0;18;4;1;0;0;0;0;0
2020-05-28 16:30:00;74;0;2;29;31;37;0;7;14;1;0;0;0;0;0
2020-05-28 16:45:00;82;0;3;29;25;38;0;5;9;1;2;0;0;2;0
2020-05-28 17:00:00;79;0;2;38;35;34;0;3;7;0;0;0;0;0;0
2020-05-28 17:15:00;56;0;1;43;31;29;0;4;4;0;0;0;0;0;0
2020-05-28 17:30:00;63;0;3;40;35;31;0;3;81;6;1;19;10;0;0
2020-05-28 17:45:00;67;0;3;27;26;22;0;2;28;1;4;0;0;0;0
2020-05-28 18:00:00;67;0;0;36;33;25;0;2;2;1;0;0;0;0;0
2020-05-28 18:15:00;56;0;4;34;35;26;0;0;4;2;1;0;0;0;0
2020-05-28 18:30:00;52;0;2;24;24;24;0;5;6;0;0;0;0;0;0
2020-05-28 18:45:00;44;0;0;23;28;20;0;1;6;0;1;0;0;0;0
2020-05-28 19:00:00;48;0;1;20;22;17;0;2;3;0;1;0;0;0;0
2020-05-28 19:15:00;48;0;1;30;29;11;0;11;0;0;0;0;0;0;0
2020-05-28 19:30:00;31;0;1;13;12;8;0;0;0;0;1;0;0;1;0
2020-05-28 19:45:00;34;0;0;18;18;17;0;0;0;0;0;0;0;0;0
2020-05-28 20:00:00;33;0;0;21;23;12;0;0;0;4;0;0;0;1;0
2020-05-28 20:15:00;29;0;1;18;19;15;0;0;0;0;0;0;0;0;0
2020-05-28 20:30:00;30;0;1;19;20;17;0;0;0;0;0;0;0;0;0
2020-05-28 20:45:00;23;0;1;7;7;11;0;1;0;0;0;0;0;0;0
2020-05-28 21:00:00;22;0;2;9;9;8;0;0;0;0;0;0;0;0;0
2020-05-28 21:15:00;24;0;1;5;4;10;0;0;0;0;0;0;0;0;0
2020-05-28 21:30:00;25;0;0;5;7;10;0;0;0;0;0;0;0;0;0
2020-05-28 21:45:00;24;0;0;14;12;5;0;0;0;0;0;0;0;0;0
2020-05-28 22:00:00;30;0;0;10;10;15;0;0;0;0;0;0;0;0;0
