DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-11-03 00:00:00;8;2;0;0;0;0;15;9;0;0;0;0;0;0;0
2020-11-03 00:15:00;5;3;0;0;0;0;14;10;0;0;0;0;0;0;0
2020-11-03 00:30:00;14;4;0;1;0;0;11;9;0;0;0;1;0;0;0
2020-11-03 00:45:00;6;4;0;0;0;0;7;6;0;0;0;0;0;0;0
2020-11-03 01:00:00;3;8;0;0;0;0;3;2;0;0;0;1;0;0;0
2020-11-03 01:15:00;3;2;0;0;1;0;8;8;0;0;0;1;0;0;0
2020-11-03 01:30:00;9;1;0;0;0;1;13;11;0;0;0;0;0;0;0
2020-11-03 01:45:00;1;4;3;0;0;0;20;12;0;0;0;0;0;0;0
2020-11-03 02:00:00;3;5;0;0;0;0;15;9;0;0;0;0;0;0;0
2020-11-03 02:15:00;1;0;0;0;0;0;7;6;0;0;0;0;0;0;0
2020-11-03 02:30:00;4;2;0;0;0;0;9;6;0;0;0;0;0;0;0
2020-11-03 02:45:00;5;8;1;0;0;0;8;7;0;0;0;0;0;0;0
2020-11-03 03:00:00;8;2;0;0;0;0;5;4;0;0;0;0;0;0;0
2020-11-03 03:15:00;11;5;0;0;0;0;9;6;0;0;0;0;0;0;0
2020-11-03 03:30:00;10;5;2;0;0;0;19;12;0;0;0;0;0;0;0
2020-11-03 03:45:00;5;5;0;0;0;0;10;8;0;0;0;0;0;0;0
2020-11-03 04:00:00;9;7;1;0;0;0;22;18;0;0;0;0;0;0;0
2020-11-03 04:15:00;7;6;0;0;1;1;21;16;0;0;0;1;0;0;0
2020-11-03 04:30:00;15;18;0;0;0;1;29;23;0;0;0;0;0;0;0
2020-11-03 04:45:00;42;15;0;0;1;0;28;28;0;0;0;1;0;0;0
2020-11-03 05:00:00;75;48;0;0;1;0;56;49;0;0;0;1;0;0;0
2020-11-03 05:15:00;121;66;0;1;0;2;56;58;0;0;0;0;0;0;0
2020-11-03 05:30:00;117;77;0;1;0;2;50;57;0;0;0;0;0;0;0
2020-11-03 05:45:00;90;51;0;0;0;0;63;73;0;0;0;0;0;0;0
2020-11-03 06:00:00;102;60;6;0;2;3;57;92;0;0;0;2;0;0;0
